Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Scollar,"Scollar is a powerful animal industry platform combining a multi-vendor marketplace with an AI powered recommendation engine, the Pet Data Platform. We are training the Pet Data Platform with millions of customer and pet data points to provide hyper-personalized recommendations to customers for pet products and services and powerful insights for companies to learn how their products perform in the real world.",2015,1873000.0,6,2020-11-01,,Kansas City,Missouri,United States,Founder Funding,John Kennedy|Lisa Tamayo|Richard Anderson,5,"""AI-Driven Pet Product Marketplace and Insights Platform""",http://www.scollar.com/,https://www.linkedin.com/company/scollar-inc.,Active,1.5,15.0,3.5,15,unknown,0.85,3.8,3.2,0.5,3.5
Seismic,"Seismic produces and develops custom garments with built-in flexible electric motors that help the wearer with everyday tasks. Seismic has hired a team of leaders in textiles, industrial design, robotics, biomechanics, and data science to develop the new category of Powered Clothing: lightweight, connected apparel, comfortably worn under any outfit, with integrated electric “muscles” that add intelligent wearable strength and natural mobility to muscles and joints, enabling everyone — from seniors to athletes, to people with a wide range of physical disabilities — to achieve their full physical potential. Seismic technology was originally developed at SRI International for a DARPA-funded program to reduce injury risk and enhance soldier endurance. Recognizing its profound application beyond the military, Seismic spun out of SRI to explore the technology for a wide range of consumer applications, starting with the aging market because of the size of the opportunity and the need this population faces.",2015,23049996.0,4,2020-10-01,,Menlo Park,California,United States,Root Ventures|Global Brain Corporation|Sinovation Ventures|The Robotics Hub|Horizons Ventures,Mallory Tayson-Frederick|Michael Todaro|Rich Mahoney,30,"""Powered Wearable Technology for Enhanced Mobility""",https://www.myseismic.com/,https://www.linkedin.com/company/myseismic/,Active,1.5,28.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
wappier,"Our technology takes advantage of a powerful AI engine that analyzes billions of data facts every day and delivers the next best action to drive payer conversion and player engagement. wappier’s deep machine learning expertise will help you optimize your pricing, retain your player base, and deploy personalized offers in real time.",2015,4000000.0,1,2019-11-13,4000000.0,New York,New York,United States,Counterview Capital,Alex Moukas|Demetri Tsirlis,30,"""AI-Driven Player Engagement and Retention Solutions""",https://wappier.com/,http://www.linkedin.com/company/wappier,Active,0.3,25.0,3.5,15,growth,0.85,3.8,3.2,0.15,3.7
Sturfee,"We are building the largest Spatial Content Delivery Platform to power applications see and access 3D content directly anchored over physical surroundings and products.Sturfee’s platform is designed to power next-gen 5G/AI applications, augmented reality, smart glasses, visual search, robotics, and smart cities. Just like creating a webpage you can now augment a physical location or product with content anchored at right spots.  What used to be science fiction is now possible with Sturfee’s platform.",2015,3995000.0,6,2019-05-01,1250000.0,Santa Clara,California,United States,GFR Fund|Asahi Media Lab Ventures|SIG China (SIG Asia Investments)|Youku Global Media Fund,Anil Cheriyadat|Harini Sridharan,30,"""Augmented Reality Spatial Content Delivery Platform""",https://www.sturfee.com/,https://www.linkedin.com/company/sturfee,Active,1.5,91.1,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
"AceUp, Inc.","AceUp is the leading global provider of Human-Centered Leadership™ development solutions for individuals and teams. AceUp helps global, innovative, and purpose-driven organizations build high-performing teams at scale. upskilling leaders at all levels to lead transformation in a VUCA world. We combine 1-on-1 and team coaching, AI-powered micro-learning, and prescriptive analytics to maximize team alignment, engagement, and performance at scale. Are you unlocking your teams full potential? Learn more about how to fuel the success of your teams at all levels.",2015,33450000.0,5,2024-09-12,22500000.0,Boston,Massachusetts,United States,Gaingels|Techstars|PJC|Bantam Group|LaunchPad Venture,Layla Lynn|Patrick Shreckengast|Rohit Begani|Will Guillaume Foussier,30,"""AI-Driven Leadership Development and Team Performance Solutions""",https://www.aceup.com/,https://www.linkedin.com/company/aceup/,Active,8.5,11.5,3.8,20,unknown,0.85,4.3,3.7,1.5,3.9
Airspace Systems,"Airspace Systems designs develop and build specialized drones. Its products solve meaningful problems that impact the world. Its teams are from some of the companies in the world. It is a company that develops aerial security systems for enterprises. It is the drone security solution capable of identifying, tracking, and autonomously removing rogue drones from the sky.",2015,25000000.0,2,2018-03-12,20000000.0,San Francisco,California,United States,Shasta Ventures|Granite Hill Capital Partners|S28 Capital|Singtel Innov8|LeFrak,Earl Stirling|Jaz Banga|Noah Moore,30,"""Drone-Based Aerial Security Solutions for Enterprises""",http://www.airspace.co/,,Closed,0.64,12.7,3.8,25,unknown,0.85,4.0,3.5,0.2,3.5
Latent Space,"Latent Space is a developer of virtual reality technology intended to offer a fully artificial intelligence rendered 3D engine. The company's technology lets users manipulate and explore latent space in a 3D context, enabling clients to dynamically build models, track experiments and test different model configurations and architectures quickly.",2015,8000000.0,2,2017-04-12,7500000.0,San Francisco,California,United States,General Catalyst|Greylock|Google Ventures|Travis May|Shishir Mehrotra,Darryl Barnhart|David Kossnick|Ian Thompson|Sarah Hong,5,"""AI-Driven Virtual Reality Development Platform""",http://www.latentspace.co/,https://www.linkedin.com/company/latentspaceai,Active,0.5,35.0,3.5,25,growth,0.85,3.8,3.5,0.658,3.8
Blue Orange Digital,"Blue Orange Digital has a particular knack for unpacking complex and messy data architectures and upgrading them to more modern cloud-based solutions. As a consulting firm across multiple industries, we have developed a versatile project portfolio that demonstrates our drive for simple yet cutting-edge solutions. Our cross-disciplinary team of 50+ experts in Data Science and Machine Learning has the knowledge and expertise to be instrumental to any project, goal, or existing team. We apply a big-picture approach from the bottom up, that targets business growth as the ultimate measure of our success and clarifies priorities for all involved, making Blue Orange a reliable co-development partner. From Fortune 100s to promising startups, we look forward to new and exciting challenges. We do our best to build strategic and iterative business-specific solutions to improve how companies utilize their biggest asset, their data.",2015,699999.0,1,2022-04-13,699999.0,New York,New York,United States,Oliver Wyman,Josh Miramant,175,"""Cloud-Based Data Analytics and Machine Learning Solutions""",https://blueorange.digital/,https://www.linkedin.com/company/7972587,Active,3.5,20.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Parknav,"[Parknav] (http://parknav.com) licenses real-time and static data about street parking to mobility and city customers. It is the leader in real-time street-parking availability data, and sells point solutions and aggregate solutions involving street-parking availability data. It is available B2B for 240 cities in the US and Europe. Its Parknav mobile application and its website provide coverage for 30 of those cities directly to consumers. Read more: https://www.facebook.com/parknav Follow: https://twitter.com/Parknav Contact: contact@parknav.com",2015,3295000.0,11,2022-02-18,,Chicago,Illinois,United States,Village Global|Government of United States of America|ImpactAssets|Erik Peterson|Meyer Global,Eyal Amir|Igal Elon Chemerinski|Sergei Kozyrenko,30,"""Real-Time Urban Parking Availability Solutions""",https://parknav.com/,https://www.linkedin.com/company/parknav,Active,2.13,17.94,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Safehub,"Safehub helps corporations manage catastrophe risk through physics-based technology, enhanced by sensors and AI. The Safehub Global Platform presents building-specific data in real-time, providing critical risk information.  This enables corporations to refine and evaluate insurance and risk reduction programs, and expedite emergency response and recovery, minutes following an event.",2015,13960000.0,4,2021-04-27,9000000.0,San Francisco,California,United States,Fusion Fund|Promus Ventures|Blackhorn Ventures|noa|Bolt,Andy Thompson,30,"""AI-Driven Catastrophe Risk Management Solutions""",http://www.safehub.io/,https://www.linkedin.com/company/safehub-inc/,Active,1.2,15.0,3.5,20,unknown,0.85,4.0,3.5,0.8,3.8
Pixm,"Pixm is a computer and network company that specializes in cybersecurity and endpoint security. Its services also offer anti-phishing, email security, computer vision, and deep learning it helps companies, businesses, and organizations on website, network, and computer security. The company was founded in 2015 and headquartered in New York, United States.",2015,5885000.0,5,2022-02-01,4300000.0,New York,New York,United States,Alumni Ventures|MassChallenge|Precursor Ventures|Chaac Ventures|First In,Arun Buduri|Chris Cleveland|Matt Mosley,5,"""AI-Driven Cybersecurity and Endpoint Protection Solutions""",https://www.pixmsecurity.com/,https://www.linkedin.com/company/pixm-inc,Active,3.5,27.2,3.8,25,growth,0.85,4.2,3.5,0.5,3.9
Boon Logic,"BoonLogic is a machine learning technology startup that provides recognition applications. The company's proprietary next-generation clustering algorithm, performs model training and clustering 1,000x faster than competing algorithms. It performs model training and clustering 1,000X faster than traditional modeling methods, which are complex and involve lengthy model training that can take several weeks to several months. Boom Nano allows industry leaders and visionaries to take advantage of solutions and applications that improve operational efficiency, product quality, and safety. Boon Logic was founded in 2015 and is headquartered in Minneapolis, Minnesota.",2015,6000000.0,3,2024-03-06,,Minneapolis,Minnesota,United States,5G Open Innovation Lab|J.H. Whitney Investment Management LLC,Thomas Goris,30,"""Accelerated Machine Learning Clustering Solutions""",https://www.boonlogic.com/,https://www.linkedin.com/company/boonlogic/,Active,1.2,25.0,3.8,20,growth,0.85,4.0,3.5,0.8,3.7
Grokstyle,"Grokstyle develops an app that automatically identifies furniture and home decor from just about any picture or angle. Partner with us to reimagine the consumer experience — visual search, inspiration, and on-point recommendations.",2015,2732959.0,4,2017-09-14,747959.0,San Francisco,California,United States,National Science Foundation|Amino Capital|Bossa Invest|Canaan Partners|Red Bear Angels,Kavita Bala|Sean Bell,5,"""AI-Driven Visual Search for Home Decor""",https://www.grokstyle.com/,https://www.linkedin.com/company-beta/10363308/,Closed,0.3,18.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
Atipica,"Atipica has been working towards making technology more accessible to our community and also towards simplifying the functioning of our smart devices. Using Atipica, you may comprehend and create various teams. Atipica was established on January 30, 2015 by Laura Gómez in San Mateo, California.",2015,2025000.0,3,2017-01-19,,San Mateo,California,United States,True Ventures|Kapor Capital|Alchemist Accelerator|Precursor Ventures|Ellen Pao,Laura Gómez,30,"""AI-Driven Recruitment and Team Management Solutions""",https://www.atipicainc.com/,https://www.linkedin.com/company/atipica/,Closed,0.5,12.5,3.5,15,unknown,0.85,3.8,3.2,0.3,3.5
Cindicator,"Founded in 2015, Cindicator builds predictive analytics by merging collective intelligence and machine learning models. Cindicator’s analytical products are available exclusively to holders of CND tokens.",2015,15750000.0,4,2017-10-31,15000000.0,New York,New York,United States,Starta VC|Kosmos Ventures,Artem Baranov|Mike Brusov|Yuri Lobyntsev,30,"""Predictive Analytics for Cryptocurrency Asset Management""",http://cindicator.com/,https://www.linkedin.com/company/10214709,Active,0.005,80.0,2.5,5,unknown,0.85,2.0,2.5,0.05,2.0
Astro Technology,"Update: Astro has been acquired by Slack, September 2018. We’re Astro, a software startup in Palo Alto, pursuing ambitious challenges in workplace messaging, collaboration, and AI. We have intelligent email apps for Mac, iOS & Android. Our AI-powered assistant, Astrobot, also brings your key emails and important insights to Slack and Amazon Alexa. We invite you to signup at www.astro.ai In March 2017 we announced our $10M Series A funding led by Redpoint Ventures, and joined by Harrison Metal, Aspect Ventures and Upside Partnership. Our founding team has worked together at various companies as co-founders, VP of engineering, chief architect and founding engineers, with multiple successful outcomes.  Our experience ranges from starting companies, to Google, LinkedIn, VMware, Cisco, BEA, Zimbra and Stanford University. We're hiring outstanding server-side & mobile engineers to join us here in Palo Alto, if you're interested please contact us at jobs@helloastro.com.  We’re an equal opportunity employer and invite applicants of diverse backgrounds and experiences.",2015,10000000.0,1,2017-03-09,10000000.0,Palo Alto,California,United States,Redpoint|Upside Partnership|Aspect Ventures|Harrison Metal|Volt Ventures,Andy Pflaum|Roland Schemers|Ross Dargahi,30,"""AI-Driven Workplace Collaboration and Productivity Solutions""",https://www.astro.ai/,http://www.linkedin.com/company/astrotechnologyinc,Closed,3.5,12.0,3.8,25,unknown,0.85,4.0,3.5,1.8,3.7
XRVision,"XRVision specializes in AI-based analytics and cyber intelligence. XRVision’s software product line is leveraging cutting edge Computer Vision, AI, HPC, Cloud and IoT/Edge technologies to deliver world leading intelligence solutions and solving the most complex security and safety use cases.",2015,4503000.0,4,2018-09-28,,New York,New York,United States,Boundary Holding|TNF Ventures|Mekong Business Initiative,John Doe|Yaacov Apelbaum,30,"""AI-Driven Cyber Intelligence and Computer Vision Solutions""",http://www.xrvision.com/,https://www.linkedin.com/company/xrvision,Active,1.0,27.2,3.8,25,growth,0.85,4.0,3.5,0.5,3.5
Lexica,"Lexica's patented Semantic AI technology goes beyond generative AI, bypassing traditional machine learning based on massive datasets. Instead, we train semantically enriched models using expert industry knowledge in natural language. Intelligent applications are automatically created based on your business rules, centralizing all your data—whether structured or unstructured, from any software and organizing it as semantic metadata. Our semantic filter infuses your data with real-time business intelligence, making it immediately actionable. We are redefining how global enterprises interact with software, solving the core issue of poor data quality to unlock the full potential of AI in business.",2015,3500000.0,1,2020-09-15,3500000.0,Cupertino,California,United States,,Anabel Huebra|Evangelina Huebra|Mariano Huebra|Nadia Huebra,30,"""Semantic AI for Data Management and Business Intelligence""",https://lexicacorp.com/,https://www.linkedin.com/company/lexica-corp/?viewAsMember=true,Active,0.42,53.65,4.2,25,growth,0.85,4.5,4.0,0.15,4.0
Theta EdgeCloud,"Theta EdgeCloud is the leading decentralized cloud for AI, media and entertainment. The platform empowers AI teams with unrivaled GPU price-to-performance as the first hybrid cloud-edge computing architecture. Strategic corporate investors include Samsung NEXT, Sony Innovation Fund, media investors BDMI Bertelsmann Digital Media Investments, CAA Creative Artists Agency, and traditional Silicon Valley VCs including DCM and Sierra Ventures.",2015,56000000.0,7,2018-09-30,,San Jose,California,United States,Sierra Ventures|Greycroft|Samsung NEXT|DHVC|Colopl Next,Jieyi Long|Mitch Liu,5,"""Decentralized AI Cloud Computing for Media and Entertainment""",https://www.thetaedgecloud.com/,https://www.linkedin.com/company/thetanetwork/,Active,0.3,30.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
NovuMind,NovuMind is an artificial intelligence company based in Silicon Valley.,2015,15354321.0,2,2016-12-25,15200000.0,Santa Clara,California,United States,ZhenFund|Hongtai Capital Holdings|CBC Capital,Ren Wu (PhD),30,"""AI-Driven Internet of Things Solutions""",http://www.novumind.com/,https://www.linkedin.com/company/novumind,Active,1.6,30.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
3nfinite,"3nfinite develops volumetric video software enabling the acquisition and mass distribution of spatial video for the metaverse. Its volumetric technology stack solves problems in camera agnostic, compression codec, live and V.O.D. streaming, volumetric IP, cloud scalability, and ultra-high res.",2015,3143953.0,3,2022-08-03,3143953.0,San Diego,California,United States,Advancit Capital|Raptor Group,Jason Juang|Ted Schilowitz|Tonaci Tran,30,"""Volumetric Video Software for Metaverse Applications""",https://www.3nfinite.com/,https://www.linkedin.com/company/hypevr/,Active,0.15,25.0,2.5,10,unknown,0.85,2.8,2.5,0.15,2.8
Perceptive Automata,"Perceptive Automata is solving what is often described as the hardest of the hard problems for automated driving: human behavior prediction technology for the safe large-scale rollout of highly automated (L2/3) and autonomous (L4/5) vehicles, especially in urban areas. The company enables those vehicles to understand what people might do next so they can navigate safely and smoothly around humans, including pedestrians, cyclists, and other drivers. The level of understanding of our human-like AI goes well beyond what standard physics-based approaches can deliver, including information that can’t be gained any other way. Importantly, in addition to increased safety, we enable a much more natural and smooth human-like driving of L4/5 autonomous vehicles. This is essential for autonomous vehicles to be accepted into a human-dominated road environment and also by passengers of robotaxi services. Without this capability autonomous vehicles simply will not function well enough. Perceptive Automata is working with OEMs, suppliers, and tech companies that are building or integrating ADAS and autonomous driving systems. The team is comprised of Harvard, MIT, and Stanford neuroscientists and AI experts working out of offices in Boston and Silicon Valley.",2015,19974587.0,6,2018-10-09,16000000.0,Boston,Massachusetts,United States,National Science Foundation|BoxGroup|Slow Ventures|Toyota Ventures|First Round Capital,Avery Faller|David Cox|Sam Anthony|Sid Misra|Walter Scheirer,30,"""Human Behavior Prediction for Autonomous Vehicles""",https://perceptiveautomata.com/,https://www.linkedin.com/company/11057712/,Closed,0.1,30.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
Partsimony,"Partsimony helps Hardware Companies turn designs into products with less time, capital, and frustration than ever before. Partsimony is revolutionizing the way physical products are made to create a better future.",2015,2315000.0,5,2023-09-12,,New York,New York,United States,Techstars|Third Sphere|Contour Venture Partners|Closed Loop Ventures|Inclusive Ventures Lab,Richard Mokuolu|Roland Mokuolu,5,"""Hardware Product Development and Supply Chain Optimization""",https://www.partsimony.com/,https://www.linkedin.com/company/partsimony/,Active,12.0,11.0,4.0,25,unknown,0.85,4.2,4.0,1.8,4.0
Aggregate Intelligence,"Aggregate Intelligence develops a data processing technology platform intended to process and deliver real-time data. Its platform includes content from the public, crowd, and private sources, raw data feed via application programming interface in a dynamic spreadsheet, custom-built visualization, and analytical dashboards, enabling hospitality management companies, rental car companies, aviation sector get the right tools to interpret and use the information provided by the data. The company was founded in 2015 and is headquartered in Detroit, Michigan.",2015,500000.0,1,2020-08-27,500000.0,Detroit,Michigan,United States,,Xiyang Chen,375,"""Real-Time Data Analytics for Hospitality and Transportation""",https://www.aggregateintelligence.com/,https://in.linkedin.com/company/aggregate-intelligence-inc,Active,1.2,15.0,3.8,20,unknown,0.85,4.2,3.8,0.8,3.7
Dor,"Dor specializes in providing retail traffic counting solution. It democratizes the power of big data for every retailer with an affordable and accurate foot traffic counting system. Dor provides the tools needed to make better staffing and marketing decisions, increasing revenue while saving time.  The company was founded in 2015 and is headquartered in San Francisco, California.",2015,12300000.0,5,2020-02-11,,San Francisco,California,United States,Vertex Ventures|Vertex Ventures US|Zetta Venture Partners|Precursor Ventures|Bolt,Gregg Golembeski|Michael Brand,30,"""Retail Foot Traffic Analytics Solutions""",https://www.getdor.com/,https://www.linkedin.com/company/dor-technologies,Active,1.2,15.0,3.8,25,unknown,0.85,3.5,3.0,0.5,3.7
AI Dynamics,"AI Dynamics provides equal access to the power of artificial intelligence to everyone. They create an operating system for AI that empowers anyone at any skill level to create AI solutions. They create an AI platform that provides data governance and can be deployed on any on-premise device, cloud, or IoT environment.",2015,10376000.0,6,2022-12-13,250000.0,Bellevue,Washington,United States,Newchip Accelerator|Kent L. Johnson,Dave Hebert|Rajeev Dutt,30,"""AI Development Platform for All Skill Levels""",https://aidynamics.com/,https://www.linkedin.com/company/aidynamics/,Active,0.2,53.65,3.5,25,growth,0.85,4.5,4.0,2.1,4.0
Pype,"Pype’s patented industry-leading platforms use unparalleled, machine-learning algorithms to elevate your project management process and help you achieve full contract compliance from precon through closeout. Since 2015, we’ve developed and sold web-based, integrated SaaS solutions that are reshaping the way successful GCs, A&E firms, and owners do business. Top ENR firms use Pype products nationwide, utilizing artificial intelligence to simplify tedious processes throughout the project life-cycle. We are pioneering new business practices in the construction industry; 150 companies in the ENR top 400 use AutoSpecs and Closeout on projects coast-to-coast to streamline and standardize their processes, resulting in a higher level of quality assurance, standardization, and efficiency. It is our goal to not only create innovative solutions, but to enhance feature sets in future product iterations based on valuable user feedback.",2015,5950000.0,6,2019-06-21,,Herndon,Virginia,United States,Blackhorn Ventures|Virginia Venture Partners|Dingman Center for Entrepreneurship|Pritzker Group Venture Capital|Scott Garber,Karuna Ammireddy|Sunil Dorairajan,30,"""AI-Driven Construction Project Management Software Solutions""",https://pype.io/,https://www.linkedin.com/company/pype-think-outside-the-box,Closed,0.5,30.0,2.5,10,unknown,0.85,3.5,3.0,0.15,2.8
Bark Technologies,"Bark uses AI to detect and proactively alert parents to issues their children face, such as cyberbullying, suicidal ideation, and school shooting threats.  By only showing parents potential problems on their children's social media, text messaging, and email accounts, Bark's approach saves parents valuable time and helps build trust between parent and child. Bark Technologies was founded in 2015 and is headquartered in Atlanta, Georgia.",2015,66975000.0,5,2022-06-01,30000000.0,Atlanta,Georgia,United States,Techstars|Two Sigma Ventures|Right Side Capital Management|Studio VC|Fuel Capital,Brian Bason,175,"""AI-Driven Child Safety Monitoring Solutions""",https://www.bark.us/,https://www.linkedin.com/company/7582462,Active,0.3,20.0,2.5,10,unknown,0.85,3.5,2.8,0.05,2.8
"Arovia, Inc.","At Arovia, They have made it their mission to create something you've never seen before. They want to enable you to maximize your mobile content anywhere and everywhere! They will strive to continue making your life more productive, more fun, and more flexible",2015,1550000.0,4,2021-09-05,1500000.0,Houston,Texas,United States,SOSV|Keiretsu Capital|Luminate|Texas A&M Innovation|Rochester Angel Network,Alexander Wesley|George Zhu|Justin Mintzer,5,"""Mobile Content Optimization and Augmented Reality Solutions""",https://www.arovia.com/,https://www.linkedin.com/company/10167128/,Active,0.5,48.7,3.8,25,growth,0.85,4.0,3.5,0.3,3.7
Mall IQ,"Mall IQ is a Location Intelligence Platform empowering retail, loyalty, e-commerce, payment & banking apps to understand their customers’ needs, engage them with relevant messages at the right time & location and measure the effectiveness of their online to offline campaigns. This technology enables measurement of purchase intent of the mobile app users in the physical world in shopping malls and high streets via store visit behaviors and durations with proprietary indoor location technology w/o hardware. Mall IQ provides businesses actionable insights through powerful analytics and a location-based engagement platform to connect with their customers in real-time.",2015,2500000.0,6,2021-10-08,1000000.0,Santa Clara,California,United States,500 Global|Alchemist Accelerator|212|The FIS FinTech Accelerator in Partnership with The Venture Center|Umur Cubukcu,Batu Sat|Ferit Ozan Akgul,30,"""Location-Based Retail Analytics and Engagement Solutions""",http://www.malliq.com/,https://www.linkedin.com/company/mall-iq-inc/,Active,3.5,14.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Enview,"Enview is a 3D Geospatial Analytics company protecting people and critical infrastructure, and enhancing national security by mapping the world in 3D. The company’s solutions combine expertise in remote sensing, computer vision, and geospatial big data to enable energy and government customers to predict future threats, and prevent those threats from becoming incidents.",2015,20500000.0,3,2020-05-26,12000000.0,San Francisco,California,United States,Promus Ventures|Crosslink Capital|BrightCap Ventures|Lemnos VC|Ahoy Capital,Krassimir Piperkov|San Gunawardana,30,"""3D Geospatial Analytics for National Security and Infrastructure""",https://www.enview.com/,https://www.linkedin.com/company/6398712/,Active,7.6,11.4,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
GreenSight,"GreenSight is developing the second generation commercial drone platform. The company's full stack product is an enterprise platform that enables flying autonomous robots at scale. Through a mix of custom hardware and software the platform allows businesses in enterprise and government to get daily low altitude aerial intelligence with zero labor. They combine autonomy, advanced sensors, and data analytics to deliver land managers actionable alerts in agriculture, energy, construction and infrastructure. GreenSight has built and tested its technology providing daily agricultural analytics services to the golf course industry. GreenSight has built a complete digital management solution for golf courses which includes labor management, agronomy planning and aerial intelligence. In golf, the technology can save the industry over $1B annually by reducing water consumption allowing them to save on the costs to buy and pump the 752B gallons of water they use each year. They can save them hundreds of millions more on fungicides, pesticides, and fertilizer while improving course quality and improving staff efficiency.",2015,3959997.0,4,2021-02-01,255996.0,Boston,Massachusetts,United States,National Science Foundation|Emerald Development Managers|The Toro Company|Tabard Venture Capital,James Peverill|Joel Pedlikin,30,"""Autonomous Drone Analytics for Precision Agriculture""",http://greensightag.com/,https://www.linkedin.com/company/greensight-agronomics,Active,0.3,25.0,3.5,20,growth,0.85,3.8,3.2,0.5,3.7
Corigine,"Corigine is a fabless semiconductor company that provides EDA and IP solutions and products. The intelligent chips developer primarily serves the telecom industry, having worked on 5G network data centers and high-end electronic design automation. The company also provides USB-IF certified USB 3.2 and USB 2.0 controllers, lowering the risk of IP errors due to specification interpretations. Corigine USB controllers are built on a new generation architecture that takes advantage of the most recent USB features while remaining small, low-power, and highly configurable.",2015,10000000.0,1,2021-03-22,10000000.0,Santa Clara,California,United States,CTC Capital|Susquehanna International Group|SBCVC|Amlogic|Shanghai Pudong Science and Technology Investment,Sheng Lu,75,"""Telecom-Focused Semiconductor EDA and IP Solutions""",https://www.corigine.com/,https://www.linkedin.com/company/corigine-inc.,Active,7.5,10.0,4.0,20,unknown,0.85,4.5,4.2,1.5,4.0
Loom Systems,"Loom Systems’ patent-pending AIOps solution predicts and solves IT incidents in enterprises undergoing a digital transformation or cloud migration. It predicts IT issues before they impact customers and enrich alerts with insights and resolutions in plain English. This not only keeps operations running smoothly and improves business productivity, but also alleviates the tedium of reading logs and frees up time for operations to concentrate on higher-value IT tasks. Loom Systems was founded in 2015 and is based in San Francisco, California.",2015,16000000.0,4,2019-11-21,10000000.0,San Francisco,California,United States,Global Brain Corporation|Jerusalem Venture Partners (JVP)|Meron Capital|Flint Capital|Microsoft ScaleUp Tel Aviv,Dror Mann|Gabby Menachem|Ronny Lehmann,30,"""Predictive IT Operations Management Solutions""",http://www.loomsystems.com/,https://www.linkedin.com/company/loom-systems,Active,2.5,23.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Aural Analytics,"Bringing together decades of research on neurological diseases, artificial intelligence (AI), neuroscience, speech analytics, speech pathology, and mobile software platforms for health monitoring, Aural Analytics has built proprietary metrics that use speech to capture changes in neurological health. With Aural Analytics’ downloadable apps, any smartphone or tablet becomes a powerful brain health monitor. This technology augments traditional functional rating scales commonly used to measure neurological health in clinical trials with objective, interpretable, and continuous outcomes. In turn, this results in more reliable and higher resolution outcomes for evaluating the effectiveness of drugs or other interventions. Aural Analytics’ technology can reveal the incremental changes that occur as a patient progresses from one point on a functional rating scale to the next.",2015,6050000.0,4,2022-07-07,1400000.0,Scottsdale,Arizona,United States,National Science Foundation|National Institutes of Health|Desert Angels|Morningside|Arizona Tech Investors,Daniel Jones|Daniel Jones,30,"""AI-Driven Neurological Health Monitoring Solutions""",https://auralanalytics.com/,https://www.linkedin.com/company/auralanalytics/,Active,0.1,25.0,2.5,15,unknown,0.85,3.5,3.0,0.3,2.8
Botkeeper,"Botkeeper saves time and money by automating the bookkeeping with Botkeeper. The company provides businesses with a powerful combination of skilled accountants and automated data entry through the use of machine learning and AI. Botkeeper clients receive 24/7 accounting and support as well as incredible insight into their financials with beautiful dashboards and unlimited reporting. With Botkeeper, companies can grow from 0 to 100+ employees and on average save 50% compared to the cost of a bookkeeper or outsourced firm. Botkeeper access information to make entries, tracks and schedules revenue and deferred expenses account for payroll, reconciles bank accounts, and sends invoices. It is a virtual robotic bookkeeper that does the bookkeeping and supports the accounting needs through machine learning and integration of systems and software. it also helps automate common bookkeeping workflows, provides answers to client questions, and can request more info when necessary much the same way a regular bookkeeper would. Botkeeper was founded in 2015 and is headquartered in Boston, Massachusetts, United States.",2015,89500000.0,4,2021-11-04,42000000.0,St. Petersburg,Florida,United States,Greycroft|Sorenson Capital|Point72 Ventures|High Alpha|Gradient,Andy Gauthier|Angelina DeLago|Enrico Palmerino|Louie Balasny,375,"""AI-Driven Automated Bookkeeping Solutions""",https://www.botkeeper.com/,https://www.linkedin.com/company/botkeeper/,Active,0.3,40.0,2.5,10,unknown,0.85,3.0,2.5,0.15,2.8
Saykara,"Saykara is combatting physician burnout and elevating productivity through its ambient and autonomous AI assistant. Use of the company’s voice-enabled mobile app, Kara, is proven to reduce time spent charting by 70%, eliminate after-hours charting by 100%, and enhance note quality and completeness by 25%. Additionally, by freeing physicians from keyboards, computer screens and burdensome data entry, patients enjoy more personalized, less hurried visits. Kara is specialty agnostic, scalable at the enterprise level and available through a software-as-a-service (SaaS) subscription. Saykara was founded in 2015 by Harjinder Sandhu, a serial healthcare technology entrepreneur and former Nuance executive who has stood at the forefront of innovations in speech recognition and machine learning for more than 20 years.   For additional information and to schedule a live demo, visit www.saykara.com or email info@saykara.com.",2015,7500000.0,2,2018-09-13,5000000.0,Seattle,Washington,United States,Madrona|SpringRock Ventures|Elevate Innovation Partners|New York Presbyterian Ventures,Harjinder Sandhu,30,"""AI-Driven Healthcare Documentation Automation Solutions""",http://saykara.com/,https://www.linkedin.com/company/saykara/,Active,1.2,40.0,3.8,25,growth,0.85,4.2,3.5,0.5,3.9
