Name,Description,founded year,total funding amount (in usd),number of funding rounds,last funding date,last funding amount (in usd),city,region,country,investor names,founder names,number of employees,sector,website,linkedin url,operating status,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Rippey AI,"Rippey AI automates business processes using conversational AI and document ML, focusing on the supply chain and logistics industries.",2019,4794337.0,3,2023-08-30,3594337.0,Boulder,Colorado,United States,Schematic Ventures|PSA Unboxed|LFX Venture Partners,Matt Motsick|Suraj Menon,75,"""Conversational AI for Supply Chain Automation""",http://www.rippey.ai/,,Active,2.5,22.0,3.8,20,growth,0.85,4.2,3.7,1.5,3.9
Borza,"The first and only industry platform to provide a unified system of record for technology products, services, and solutions across vendors, providers, and consultants.",2019,670000.0,2,2019-03-01,530000.0,Los Gatos,California,United States,Sequoia Capital|Google|IBM|Philip DeSimone|Luke Kelly,Belinda Batdorf|Luke Kelly|Shiva Ganesh Bellamkonda|Waseem Bashiti,30,"""Unified Technology Solutions Management Platform""",https://borza.com/,https://www.linkedin.com/company/borzalabs,Active,4.5,38.2,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Tquila Automation,"Tquila Automation is a provider of intelligent automation consulting services to increase enterprise value and make a positive impact. The company specializes in robotic process automation, intelligent automation, advisory services, and artificial intelligence and provides end-to-end service delivery with a focus on true customer success, taking care of the mundane and freeing up time to focus on more strategic work, enabling enterprises and ambitious businesses to improve the way they work by eliminating onerous tasks and processes.",2019,20000000.0,2,2023-09-26,20000000.0,Austin,Texas,United States,Delta-v Capital|Tquila|Momentum Partners,Richard Denton,175,"""Intelligent Automation Consulting for Enterprise Efficiency""",https://tquila-automation.com/,https://www.linkedin.com/company/tquila-automation/,Active,7.0,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
HYPR,HYPR is a lab developing robots that learn as they move.,2019,5258000.0,3,2024-12-20,5258000.0,San Francisco,California,United States,Blackbird Ventures,Tim Kentley Klay|Werner Duvaud,30,"""Adaptive Robotics for Autonomous Learning and Movement""",http://hypr.ai/,http://linkedin.com/company/hyprlabs,Active,5.0,20.0,4.0,25,growth,0.85,4.5,4.0,2.1,4.0
Velvet,Velvet is a pioneering AI company transforming the workflow of venture capital and private equity funds. Our digital analyst enhances fund operations by automating routine tasks and augmenting human capabilities with advanced AI and natural language processing.,2019,466000.0,5,2023-09-01,,Salt Lake City,Utah,United States,Arieli Group|Convoi Ventures|Material V|TechMeetsTrader,Alex Johnson|Andrew Pignanelli,30,"""AI-Driven Venture Capital Workflow Automation Solutions""",https://velvetfs.com/,https://www.linkedin.com/company/velvetfs,Active,1.2,20.0,3.8,20,growth,0.85,4.2,3.7,0.9,3.9
Xailient,The computer vision AI for Edge devices from Xailient enables entrepreneurs to bring their visions to life. The company's software solutions enable businesses to deploy their devices for continuous monitoring and updating while maintaining data privacy.,2019,3391546.0,3,2021-06-30,2189226.0,Dover,Delaware,United States,Antler|Flying Fox Ventures|Eleanor Venture,Lars Oleson|Shivy Yohanandan,30,"""Edge AI Computer Vision Solutions for Privacy-Centric Applications""",https://www.xailient.com/,https://www.linkedin.com/company/xailient,Active,5.0,24.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
OpsLyft,"OpsLyft Inc. is a San-Francisco & Noida-based technology company working towards building the future of cloud infrastructure management for internet companies across the world. The company leverages artificial intelligence and analytics to deliver insights and automate routine workflows that help software teams build, test, and deploy any workload on any cloud with no downtimes and at the lowest possible cloud infrastructure spend.  Our mission is to simplify cloud management for all internet companies across the world. We are currently working with some of the largest companies across India - Inshorts, Innovaccer, Purplle, Zenoti etc. and are rapidly expanding our presence in the US geography as well. In addition to it, we are backed by some of the top investors from Silicon Valley and India.",2019,1200000.0,2,2022-04-16,1000000.0,San Francisco,California,United States,Anand Chandrasekaran|Gaurav Munjal|Maninder Gulati|Ravish Naresh|Kanav Hasija,Aayush Kumar,30,"""AI-Driven Cloud Infrastructure Management Solutions""",https://opslyft.com/,https://www.linkedin.com/company/opslyft,Active,44.5,7.2,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Formally,Formally is a legal collaboration company seeking to use intelligent technology and accessible design to simplify legal processes and increase access to justice.,2019,2300000.0,2,2022-05-16,2300000.0,San Francisco,California,United States,Bessemer Venture Partners|Ulu Ventures|Dorm Room Fund|Unshackled Ventures|BBG Ventures,,30,"""AI-Driven Legal Collaboration and Access Solutions""",https://formally.com/,https://www.linkedin.com/company/formallyteam/,Active,1.2,18.0,3.8,25,growth,0.85,4.3,3.7,0.8,3.9
AccurKardia,"AccurKardia is an ECG-led diagnostics software company focused on transforming ECG data into a more powerful diagnostic tool and broad biomarker to improve patient outcomes and save lives globally. With initial applications in cardiology, the company offers transformative, cloud-based diagnostic tools, including AccurECG™, an FDA-cleared Class II software as a medical device (SaMD) for fully automated, near real-time ECG interpretation. AccurKardia’s AK+ Guard™—an AI-driven hyperkalemia detection solution using Lead I ECG data to help patients with conditions like CKD and ESRD identify life-threatening high potassium levels earlier—received FDA Breakthrough Device Designation and was accepted into the FDA Total Product Life Cycle (TAP) Advisory Program in December 2024. The company’s aortic stenosis detection model, AK-AVS™, received FDA Breakthrough Device Designation in October 2024. AccurKardia completed the 2024 Cohort of MedTech Innovator (MTI) and was one of five companies selected for the inaugural American Heart Association’s Heart and Brain Health Accelerator track within MTI.",2019,6270000.0,7,2024-12-02,2000000.0,New York,New York,United States,Mayo Clinic|MedTech Innovator|Root NYC|Popular Impact Fund,John Fox|Juan C Jimenez|Naveen Srinivas|Sadeq Ali|Tony Kuttiachen,30,"""AI-Driven Cardiac Diagnostics and Monitoring Solutions""",https://www.accurkardia.com/,https://www.linkedin.com/company/accurkardia/,Active,0.5,20.0,3.8,20,growth,0.85,4.2,3.8,0.8,3.7
Scope Computer Vision Technologies,"Scope Computer Vision Technologies leverages AI to identify line damage, reduce accidents and equipment failures due to rope deterioration.",2019,5886594.0,2,2025-03-11,,Sugar Land,Texas,United States,Black Bay Partners,John Hohm|Justin McCoy|Mike Poroo,5,"""AI-Driven Infrastructure Inspection and Maintenance Solutions""",https://visionbyscope.com/,https://www.linkedin.com/company/visionbyscope/,Active,3.5,20.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.7
StepFunction.ai,"StepFunction is a market leader in revenue growth solutions for SaaS. Based on a data-driven, real-time understanding of customer intent, it assists leading SaaS companies in significantly increasing the amount and predictability of their subscription revenues. By applying advanced analytics to customer behavior signals and operational data, the company hopes to turn SaaS operations into a science. The StepFunction Customer Intent Engine uses machine learning to provide SaaS clients with data-driven, real-time, and actionable insights for customer retention and upsell. With bullseye targeting, SaaS clients can achieve top-line growth through increased customer retention, reduced churn, and targeted upselling, as well as bottom-line growth by lowering customer acquisition costs.",2019,7300000.0,3,2022-08-31,5000000.0,Palo Alto,California,United States,Inventus Capital Partners|Hummer Winblad Venture Partners|Dallas Venture Capital|Z5 Capital|Xoogler,Navneet Singh|Tej Kohli,30,"""AI-Driven SaaS Revenue Optimization Solutions""",https://www.stepfunction.ai/,https://www.linkedin.com/company/stepfunctionai,Active,3.5,35.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Couture Technologies,"Couture Technologies is a software development firm that specializes in the application of AI, ML, and 3D simulation technologies. The company was founded in 2019 and is headquartered in Gallatin, Tennessee.",2019,1756000.0,3,2023-03-09,1500000.0,Gallatin,Tennessee,United States,National Science Foundation|Launch Tennessee,,30,"""AI-Driven 3D Simulation Software Development""",https://www.couturetechnologies.com/,https://www.linkedin.com/company/couture-technologies,Active,6.5,32.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
DeLorean Artificial Intelligence,"DeLorean AI is an artificial intelligence product company with products in healthcare (Medical AI) & sales (Sales AI).  Medical AI predicts disease onset, transition and next best action (NBA) to slow the progress of disease and get the patient better.  Medical AI is the first AI in the world to be biologically validated as well as the first AI to be applied at scale to focus on patient health.  Currently, Medical AI has processed 45M patients and touches ~50% of the renal patients in the USA.  Medical AI on average saves $100PMPM.  Sales AI has been developed for B2B and B2C and is deployed at Fortune 500 companies. Our business model is AI as a Service.",2019,10500000.0,2,2023-08-01,7500000.0,Palm Beach,Florida,United States,Sopris Capital Associates|Pinta Capital Partners,Severence MacLaughlin,30,"""AI-Driven Healthcare and Sales Optimization Solutions""",https://deloreanai.com/,https://www.linkedin.com/company/delorean-artificial-intelligence/about/,Active,10.5,35.0,4.2,25,growth,0.85,4.5,3.8,2.1,4.0
ezClinic,"MedTech: SaaS-based Healthcare A.I. - Focused on Clinical Risk Mgmt to Enhance Patient Safety.  ezClinic's  A.I. nurse aims to address the crisis of - 3 Million Lives Lost and 64 Million Disabilities annually, associated with 13% of healthcare spending - by filling the gaps in constant patient monitoring for busy and understaffed care teams. With human-like visual observation and advanced clinical insight, our A.I. gives nurses a second set of eyes that monitors patient vitals and their visible movements, conditions, and behavior correlating to predictive indicators of medical and safety events. Nurses are then notified with a fail-safe alert system, ensuring they never miss the opportunity to intervene in harm, even when out of the room.",2019,150000.0,1,2021-10-15,150000.0,Chicago,Illinois,United States,Right Side Capital Management|Jumpstart Foundry,,5,"""AI-Driven Clinical Risk Management Solutions for Healthcare""",https://ez.clinic/,https://www.linkedin.com/company/ezclinic-mymd/,Active,3.5,19.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Onsights.io,"Leveraging privacy-enabled AI, Anno’s ML-based Fusion product establishes ground truth for customers by correlating disparate data types from multiple sensor modalities. A multi-modal approach liberates customers from a reliance on facial recognition or license plate readers in order to find and track people, vehicles, or objects across sensors.",2019,15485000.0,4,2021-08-05,12385000.0,Minnetonka,Minnesota,United States,Scout Ventures|New North Ventures|Gula Tech Adventures|StoneMill Ventures|NGA Accelerator,Rob Sader|Steven Witt,30,"""Privacy-Enabled AI for Multi-Modal Data Integration""",https://www.onsights.io/,https://www.linkedin.com/company/onsights,Active,0.015,25.0,3.5,20,growth,0.85,3.8,3.5,0.3,3.7
Sesh,"Sesh, the super parent helper. Helping parents build healthy relationships, manage behavioral issues, and make better decisions... from first words to all grown up.",2019,2485000.0,3,2021-03-01,900000.0,Beverly Hills,California,United States,Newchip Accelerator|Connetic Ventures|Josh Jones|Radest Ventures|Armen Kherlopian,Cauri Jaye|David Dorfman|Kevin Woolery,5,"""AI-Driven Parenting Support and Behavioral Management Software""",https://www.gosesh.com/,https://www.linkedin.com/company/goseshyourself/,Active,1.1,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Vocalis Health,"Vocalis Health will develop an artificial intelligence (AI)-based platform that analyses voice to assess the health status of a person.The technology facilitates healthcare providers to remotely interact with patients for screening and monitoring patients with a variety of voice-affecting diseases,including chronic respiratory or cardiac conditions or depression.Beyond Verbal Communication and Healthymize merged and formed Vocalis Health.",2019,9000000.0,1,2019-12-12,9000000.0,Boston,Massachusetts,United States,aMoon Fund,Daniel Aronovich|Shaddy Hassan|Tal Wenderow,5,"""AI-Driven Voice Analysis for Health Monitoring""",http://vocalishealth.com/,https://www.linkedin.com/company/vocalis-health/,Active,0.66,19.4,3.5,25,growth,0.85,4.0,3.8,0.5,3.8
NavTrac,"Next Gen Yard Management System (YMS) NavTrac leverages Computer Vision to reimagine yard operations through automation and proactive optimization. The platform features an Automated Gate System (AGS) to increase data quality, detect damage, improve inventory management and eliminate guard costs. NavTrac's mission is to make yard operations safer, greener and vastly more productive. NavTrac users include Fortune 500s and the company is funded by TenOneTen, Blumberg Captial, Silicon Valley Data Capital, Y Combinator and others.",2019,9157000.0,7,2022-04-15,3867000.0,Los Angeles,California,United States,Y Combinator|Alumni Ventures|Blumberg Capital|BootstrapLabs|TenOneTen Ventures,John Daniels|Mihail Pivtoraiko,30,"""AI-Driven Yard Management and Logistics Optimization Solutions""",http://www.navtrac.com/,https://www.linkedin.com/company/navtrac,Active,3.5,25.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
Predict Health,"Predict Health is a behavior prediction company that focuses on member and patient acquisition, engagement, and retention across the health continuum.",2019,4000000.0,2,2023-09-29,4000000.0,Washington,District of Columbia,United States,One Planet Group|First Trust Capital Partners|Payam Zamani,Shub Debgupta,30,"""AI-Driven Patient Engagement and Retention Solutions""",https://www.predicthealth.ai/,https://www.linkedin.com/company/predicthealthinc,Active,3.5,20.5,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Klleon,"Revolutionizing AI-Human Interactions with Real-Time Digital Avatars Established in 2019, Klleon pioneers a fresh dimension in AI-human relations through its real-time digital avatar video chat. Recognized by industry giants like NVIDIA, AWS, and Microsoft, Klleon's unique technologies facilitate emotionally resonant AI digital avatar interactions. Features include rapid-response digital human animations and optimized GPT processing, ensuring efficiency in both time and cost. By creating lifelike digital avatars from just a facial snapshot and 30 seconds of voice, Klleon transcends physical, temporal, spatial, and linguistic boundaries. With Klleon, your digital twin can converse globally, anytime, in any language.",2019,13548038.0,5,2023-09-13,7138650.0,San Mateo,California,United States,Bluepoint|LB Investment|TIPS Program|Kakao Investment|Samsung Venture Investment,Jisu Kang|Seunghyuk Jin,30,"""Real-Time AI Digital Avatars for Human Interaction""",https://klleon.io/,https://www.linkedin.com/company/klleon/,Active,1.5,28.0,3.5,20,growth,0.85,4.0,3.5,1.2,3.8
Ware,"Ware deploys autonomous, self-flying drones—combined with machine learning—inside warehouses to automate their inventory tracking. Designed to solve some of the $1.9 trillion warehousing industry’s most pressing issues, Ware’s product helps their customers operate more efficiently. A partner of Skydio and funded by Bloomberg Beta, Ware works with the world’s largest 3PL’s and global brands to improve their accuracy, workflows, and save money.",2019,2500000.0,2,2020-08-12,2500000.0,San Francisco,California,United States,UP Partners|Bloomberg Beta|Bossa Invest|2048 Ventures|Coughdrop Capital,Ian Smith|Joseph Moster,30,"""Autonomous Drone Inventory Management Solutions""",http://getware.com/,https://www.linkedin.com/company/warerobotics/,Active,0.15,13.0,3.8,20,unknown,0.85,4.2,3.8,0.5,3.7
Atarraya Inc,"Atarraya is a fully integrated FoodTech company that focuses on the optimization of every aspect of shrimp farming: Biotech R&D, breeding, production, marketing, even software, and hardware development. Meet Shrimpbox: Atarraya’s proprietary biotechnology designed to decrease the environmental impact and cost of shrimp farming, while allowing for the production of fresh, sustainable and local shrimp everywhere in the world. It is committed to making shrimp the best animal protein source for the 21st Century.  Its current (2020) operation consists of two farms and one hatchery in Mexico.  It runs a continuous harvest cycle, every week, and sells its product through the Agua Blanca brand in Mexico and the US.",2019,11900000.0,2,2022-08-15,3900000.0,Indianapolis,Indiana,United States,Jeff Horing|Bob Goodman|Robert Stavis|Geoffrey KALISH|Mark Gormley,Daniel Russek,30,"""Sustainable Aquaculture Biotechnology and Technology Solutions""",https://atarraya.ai/,https://www.linkedin.com/company/atarraya-inc,Active,0.75,12.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
NOMA AI,NOMA AI develops clinical decision support and patient monitoring and alerting solutions to prevent adverse medical events and improve clinical work-flows. NOMA AI uses machine learning and AI to process patients’ clinical data and treatment plans to build intelligent clinical decision support and patient monitoring and alerting solutions that provide informative and actionable insights to medical teams.,2019,1100000.0,2,2024-08-01,100000.0,Pittsburgh,Pennsylvania,United States,Beta Boom|Cedars-Sinai Accelerator,Gilles Clermont|Milos Hauskrecht|Salim Malakouti,5,"""AI-Driven Clinical Decision Support Systems""",https://noma.ai/,https://www.linkedin.com/company/noma-ai,Active,1.0,12.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
American Infrastructure Group,"American Infrastructure Group is a Texas-based infrastructure services corporation that provides asset integrity, data collection, data fusion, and field services. Its data technology division utilizes technology powered by artificial intelligence, drones, and IoT to solve customers’ problems.",2019,1030028.0,1,2023-04-30,1030028.0,Houston,Texas,United States,,,30,"""AI-Driven Infrastructure Asset Management Solutions""",https://americaninfrastructuregroup.com/,https://www.linkedin.com/company/americaninfrastructuregroupinc/,Active,7.5,25.0,3.8,20,growth,0.85,4.2,3.8,1.5,3.9
Pulse,"Presence and status have not evolved since ICQ. Skype made some improvements in 2008 with mobile, by making you online from your phone but otherwise, presence and status have remained a green dot. With teams now distributed, remote work challenges are front and center. Teams have reported less ad-hoc collaboration, more loneliness, more distraction, notification fatigue and more. Pulse makes remote work better. It goes beyond the green dot to signal availability, reduce interruptions, increase collaboration or however you choose to configure it. In the office, you see and feel presence. Your appearance is your status but while distributed all of that is lost. Automatic status keeps you in control while completely changing the workplace experience.",2019,4749995.0,2,2021-01-01,,Menlo Park,California,United States,Golden Ventures|Hack VC|Redpoint|Bossa Invest|Eniac Ventures,Jagit Srawan|Raj Singh|Rolf Rando,5,"""AI-Enhanced Remote Work Collaboration Solutions""",https://getpulse.team/,https://www.linkedin.com/company/getpulseteam,Closed,7.5,12.0,3.8,25,unknown,0.85,4.2,3.7,1.8,3.9
Samya.AI,"Samya.AI operates as a revenue growth AI company that brings the power of deep learning, probabilistic machine learning, and reinforcement learning approaches together with the deep domain expertise to help CPG companies recapture revenue growth potential.  Samya.ai is driving disruptive value and has improved ten times more other solutions.",2019,6000000.0,1,2020-01-20,6000000.0,Northbrook,Illinois,United States,Peak XV Partners|Ashish Gupta|Sandeep Sugla|Deborah Henretta|Arijit Sengupta,Deepinder Singh Dhingra|Pavan Palety|Shailendra Singh,30,"""AI-Driven Revenue Optimization for CPG Companies""",https://samya.ai/,https://www.linkedin.com/company/samya-ai-inc/,Active,11.8,35.0,3.8,25,growth,0.85,4.2,3.8,2.1,3.9
Tercero Technologies,"Tercero is a Defense Tech startup based in the Washington, D.C. area focused on edge AI for Electromagnetic Spectrum Operations (EMSO) for forward-deployed intelligent sensor systems and autonomous unmanned systems.",2019,100000.0,1,2024-06-18,100000.0,Arlington,Virginia,United States,LongJump,Carl P. Evans III,5,"""Edge AI for Defense and Autonomous Systems""",https://www.tercero.ai/,https://www.linkedin.com/company/tercero-technologies,Active,0.436,14.5,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
WideSense,"WideSense’s mission is to accelerate the world’s adoption of clean, efficient mobility. The company provides solutions for the design, deployment, and profitable operation of electric vehicle fleets.  WideSense’s physics-based AI-powered full lifecycle fleet electrification software and services enable planners and operators to design profitable EV fleet operations, maximize service reliability and revenue at the lowest fuel cost, and continuously monitor and improve fleet operational performance.  Headquartered in Berkeley, California with a rapidly expanding global presence, WideSense is comprised of software, machine learning, and fleet experts with experience from top global firms.  Major metropolitan and commercial fleet operators leverage WideSense solutions to deploy and scale their electric vehicle fleets.",2019,3255352.0,2,2023-07-07,3000000.0,Berkeley,California,United States,National Science Foundation,,30,"""AI-Driven Electric Fleet Management Solutions""",https://www.widesense.net/,https://www.linkedin.com/company/widesense,Active,8.5,15.0,3.8,20,unknown,0.85,4.3,3.7,1.5,3.9
Nota,"Nota is a multimedia company using intelligent tech to improve storytelling, bring journalism to the new web and put people at the center of publishing.",2019,3300000.0,1,2022-12-01,3300000.0,Los Angeles,California,United States,Ankord Labs,Milan Kordestani,30,"""AI-Driven Multimedia Storytelling and Publishing Solutions""",https://www.heynota.com/,https://www.linkedin.com/company/heynota,Active,7.5,25.0,3.8,20,growth,0.85,4.3,3.7,1.5,3.9
InformAI,"InformAI is a technology company dedicated to advancing healthcare through AI-enabled clinical solutions. We specialize in creating sophisticated products for oncology and diagnostic imaging to improve patient outcomes. Leveraging strong partnerships, we deliver impactful solutions in large and fast growing markets. Located in the Texas Medical Center in Houston, Texas (largest global medical center), we have access to world renowned medical experts, medical institutions and proprietary datasets.",2019,8090000.0,7,2025-05-21,465000.0,Houston,Texas,United States,National Science Foundation|Delight Ventures|National Institutes of Health|Cancer Prevention and Research Institute of Texas|DEFTA Partners,Jim Havelka,30,"""AI-Driven Oncology and Diagnostic Imaging Solutions""",https://www.informai.com/,https://www.linkedin.com/company/informai-llc/,Active,1.0,29.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Macondo Vision,"Macondo Vision uses artificial intelligence and machine learning to optimize operational performance in industrial environments.  The SaaS platform leverages computer vision to improve productivity, safety and accuracy wherever humans are at work: with machines, with products or with each other.  Real-time alerts and KPI dashboards provide operators visibility and capability not previously available. Macondo Vision was founded in 2019 and is headquartered in Atlanta, Georgia, United States.",2019,2310000.0,4,2022-11-03,1400000.0,Atlanta,Georgia,United States,XRC Ventures|Newchip Accelerator,Debbie Fortnum|Frank Layo,5,"""AI-Driven Industrial Operational Optimization Software""",https://macondovision.com/,https://www.linkedin.com/company/macondo-vision/,Active,8.14,37.7,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Tavolo,"Tavolo is an AI driven data analytics and automated marketing platform for restaurants, driving revenue for business owners",2019,1280000.0,3,2023-10-11,1000000.0,Minneapolis,Minnesota,United States,Techstars|Microsoft|Groove Capital|Atland Ventures|Food Foundry,Abdi Hassan|Ahnaf Prio|Salman Elmi|Taranvir Johal,5,"""AI-Driven Restaurant Marketing Analytics Platform""",https://www.tavolo.ai/,https://www.linkedin.com/company/itstavolo/,Active,0.3,25.0,3.5,20,growth,0.85,4.0,3.5,0.5,3.8
Asylia Diagnostics,"Asylia Diagnostics is a diagnostics technology platform intended to provide safer immunotherapy for cancer patients. We collect molecular and real-world evidence data from patients treated with investigational drugs in clinical trials and patients treated by the standard of care. We then use our data platform and AI-powered technology to transform these highly heterogeneous patient populations into well-defined subgroups that share common molecular and immuno-pathophysiology profiles. By doing this, we are able to identify highly specific biomarkers and novel drug targets. We then use discovered endotypes, biomarkers, and drug targets to develop patient stratification, enrichment, and indication expansion strategies, early hits/leads for the therapeutic pipeline, and eventually complex theranostic products together with our biopharma and IVD partners.",2019,1100000.0,1,2021-07-12,1100000.0,Delaware City,Delaware,United States,imec|Davidovs Venture Collective|BlueHealth Innovation Center,Andrey Khmelevskiy|Anna Kostikova,5,"""AI-Driven Precision Oncology Diagnostics Platform""",https://www.asyliadx.com/,https://www.linkedin.com/company/asyliadiagnostics/,Active,1.2,29.4,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Locate Alpha,"Spatial Laser's suite of tools help investors in real estate across the asset lifecycle: sourcing, underwriting, and asset management. We work with portfolio owners, developers and builders, and agencies.",2019,1868031.0,2,2022-07-26,1568031.0,Mckinney,Texas,United States,Hi2 Venture Fund,Shaofei Chen|Steven McCord,30,"""Geospatial Analytics for Real Estate Investment Management""",http://www.spatiallaser.com/,https://www.linkedin.com/company/spatial-laser/,Active,35.0,14.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Senteon,Senteon is a turnkey cybersecurity company created to help those who have been left behind by major security companies. They simplify and make it economical for small-to-midsized organizations and MSPs to secure confidential data. is the answer for neighborhood companies and MSPs looking to strengthen their security measures and general security.,2019,2067395.0,2,2024-12-10,2067395.0,Marietta,Georgia,United States,Blu Venture Investors|SaaS Ventures|Valor Ventures|Lytical Ventures|Gula Tech Adventures,Cliff Chao|Henry Zhang|Nicole Wraback|Zach Kromkowski,5,"""Affordable Cybersecurity Solutions for SMBs and MSPs""",https://www.senteon.co/,https://www.linkedin.com/company/senteoncybersecurity,Active,12.0,11.5,4.0,25,unknown,0.85,4.3,3.8,1.8,3.8
Quattr,"Quattr is an AI‑native platform built to win visibility in *both* traditional search results (SEO) and emerging AI answer surfaces such as Google AI Overviews and ChatGPT (AEO/GEO). Powered by proprietary first‑party data pipelines, Quattr’s agent **GIGA** predicts and enhances content effectiveness for the rising questions your audience—and large language models—are asking, drafts fully optimized new content, and autonomously links pages to funnel authority where it matters. The result is a unified workflow that drives higher rankings, earns first‑citation mentions inside generative answers, and accelerates revenue‑generating traffic without additional headcount. Launched in 2019, Quattr serves mid‑market and enterprise brands across SaaS, e‑commerce, media, and B2B services, replacing disconnected tool stacks with a single system of record for AI‑era search growth.",2019,7065000.0,2,2021-08-16,6000000.0,Palo Alto,California,United States,Correlation Ventures|Neotribe Ventures|Emergent Ventures,Anurag Singhal,30,"""AI-Driven Content Optimization and Search Visibility Solutions""",https://www.quattr.com/?utm_source=crunchbase&utm_medium=profile,https://www.linkedin.com/company/quattr-inc/,Active,1.2,12.8,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Launchable,"Launchable is an intelligence platform layer for all software testing that shortens wait times for testing, speeds up, and optimizes CI pipeline efficiency, to ship higher-quality software faster. Through machine learning in Lauchable’s SaaS, developers and Dev teams can test what matters and find bugs faster, reduce risk, increase commit frequency, and decrease time-to-production, all leading to Continuous Quality. Test what matters at launchableinc.com",2019,12700000.0,2,2021-07-27,9500000.0,San Jose,California,United States,645 Ventures|Battery Ventures|Unusual Ventures|GoingVC Partners|Sri Viswanath,Harpreet Singh|Kohsuke Kawaguchi,30,"""AI-Driven Software Testing Optimization Platform""",https://www.launchableinc.com/,https://www.linkedin.com/company/launchableinc/,Active,1.2,20.0,3.8,20,growth,0.85,4.3,3.8,1.5,3.9
Plunk,"Plunk is an analytics platform that helps homeowners, real estate professionals, and investors value and invest in residential real estate. It tracks an individual home’s price in real time and represents a new level of both comprehensiveness and transparency. Plunk’s real-time solutions are accessed by consumers, real estate professionals, and the investment community via a suite of data and software products, across both web and mobile platforms.   It was founded by Brian Lent and David Bluhm in 2019 and is based in Bellevue, Washington, United States.",2019,8500000.0,7,2023-06-01,,Bellevue,Washington,United States,Plug and Play|Bossa Invest|Second Century Ventures|Sony Innovation Fund|Unlock Venture Partners,Brian Lent|David Bluhm,30,"""Real Estate Analytics and Valuation Software Platform""",https://www.getplunk.com/,https://www.linkedin.com/company/getplunk,Active,5.5,19.8,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
Blueprintee,Blueprintee is a cutting edge Artificial Intelligence software use in promote brands and influencers who are struggling to grow on Instagram with a growth tool to connect them with real followers and improve their social proof.  Our single ultimate goal is to help promote brands and influencers who are struggling to grow there Instagram account,2019,2800000.0,3,2021-11-21,500000.0,San Francisco,California,United States,,Ceara Sears|Ceara Sears,5,"""AI-Driven Social Media Growth Solutions""",https://blueprintee.com/,https://www.linkedin.com/company/blueprintee,Active,1.67,26.0,4.2,25,growth,0.85,4.5,4.0,2.1,4.0
BlueSuit,"BlueSuit extracts information from several kinds of real estate documents. Its ExtractAPI platform uses real estate-specific algorithms and machine learning technology to produce structured output data from input documents. BlueSuit was founded in 2019 and is headquartered in Denver, Colorado. BlueSuit is a proud TechStars company.",2019,2501329.0,2,2020-08-28,2381329.0,Denver,Colorado,United States,Techstars,Harrison Neff|Kate Garrigan|Tanner McGraw,30,"""Real Estate Document Data Extraction Software""",https://www.bluesuit.com/,https://www.linkedin.com/company/bluesuit,Active,1.5,15.0,4.2,25,unknown,0.85,4.5,4.0,2.1,4.0
Renovai,"Renovai is an AI-based interior design platform that powers a custom shopping experience for furniture e-commerce retailers. Its platforms enable customers to complete a short questionnaire regarding their needs, requirements, and taste, and the company's system designs the space and visualizes it in a 3D lifelike model.",2019,5750000.0,2,2021-08-01,4500000.0,Brooklyn,New York,United States,Alchemist Accelerator|Fusion|Verstra Ventures|NGN Partners|Temple and Webster Group,Alon Chelben|Alon Gilady|Avner Priel,30,"""AI-Driven Interior Design and E-Commerce Solutions""",https://renovai.com/,https://www.linkedin.com/company/renovai/,Active,1.2,25.0,3.5,20,growth,0.85,4.0,3.5,0.8,3.8
