Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Recast,https://www.crunchbase.com/organization/recast-28f3,"Artificial Intelligence (AI), Information Technology, Marketing Automation","Albany, New York, United States",2021-01-01,year,4500000,USD,4500000,Recast is a media measurement platform developer for a wasted advertising budget.,"29,372",,"26,630",2,2022-12-14,3400000,USD,3400000,4500000,USD,4500000,"Allbirds, Lerer Hippeau, Good Friends, Data Tech Fund, Jonah Goodhart",1,7,2,"Michael Kaminsky, Thomas Vladeck",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://getrecast.com/,https://twitter.com/getrecast,,https://www.linkedin.com/company/recastlabs/,"Recast is a media measurement platform developer for a wasted advertising budget. Its platform utilizes cutting-edge probabilistic computation and causal inference for a fully-automated insight system. Using AI, it also optimizes marketing performance by accurately measuring the true impact of marketing in real-time."
omica.ai,https://www.crunchbase.com/organization/omica-ai,"Analytics, Artificial Intelligence (AI), Bioinformatics, Data Collection and Labeling, Data Integration, Data Management, Life Science","New York, New York, United States",2021-01-01,year,1000000,USD,1000000,Omica turns real-world clinical data into structured training infrastructure for biomedical AI,"29,442",,"26,694",1,2024-02-16,1000000,USD,1000000,1000000,USD,1000000,"Plug and Play, Caffeinated Capital, Axial VC, Alfredo Andere, Brandon White",,5,1,Victor Angel-Mosti,1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.omica.bio,,https://www.facebook.com/OmicaBio,https://www.linkedin.com/company/omicaai/,"Omica turns real-world clinical data into structured training infrastructure for biomedical AI. We partner with hospitals and labs to extract, standardize, and validate multimodal patient data — including notes, pathology, imaging, and genomics. Our pipeline combines automation with clinical oversight to produce longitudinal, de-identified datasets ready for research and model training. Through our platform, Atlas, clients can define cohorts, access structured outputs, and power applications in real-world evidence and predictive modeling. Our data assets are already used by leading AI diagnostics companies and global pharma teams building the next generation of clinical tools."
Innvox,https://www.crunchbase.com/organization/innvox,"Artificial Intelligence (AI), Call Center, Machine Learning, Quality Assurance, Sales Automation, Software","Coral Springs, Florida, United States",2021-04-01,month,195000,USD,195000,Innvox is a software company that provides AI-powered management services.,"29,479",,"26,729",4,2022-11-09,50000,USD,50000,195000,USD,195000,"Techstars, EXPERT DOJO, BuenTrip Ventures",1,3,2,"Natalina Neves, Rodrigo Witt",1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.innvox.com,https://twitter.com/innvox,https://www.facebook.com/innvoxinnvox/,https://www.linkedin.com/company/innvox,"Innvox builds software elevating their agents' success through AI solutions. They provide actionable data, agent performance management. They also helps to streamline the company's workflows, improve productivity, and minimize the risk of errors through automation."
EDEN,https://www.crunchbase.com/organization/eden-a17a,"Analytics, Artificial Intelligence (AI), Information Technology, Marketing, Product Management","Seattle, Washington, United States",2021-01-01,year,3700000,USD,3700000,"EDEN develops operation management software to automate and streamline home service business, customer acquisition, and sales.","29,564",,"26,811",1,2025-04-29,3700000,USD,3700000,3700000,USD,3700000,"Better Ventures, C2 Ventures, Climactic VC",1,3,3,"Ben Phillips, Josh Koplin, Yuri Hamamura",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.e-denhomes.com/,https://x.com/EDEN_InstQuote,https://www.facebook.com/home.electrification,https://www.linkedin.com/company/e-den-home-electrification/,"EDEN develops operation management software to automate and streamline home service business, customer acquisition, and sales. Its features include lead identification, automatic pricing and system recommendations, online estimate generation, and customer engagement tools that allow residential contractors to improve efficiency. The company's data-driven technology, Instant Quote, transforms the traditionally frustrating and lengthy home visit process into a transparent online experience by instantly automating complex job estimation, allowing homeowners to discover the right solutions for their homes and pre-sell themselves."
Alphaa AI,https://www.crunchbase.com/organization/alphaa-ai,"Analytics, Artificial Intelligence (AI), Information Technology, Software","Newark, Delaware, United States",2021-01-01,year,1750000,USD,1750000,Alphaa AI develops an NLP search engine that offers seamless data access for data-driven decisions.,"29,665",,"26,907",3,2024-01-01,,,,1750000,USD,1750000,"Venture Catalysts, 100Unicorns, Mars Shot Ventures, Desai Ventures, 7Square Ventures",,5,2,"Preksha Kaparwan, Saurabh Moody",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.alphaa.ai/,https://twitter.com/alphaa_ai,https://www.facebook.com/askalphaa/,https://www.linkedin.com/company/alphaa/about/,"Alphaa AI develops an NLP search engine that offers seamless data access for data-driven decisions. With Alphaa AI, users can access and analyze data by asking spoken English questions. By allowing users to ask questions about data without the involvement of IT teams or the complexities of a BI tool, Alphaa AI makes analytics simple, faster, and accessible without any coding. With the help of AI, users can create charts and data stories in seconds that they can share via email or within apps."
Cloverleaf AI,https://www.crunchbase.com/organization/engaged-citizens,"Artificial Intelligence (AI), SaaS, Software","Denver, Colorado, United States",2021-07-01,day,2920000,USD,2920000,Cloverleaf AI is a SaaS solution that provides vendors with early insights into RFPs through analysis of government meetings.,"30,095",,"27,308",3,2024-11-07,2800000,USD,2800000,2920000,USD,2920000,"Techstars, Jackson Square Ventures, The LegalTech Fund, FirstMile Ventures, J. Hunt Holdings",2,5,3,"Adam Zucker, Jeremy Becker, Taylor McLemore",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.cloverleaf.ai,,,https://www.linkedin.com/company/cloverleaf-ai,"Cloverleaf AI is a platform designed for government professionals that provides actionable insights by analyzing government meetings to help suppliers access early information on RFPs and other public business opportunities. The AI technology offers accurate transcripts of essential meetings, allowing users to gain key insights without spending excessive time on post-meeting reviews."
AYES,https://www.crunchbase.com/organization/ayes-9ea8,"Artificial Intelligence (AI), Assistive Technology, Computer Vision, iOS, Mobile Apps, Navigation, Software","New City, New York, United States",2021-07-01,day,1000000,USD,1000000,AYES provides an AI service that helps the 1 out of 4 Americans with a disability to navigate independently.,"30,339",,"27,536",2,2022-10-18,1000000,USD,1000000,1000000,USD,1000000,"Angel Invest, Id4 ventures, Tiny VC, Konstantin Mehl, Manuel Thurner",,5,3,"Michiel Janssen, Vincent Janssen, Willem Van de Mierop",1-10,"Apps, Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Mobile, Navigation and Mapping, Platforms, Science and Engineering, Software",,,Active,For Profit,https://www.ayes.ai,https://twitter.com/ayes_ai,https://www.facebook.com/artificialeyesai,https://www.linkedin.com/company/ayes-ai,"AYES creates an application that helps the 1 out of 4 Americans with a disability. Today, the AYES service not only utilizes AI to make daily travels seamless for blind and visually impaired people but also captures valuable visual data with each assistance provided. We've assisted in crossing over a million streets, enhancing independence along the way."
ThinAir™,https://www.crunchbase.com/organization/lionshare-media,"Advertising, Apps, Artificial Intelligence (AI), Media and Entertainment, Mobile, Software, Video Streaming, Web3","Los Angeles, California, United States",2021-12-15,day,3240000,USD,3240000,Next-Gen Media Platform for Global Youth Culture,"30,382",,"27,576",1,2021-12-15,3240000,USD,3240000,3240000,USD,3240000,"Susan Brazer, Charles La, Robert Blake",,3,2,"Peter Dikhazi, Susan Brazer",1-10,"Advertising, Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Content and Publishing, Data and Analytics, Internet Services, Media and Entertainment, Mobile, Sales and Marketing, Science and Engineering, Software, Video",,,Active,For Profit,http://www.thinair.ai,,,,"ThinAir is a next-gen media platform for creators and global youth culture.   ThinAir transforms media into ""Collective Reality"" experiences that directly connect creators and communities in the real, digital and virtual worlds.  ThinAir harnesses the the power of AI, Web3.0 and 5G to deliver blazingly fast video, livestreams and immersive media experiences and curate content on a real-time, hyper-local and personal basis.  It provides creators with far greater control of their digital IP, assets, rights, community standards, data, engagement, pricing, business rules, revenue share and ROI.  ThinAir"
JustiFi,https://www.crunchbase.com/organization/justifi,"Artificial Intelligence (AI), Embedded Software, Financial Services, FinTech, Insurance, Intelligent Systems, Lending, Payments, Software","Minneapolis, Minnesota, United States",2021-01-01,year,20600000,USD,20600000,"JustiFi offers Embedded Finance Infrastructure for platforms that enables embedded payments, insurance, lending and more.","30,510",,"27,702",4,2024-05-22,10000000,USD,10000000,20600000,USD,20600000,"Rally Ventures, Emergence Capital, Crosslink Capital, Silicon Valley Bank",3,4,3,"Casey Kipfer, Joseph Keeley, Justin Kaufenberg",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software",,,Active,For Profit,http://www.justifi.tech,https://x.com/_JustiFi,,https://www.linkedin.com/company/justifi-payments,"Fintech Infrastructure for World-Class Platforms Finally, a fully white-label, multi-product infrastructure for companies ready to accelerate their fintech potential. One simple SaaS fee, full pass through economics."
Acumino,https://www.crunchbase.com/organization/acumino-b712,"Artificial Intelligence (AI), Manufacturing, Robotics","Redmond, Washington, United States",2021-09-17,day,4149694,USD,4149694,"Next-generation, AI powered robot workers for the execution of highly dexterous tasks","30,617",,"27,802",2,2024-05-01,4049694,USD,4049694,4049694,USD,4049694,Uniservices,,1,3,"Minas Liarokapis, Patrick Jarvis, Tom White",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://acumino.ai,https://x.com/acuminoAI,https://www.facebook.com/AcuminoAI,https://www.linkedin.com/company/acuminoai,"Acumino provides next generation human to robot skill transfer for efficient, intuitive robot programming in the execution of complex tasks in unstructured and dynamic environments (e.g. household robotics)."
March Health,https://www.crunchbase.com/organization/captain-group,"Artificial Intelligence (AI), Health Care, Health Diagnostics, mHealth, Women's","San Francisco, California, United States",2021-01-01,year,1155000,USD,1155000,March Health is an innovative platform providing AI-powered pelvic and endometriosis care for women at every stage.,"30,835",,"28,001",3,2022-12-20,255000,USD,255000,1155000,USD,1155000,,,,2,"Mark Amouzgar, Negin Shiraghaei",11-50,"Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Health Care, Mobile, Science and Engineering, Software",,,Active,For Profit,https://march.health,,,,"March Health is an innovative platform providing empathetic, AI-enhanced care for women at every stage, offering tailored support for conditions like endometriosis, PCOS, and chronic pelvic pain from menstruation to menopause​."
Ozette Technologies,https://www.crunchbase.com/organization/ozette-technologies,"Artificial Intelligence (AI), Biotechnology, Life Science, Machine Learning","Seattle, Washington, United States",2021-01-01,year,32000000,USD,32000000,Ozette Technologies is a life science data company that accelerates the development of therapies and diagnostics by digitizing immune data.,"31,036",,"28,185",2,2022-07-28,26000000,USD,26000000,32000000,USD,32000000,"Madrona, Allen Institute for Artificial Intelligence, Alexandria Venture Investments, Duke University, OCV",1,8,4,"Ali Ansary, Evan Greene, Greg Finak, Raphael Gottardo",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.ozette.com,https://twitter.com/ozetteai,,https://www.linkedin.com/company/ozette,"Ozette Technologies specializes in digitizing biology using machine learning to give an entire view of an individual’s immune system. By digitizing immune data, they accelerate the discovery and development of therapies and diagnostics."
AXON Networks,https://www.crunchbase.com/organization/axon-networks,"Artificial Intelligence (AI), Information Technology","Irvine, California, United States",2021-01-01,year,27000000,USD,27000000,"AXON Networks delivers an AI-driven, analytics-based orchestration platform.","31,150",,"28,289",1,2021-04-13,27000000,USD,27000000,27000000,USD,27000000,,,,1,Martin Manniche,251-500,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.axon-networks.com/,,,https://www.linkedin.com/company/axon-networks-inc/about/,"AXON Networks has raised the bar for broadband connectivity, delivering a suite of products and solutions that help ISPs transform their businesses and deliver a robust quality of experience to their customers. Spun out of Greenwave Systems, AXON Networks partners with ISPs to help evaluate their technologies and business models, and devise strategies that will help them grow their customer base, reduce customer churn, increase ARPU, lower demand for support calls, and eliminate truck rolls. The AXON Networks team has built services platforms for some of America's largest ISPs and has shipped several hundred million routers and other networking technology to customers nationwide."
Zendata,https://www.crunchbase.com/organization/zendata-9215,"Artificial Intelligence (AI), Compliance, Privacy, SaaS, Security, Software","San Francisco, California, United States",2021-05-01,month,4075000,USD,4075000,Harnessing AI to Secure Data Across Systems and Third Parties,"31,190",,"28,324",6,2024-05-29,2000000,USD,2000000,4075000,USD,4075000,"Geek Ventures, PayPal Ventures, FirsthandVC, (ERA) Entrepreneurs Roundtable Accelerator, Altari Ventures",1,5,1,Narayana Pappu,11-50,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.zendata.dev,,,https://www.linkedin.com/company/zendata-ai,"Data is powering innovation across industries, but it also introduces new risks. Organizations struggle to control and oversee their data as it flows across systems and third parties. This prevents them from harnessing the full potential of their data.  Zendata offers comprehensive data protection, surpassing mere data mapping. It provides insights on data usage, identifies risks in third-party integrations, and aligns with existing policies and data agreements. Using advanced AI, we can stitch together disparate data sources into a unified view to unlock deeper insights while maintaining security and compliance."
SAVVI AI,https://www.crunchbase.com/organization/savvi-6696,"Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Software","Chicago, Illinois, United States",2021-01-01,month,5618184,USD,5618184,"SAVVI AI is an Agile AI platform enabling all product teams to build, launch and manage AI apps in minutes and achieve ROI in days.","31,556",,"28,668",4,2023-09-18,5468184,USD,5468184,5468184,USD,5468184,"Pear VC, Google for Startups Latino Founders Fund",1,2,2,"Alex Muller, Maya Mikhailov",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://savviai.com/,https://twitter.com/savvi_ai,,https://www.linkedin.com/company/savviai/,"SAVVI AI helps businesses turn their data into better decisions, powered by Machine Learning. SAVVI's tool is the fastest way for organizations to get results-driven Machine Learning use cases into production, delivering time to value quickly."
Rabot,https://www.crunchbase.com/organization/rabot,"Analytics, Artificial Intelligence (AI), Enterprise Software, Software","San Francisco, California, United States",2021-05-01,day,7099998,USD,7099998,Rabot offers an AI platform for companies to achieve visibility and insights for packing operations and operation workflow automation.,"31,604",,"28,713",3,2024-08-15,4999998,USD,4999998,7099998,USD,7099998,"Newfund, Forum Ventures, BootstrapLabs, Interlace Ventures, ValueStream Ventures",1,5,3,"Channa Ranatunga, Isura Ranatunga, Sandeep Suresh",11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.rabot.us,,,https://www.linkedin.com/company/rabotinc/,"We aim to revolutionize work using accessible tech. Creating smarter ways for people, machines, and systems to work together."
Delv AI,https://www.crunchbase.com/organization/delv-ai,"Artificial Intelligence (AI), Compliance, Semantic Search","San Francisco, California, United States",2021-01-01,year,450000,USD,450000,AI-Powered Text Analytics for Research and Enterprise Analysis,"31,813",,"28,911",3,2023-01-20,150000,USD,150000,450000,USD,450000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.delv.ai/,,,,
Qualiti,https://www.crunchbase.com/organization/qualiti,"Artificial Intelligence (AI), Information Technology, Software","Salt Lake City, Utah, United States",2021-01-01,year,14830886,USD,14830886,"Qualiti is an AI-managed test automation solution that creates, maintains, executes, and triages tests.","31,831",,"28,928",5,2024-02-29,2700000,USD,2700000,14830886,USD,14830886,"Alumni Ventures, Sierra Ventures, Crosslink Capital, EPIC Ventures, Frontier Venture Capital",3,7,2,"Jeff Handy, Peter West",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://qualiti.ai/,,,https://www.linkedin.com/company/qualiti/,"Qualiti is an AI-managed test automation solution that creates, maintains, executes, and triages tests. It enables users to focus on creative tasks in QA and the end-user experience."
Drawer AI,https://www.crunchbase.com/organization/drawer-ai,"Artificial Intelligence (AI), Construction, Software","Palo Alto, California, United States",2021-01-01,year,5500000,USD,5500000,"Drawer is an AI software for developing construction drawings, specs, and models.","31,909",,"28,998",2,2024-10-09,5000000,USD,5000000,5500000,USD,5500000,"Base10 Partners, Brick & Mortar Ventures",1,2,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://drawer.ai/,https://x.com/drawer_ai,,https://www.linkedin.com/company/drawer-ai/,"Drawer is an artificial intelligence software for creating building drawings, specifications, and models. Their tool is designed for the architecture, engineering, and construction sectors."
Panoplai,https://www.crunchbase.com/organization/glimpse-f705,"Artificial Intelligence (AI), Consumer Research, Data Visualization, Generative AI, Machine Learning, Management Consulting, Market Research, Natural Language Processing, Software","Brooklyn, New York, United States",2021-04-01,day,2000000,USD,2000000,"Panoplai is an AI-powered research platform, unifying all your data into a single source of truth, delivering deep, nuanced insights.","32,128",,"29,197",5,2025-05-01,600000,USD,600000,2000000,USD,2000000,,,,1,Neil Dixit,11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://www.panoplai.com,,,https://www.linkedin.com/company/panoplai,"Panoplai is a panoramic research platform that uses AI to uncover meaningful, nuanced insights by integrating all your data sources into a single, powerful source of truth. Marketers, stragists, innovators and researchers using Panoplai go from insight to campaign to revenue in days, not weeks.  Unlock growth faster. Panoplai guides you straight to the places where you should be spending your energy - at any point in the innovation journey.  With all your data sources aligned, you’re the champion of data-driven decisions. Offload everything from verification to visualization, and focus on deep insights stakeholders love. AI Trained Only On Real, Human Data.  Backed by 5+ years of developing and applying AI-powered research solutions to the biggest challenges at some of the world’s largest organizations."
VOC AI,https://www.crunchbase.com/organization/voc-ai,"Artificial Intelligence (AI), Developer Tools, Information Technology, Software","San Jose, California, United States",2021-01-01,year,100000000,CNY,13794530,VOC AI offers AI tools for ecommerce insights and customer service solutions.,"32,385",,"29,439",1,2025-03-21,100000000,CNY,13794530,100000000,CNY,13794530,"Northern Light Venture Capital, Shanda Capital, Grand View Capital",1,3,1,Hunter Guo,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.voc.ai,https://x.com/VOC_ai,https://www.facebook.com/profile.php?id=61571708013977,https://www.linkedin.com/company/vocai,"VOC AI provides AI-driven customer service solutions with tools such as the ChatGPT extension for platforms like Amazon and Shopify. The company offers omnichannel data and insights to support ecommerce activities, including product research, ideation, and marketing. Shulex VOC's AI tools assist sellers in identifying market opportunities and improving customer satisfaction through sentiment analysis and voice-of-customer insights. The company's solutions focus on enhancing efficiency and profitability for businesses."
Culturewell,https://www.crunchbase.com/organization/culturewell,"Health Care, Hospital, Life Science, Machine Learning","Ann Arbor, Michigan, United States",2021-04-26,day,1400000,USD,1400000,Infection Risk Mitigation,"32,400",,"29,453",1,2023-11-03,1400000,USD,1400000,1400000,USD,1400000,Michigan Rise,,1,1,Sarah Beatty,1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.getculturewell.com,,,https://www.linkedin.com/company/culturewell,"Culturewell's cleanliness insights platform helps administrators learn exactly which germs are growing in their facilities, the riskiness of those germs, and provides actionable recommendations to improve cleaning processes. We reduce costly healthcare-associated infections (HAIs) through our subscription-based sampling, testing, germ risk profiles, and remediation recommendations."
Objective,https://www.crunchbase.com/organization/objective-inc,"Artificial Intelligence (AI), Machine Learning, Product Search, Search Engine, Semantic Search, Vertical Search, Visual Search","San Francisco, California, United States",2021-09-01,month,13000000,USD,13000000,Objective is a firm that focuses on AI-native search solutions for websites and applications.,"32,684",,"29,710",1,2023-10-18,13000000,USD,13000000,13000000,USD,13000000,"Two Sigma Ventures, Matrix, Irregular Expressions, FirsthandVC",1,4,3,"Joachim Daiber, Lance Hasson, Pablo Mendes",11-50,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,http://objective.inc,https://twitter.com/objective_inc,,https://www.linkedin.com/company/objective-inc,Objective is a firm that focuses on AI-native search solutions for websites and applications.
The Mintable,https://www.crunchbase.com/organization/the-mintable,"Artificial Intelligence (AI), Information Technology, Training","Denver, Colorado, United States",2021-01-01,year,6210417,USD,6210417,The Mintable is a community-based learning and growth platform for managers.,"32,965",,"29,968",2,2022-06-07,6800000,AUD,4910417,6210417,USD,6210417,"Blackbird Ventures, Global Founders Capital, Startmate, Flying Fox Ventures, Black Nova Group",1,9,1,Melissa Miller,1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.getmintable.com,,https://www.facebook.com/people/The-Mintable/100069793586541,https://www.linkedin.com/company/the-mintable,"The Mintable is a community-based learning and growth platform for managers. It provides managers with training, tools, and a community they need to succeed (so everyone else can too). They offer to provide practical learning programs that develop and reinforce the necessary soft skills (for example, feedback, delegation, and motivation), as well as templates and guides. Its global community connects managers to the extra help, inspiration, and advice they need to get through difficult times."
Wink,https://www.crunchbase.com/organization/wink-86c3,"Artificial Intelligence (AI), Biometrics, FinTech, Machine Learning, Payments, Retail Technology, SaaS","Plano, Texas, United States",2021-01-01,year,8709400,USD,8709400,Wink’s biometric identity and payments platform is a SaaS solution that enables passwordless authentication and handsfree™ payments.,"33,089",,"30,085",3,2024-01-16,,,,8709400,USD,8709400,"Visa Inclusive Fintech Accelerator, CerraCap Ventures, Flying Point Industries, Carneros Bay Capital, Tntra Ventures",3,5,1,Deepak Jain,11-50,"Artificial Intelligence (AI), Biotechnology, Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Payments, Science and Engineering, Software",,,Active,For Profit,http://www.wink.cloud/,https://twitter.com/_Winkverse,https://business.facebook.com/Winkverse,https://www.linkedin.com/company/winkverse,"Wink provides a device agnostic multifactor biometric identity and payments platform that combines advanced face and voice recognition, AI, advanced ML, and ChatGPT technology for fast, secure passwordless login and payment experiences. Wink has been recognized as one of the top biometric startups and has several patents pending on using biometrics in passwordless authentication, e-commerce, retail and car payments. Wink payments platform supports major payment methods such as credit cards, debit cards and major wallets popular with consumers. Wink’s platform also supports sending biometric payments to more than 200 major gateways. Wink’s technology also provides advanced network tokenization and PCI compliant data protection to customers looking to bring fraud free payments to their consumers. For more information visit www.wink.cloud"
Gemini Sports Analytics,https://www.crunchbase.com/organization/gemini-sports-analytics,"Analytics, Artificial Intelligence (AI), Data Management, Information Technology, Sports","Miami, Florida, United States",2021-01-01,year,13595161,USD,13595161,Gemini Sports Analytics develops a data management platform for sports management.,"33,245",,"30,229",4,2024-04-16,3100000,USD,3100000,13595161,USD,13595161,"Florida Funders, Ocean Azul Partners, Will Ventures, LEAD, Social Leverage",4,11,1,Jake George Schuster,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software, Sports",,,Active,For Profit,https://geminisports.co,https://twitter.com/gemini_sports,,https://www.linkedin.com/company/gemini-sports-analytics,Gemini Sports Analytics develops a data management platform for sports management. Its platform utilizes artificial intelligence-based predictive analytics tools to help sports managers improve athlete welfare and enhance their performance.
Trustwise AI,https://www.crunchbase.com/organization/trustwise-ai,"Artificial Intelligence (AI), Cyber Security, Information Technology, Software","Austin, Texas, United States",2021-01-01,year,4550000,USD,4550000,Trustwise is an digital safety company leveraging the power of next generation AI,"33,274",,"30,257",3,2024-06-18,4000000,USD,4000000,4550000,USD,4550000,"Hitachi Ventures, Firestreak Ventures, Grit Ventures, Manoj Saxena",2,4,2,"Manoj Saxena, Seth Dobrin",51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.trustwise.ai,,,https://www.linkedin.com/company/trustwise-ai/,"Trustwise is an AI safety startup on a mission to democratize AI that is safe, observable, and compliant."
Self Inspection,https://www.crunchbase.com/organization/self-inspection,"Artificial Intelligence (AI), Automotive, Industrial Automation","San Diego, California, United States",2021-09-01,month,5800000,USD,5800000,Self Inspection is a provider of an AI-powered platform for the automotive inspection market.,"33,381",,"30,359",2,2025-02-07,3000000,USD,3000000,5800000,USD,5800000,"Costanoa Ventures, DVx Ventures, Westlake Financial Services",2,3,1,Constantine Yaremtso,1-10,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.selfinspection.com,,,https://www.linkedin.com/company/selfinspection,"Self Inspection is a provider of an AI-powered platform for the automotive inspection market. Its platform allows companies to complete a computer vision-based guided vehicle inspection in a few minutes on any phone, using AI to evaluate damages and estimate fix costs. The tech streamlines lease-end, trade-in, rental, transportation, and insurance claim vehicle inspections, creating a frictionless future while enabling trust and deep analytics every time a vehicle changes hands."
XENA Intelligence,https://www.crunchbase.com/organization/xena-intelligence,"Apps, Artificial Intelligence (AI), E-Commerce, Information Services, Information Technology, Internet, Software","Louisville, Kentucky, United States",2021-01-01,year,2025000,USD,2025000,Xena is an AI-powered ecommerce growth platform.,"33,574",,"30,540",3,2022-12-15,2000000,USD,2000000,2000000,USD,2000000,"Techstars, MassChallenge, Bluegrass Angels, Seaplane Ventures, Keyhorse Capital",,8,1,Akhil Suresh Nair,11-50,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,http://xenaintelligence.com,https://twitter.com/IncXena,https://www.facebook.com/xenaintelligence,https://www.linkedin.com/company/xena-intelligence,"Xena Intelligence is a data-driven management platform for e-commerce sellers. They help to boost Amazon, Walmart & other e-commerce sales through a proven proprietary algorithm powered by intelligent data analytics."
NeuroX1,https://www.crunchbase.com/organization/neurox1,"Artificial Intelligence (AI), Biopharma, Biotechnology, Generative AI, Life Science, Machine Learning, Neuroscience","Austin, Texas, United States",2021-11-18,day,1970000,USD,1970000,Computational drug discovery leveraging generative AI to create therapeutics for neurodegenerative disorders.,"33,630",,"30,594",3,2024-03-11,220000,USD,220000,1970000,USD,1970000,"Techstars, Capital Factory, Drive Capital, Trousdale Ventures, Next Sequence",2,8,3,"Conner Myers, Lucas Myers, Maxwell Dordevic",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.neurox1.com,,,https://www.linkedin.com/company/neurox1/,"NeuroX1 is a computational drug design startup building a platform to identify drivers of neurodegenerative/neurological diseases then using Chiron, a propritary generative chemistry platform, designs novel compounds for those diseases."
Yodayo,https://www.crunchbase.com/organization/yodayo,"Animation, Artificial Intelligence (AI), Gaming, Media and Entertainment, Social Network","New York, New York, United States",2021-06-06,day,2400000,USD,2400000,AI native social network for vtubers and anime fandom.,"33,631",,"30,595",1,2023-06-14,2400000,USD,2400000,2400000,USD,2400000,"Gaingels, GFR Fund, Polygon Ventures, Newman Capital, Inception Capital",,5,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Gaming, Internet Services, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://yodayo.com/,https://twitter.com/yodayo_home?s=21&t=LrzrTbzrxoYmaTAq8LuGAw,https://www.facebook.com/YoDayo.Home?mibextid=LQQJ4d,https://www.linkedin.com/company/yodayo/,Gen AI platform for gamers and weebs to express their love for vtuber idol waifus.
