Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
FLYR,https://www.crunchbase.com/organization/flyr,"Air Transportation, Analytics, Artificial Intelligence (AI), Machine Learning, Predictive Analytics","Santa Monica, California, United States",2013-01-01,year,481842686,USD,481842686,FLYR is a technology company that uses AI to help airlines and hospitality businesses.,"38,105",,"34,770",13,2024-08-08,225000000,USD,225000000,411842686,USD,411842686,"BlackRock, Plug and Play, Founders Fund, AVP, Bossa Invest",4,42,3,"Alexander Mans, Cyril Guiraud, Jean Tripier",501-1000,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://flyr.com,http://twitter.com/flyrlabs,,http://www.linkedin.com/company/flyrinc,"FLYR is a technology company that offers AI-enabled solutions that help airlines, cargo, and hospitality businesses improve their revenue performance. Its revenue management platform improves performance and modernizes the e-commerce experience through accurate forecasting, automation, and analytics."
Wootric,https://www.crunchbase.com/organization/wootric,"Analytics, Artificial Intelligence (AI), Customer Service, Machine Learning, Product Management, SaaS, Software","San Francisco, California, United States",2013-01-01,year,2600000,USD,2600000,Wootric is an AI-powered platform to measure and boost customer happiness.,"38,698",,"35,329",2,2016-12-09,,,,2600000,USD,2600000,"Alumni Ventures, CSC Upshot, Array Ventures, Green D Ventures, Cloud Apps Capital Partners",1,6,2,"Deepa Subramanian, Jessica Pfeifer",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://www.wootric.com,http://twitter.com/wootric,http://www.facebook.com/wootric,http://www.linkedin.com/company/wootric,"Wootric is a modern customer experience management software and an AI-powered platform for measuring and boosting customer happiness. They offer a flexible, rigorous solution for aligning everyone in a company around improving customer loyalty and satisfaction. Wootric’s platform uses proven CX metric surveys to gather customer feedback in any channel. Wootric helps customer insights, product, customer success, and marketing leaders improve the customer experience to drive retention and increase brand loyalty. Founded in 2014 by Deepa Subramanian and Jessica Pfeifer, Wootric is headquartered in San Francisco and funded by Cloud Apps Capital Partners."
Parrot Analytics,https://www.crunchbase.com/organization/parrot-analytics,"Analytics, Artificial Intelligence (AI), Content Discovery, Machine Learning, Media and Entertainment","Beverly Hills, California, United States",2013-01-01,year,18000000,NZD,12428245,Parrot Analytics is a demand analytics company focusing on connecting content creators with customers using data-driven approaches.,"38,895",,"35,513",4,2023-02-21,,,,18000000,NZD,12428245,"Icehouse Ventures, NZVC, Enterprise Angels, Ice Angels, K1W1",1,13,3,"Adel Shahin, Chris Riddell, Wared Seger",51-100,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://www.parrotanalytics.com/,https://x.com/ParrotAnalytics,https://www.facebook.com/Parrot-Analytics-637892726221717/,https://www.linkedin.com/company/3103810/,"Parrot Analytics is a data science company that measures & predicts audience demand for media content, across all platforms, in all countries around the world. The company works with studios, networks, broadcasters, brands, agencies and OTT platforms; providing data and deep content expertise to drive content investment, distribution, acquisition, licensing, partnership and advertising decisions.  Wielding the world's largest audience behavior datasets, Parrot Analytics has introduced a set of AI-powered solutions to future-proof the media industry. The company has already established its global Demand Measurement system as the TV industry's only global standard for assessing demand for content across platforms. In addition, the company has also introduced the media industry's leading Content Genome™ system to drive granular content decisions and the world's first context-aware discovery and recommendations engine – powered by its global demand data – to improve content monetization and enhance OTT consumer experience.  Parrot Analytics believes in the magic of content and the impact it has on people's lives. The company's mission is to connect content creators with consumers by enabling data-driven content decisions along the entire value chain. "
Gamalon,https://www.crunchbase.com/organization/gamalon-inc,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Software","Boston, Massachusetts, United States",2013-04-22,day,38045000,USD,38045000,Gamalon is a developer of an AI-based machine intelligence technology designed to write and rewrite own Bayesian programs.,"39,049",,"35,654",5,2021-07-12,1495000,USD,1495000,36550000,USD,36550000,"Felicis, .406 Ventures, Intel Capital, Start Smart Labs, DARPA",3,15,1,Ben Vigoda,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.gamalon.com,https://twitter.com/gamalon_inc,https://www.facebook.com/gamaloninc/,https://www.linkedin.com/company/gamalon/,"Gamalon is a developer of an AI-based machine intelligence technology designed to write and rewrite their own Bayesian programs. The company's technology accelerates machine learning and converts streams of text paragraphs into structured data rows by linking, enabling e-commerce platforms and manufacturing companies to train the system on few pieces of data and achieve the same level of accuracy as that of the exhaustively trained neural networks."
Querium,https://www.crunchbase.com/organization/querium-corporation,"Artificial Intelligence (AI), E-Learning, EdTech, Education, Skill Assessment, STEM Education","Austin, Texas, United States",2013-01-01,year,6225000,USD,6225000,"Querium licenses artificial intelligence technology used for Science, Technology, Engineering, and Math education applications.","39,127",,"35,728",6,2017-01-18,3200000,USD,3200000,5458000,USD,5458000,"SustainVC, Sustainable Resource Ventures, Ingram Content Group, Wild Basin Investments, SWAN Impact Network",1,8,2,"Kent Fuka, Patti Smith",11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,http://www.querium.com,http://twitter.com/queriumCorp,http://www.facebook.com/Querium,https://www.linkedin.com/company/querium-corporation/,"Querium Corporation is building a smart, scalable, online assessment platform for Math, Science, and Engineering. It features a patent-pending expert system, advanced simulation technology, and an easy-to-use interface. The company helps students master critical STEM skills, preparing them for college and beyond. Their platform delivers personalized, bite-sized lessons with an expert system, step-by-step tutoring assistance that motivates students to succeed. The StepWise Virtual Tutor uses A.I. technology that mimics a master teacher or master tutor and is available 24/7. Querium was founded in 2013 and is headquartered in Austin, Texas, USA."
Telesense,https://www.crunchbase.com/organization/telesense,"Agriculture, AgTech, Artificial Intelligence (AI), Farming, Industrial, Internet of Things, Machine Learning, Predictive Analytics","San Jose, California, United States",2013-01-01,year,16700000,USD,16700000,TeleSense is an AgTech company providing environmental monitoring and control solutions for the food and grain industry.,"39,288",,"35,877",5,2020-10-22,10200000,USD,10200000,16700000,USD,16700000,"Plug and Play, Congruent Ventures, Mindset Ventures, Artesian VC, Trailhead Capital",1,15,2,"Naeem Zafar, Nicholas Garner",11-50,"Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Internet Services, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://telesense.com/,https://twitter.com/mytelesense,https://www.facebook.com/mytelesense,https://www.linkedin.com/company/telesense,"TeleSense is an Agtech company providing environmental monitoring and control solutions for the food and grain industry. Using an advanced suite of sensors, TeleSense provides grain managers with actionable insights about their stored grain, so that they can make storage decisions easily, quickly, and accurately. The easy-to-use sensors continuously monitor grain, and will automatically send alerts to the TeleSense app on their computer, smartphone, or tablet. They help manage risks in the world’s perishable commodities supply chain by using machine learning algorithms.  TeleSense also retrofits traditional temperature cables to make them wireless. Imagine never having to manually check your cables again, and having that information available 24/7, right at their fingertips. The company is digitizing the post-harvest grain supply chain using advanced Internet of Things, real-time environmental monitoring, and cloud-based artificial intelligence.  Whether assets are stationary or moving, TeleSense uses cloud-based technology to simplify monitoring. Their solutions help eliminate human error, improve operational efficiency, and increase profitability. It was founded in 2013 and is based in Sunnyvale, California, United State."
Olis Robotics,https://www.crunchbase.com/organization/bluhaptics,"Artificial Intelligence (AI), Computer, Robotics, Software","Seattle, Washington, United States",2013-01-01,year,7756087,USD,7756087,"Olis Robotics develops Olis Connect which operates robotic systems and remotely monitors, diagnose, and controls industrial robots.","39,769",,"36,327",6,2023-08-11,4100000,USD,4100000,5460000,USD,5460000,"National Science Foundation, Tectonic Ventures, NASA, PSL Ventures, SeaChange",3,9,1,Fredrik Ryden,11-50,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,http://www.olisrobotics.com,https://twitter.com/OlisRobotics,https://www.facebook.com/OlisRobotics,https://www.linkedin.com/company/olisrobotics,"Olis Robotics develops Olis Connect which operates robotic systems and remotely monitors, diagnose, and controls industrial robots. The visual interface in combination with patent-pending technology for force feedback gives the operator unprecedented control of critical remote operations."
MarketMuse,https://www.crunchbase.com/organization/marketmuse,"Analytics, Artificial Intelligence (AI), Content, Content Marketing, Machine Learning, Marketing Automation, SaaS","Boston, Massachusetts, United States",2013-01-01,year,9238000,USD,9238000,MarketMuse accelerates content research and builds AI-driven content strategies.,"40,303",,"36,832",12,2020-05-19,,,,8238000,USD,8238000,"Riverside Company, Creative Destruction Lab (CDL), Panache Ventures, Silicon Valley Bank, Alpine Meridian",4,20,3,"Aki Balogh, Jeff Coyle, Richard Mallah",11-50,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.marketmuse.com,https://twitter.com/MarketMuseCo/,https://www.facebook.com/marketmuseco/,https://www.linkedin.com/company/marketmuse/,MarketMuse is a market-leading demand generation platform focused on AI-driven content. It's SaaS platform analyzes massive amounts of Web data to build articles that drive search traffic and engagement.
TheTake,https://www.crunchbase.com/organization/thetake,"Apps, Artificial Intelligence (AI), Machine Learning, Media and Entertainment, Software","New York, New York, United States",2013-01-01,year,18000000,USD,18000000,Artificial Intelligence that Understands Video,"41,082",,"37,557",2,2018-01-04,16000000,USD,16000000,18000000,USD,18000000,"Archer Gray, Demarest Media, Amit Sharma",,3,2,"Jared Browarnik, Tyler Cooper",11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,http://www.thetake.ai,http://twitter.com/TheTake_AI,https://www.facebook.com/TheTakeApp/,https://www.linkedin.com/company/thetake/,"TheTake empowers viewers to shop and engage with their favorite movies, shows, & events. Our technology is live in 30M+ TVs, with successful implementations across WarnerMedia, A+E Networks, Disney, the NBA & MLB, and more."
Wird.,https://www.crunchbase.com/organization/wholemeaning,"Artificial Intelligence (AI), Machine Learning, SaaS, Sales","San Mateo, California, United States",2013-01-01,year,2600000,USD,2600000,Grow from conversations with your clients,"41,509",,"37,951",5,2022-04-13,1000000,USD,1000000,2600000,USD,2600000,"Alchemist Accelerator, Chile Ventures",1,2,3,"Alejandro Feuereisen, Andres Vergara, Juan Jose Besa",11-50,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.wird.ai/,https://twitter.com/wholemeaning,https://www.facebook.com/Wholemeaning.WM/,https://www.linkedin.com/company/wholemeaning/about/,"Due to the crucial role email plays within our organizations, good email management contributes to increased worker productivity. But did you know that 37% of business opportunities received through email are not answered by Client Services Consultants and that 55% of churn intentions are conveyed through email? Or that 32% of emails containing requests have at least one instance of client insistence?  On average, a bank can lose $5,000 USD monthly per executive due to unanswered or belatedly-addressed business opportunities and churn threats.  So, what can we do? As team leaders we deal with extremely manual processes, such as asking for screenshots of inboxes, assigning teams to read and label emails daily, requesting consultants to transfer their email data to Excel, and buying CRM or sales software. However, we keep having the same problem and wish for a tool that would allow us to automate the process while giving us the visibility we need.   The solution already exists. At Wholemeaning we work with native Spanish Artificial Intelligence to create a tool that helps Sales and After-Sales Managers prioritize their emails and workload. Additionally, we provide real-time indicators to supervisors in order to control and improve daily management of their teams. As a result, we are able to help Consultants, Supervisors, Sales and Post-Sales Managers reach their satisfaction, retention, and sales goals, resulting in significantly more efficient teams (prioritization through the plugin, reports, and alerts all in real time)."
Chicory,https://www.crunchbase.com/organization/chicory,"Artificial Intelligence (AI), Big Data, Delivery","New York, New York, United States",2013-06-01,day,2540000,USD,2540000,Chicory is a technology company that connects recipe ingredients.,"42,536",,"38,925",4,2024-09-10,,,,1240000,USD,1240000,"Gaingels, Alpaca VC, SEVA, (ERA) Entrepreneurs Roundtable Accelerator, Structure Capital",1,6,2,"Joey Petracca, Yuni Sameshima",1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.chicory.co,http://twitter.com/chicoryco,http://www.facebook.com/chicoryco,https://www.linkedin.com/company/chicory/,Chicory is a technology company that uses artificial intelligence to create digital grocery experiences. It transforms recipe content into commerce media. They create the infrastructure for grocery e-commerce transactions to take place across the web.
Accompany,https://www.crunchbase.com/organization/accompany,"Artificial Intelligence (AI), Contact Management, Mobile Apps, Professional Networking, Sales, Social Network, Software","Los Altos, California, United States",2013-01-01,year,40600000,USD,40600000,Accompany designs and develops a relationship intelligence platform.,"43,108",,"39,447",3,2016-12-05,20000000,USD,20000000,40600000,USD,40600000,"CRV, ICONIQ Capital, Cowboy Ventures, Ignition Partners, Vista Venture Partners",2,6,3,"Amy Chang, Matthias Ruhl, Ryan McDonough",11-50,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Information Technology, Internet Services, Mobile, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Closed,For Profit,https://www.accompany.com/,http://twitter.com/accompany,http://www.facebook.com/accompanyhq,http://www.linkedin.com/company/accompany,"Accompany designs and develops a relationship intelligence platform. Its AI-driven database provides rich, relevant insights for millions of people and companies, so they can always find the right people and build stronger relationships. Founded in 2013, Accompany is headquartered in Los Altos, California, and backed by CRV, ICONIQ Capital, Ignition Partners, and Cowboy Ventures."
Aperiomics,https://www.crunchbase.com/organization/aperiomics,"Bioinformatics, Biotechnology, Genetics, Health Care, Health Diagnostics","Sterling, Virginia, United States",2013-10-01,day,5195344,USD,5195344,Advancing healthcare and revolutionizing infection testing for improved global health,"43,756",,"40,050",6,2020-12-14,360000,USD,360000,3512000,USD,3512000,"National Science Foundation, Propel(X), VentureSouth, Tamiami Angel Funds, Central Texas Angel Network",2,8,5,"Alvin Chen, Crystal Icenhour, Eduardo Castro-Nallar, Evan Johnson, Keith Crandall",1-10,"Biotechnology, Data and Analytics, Health Care, Science and Engineering",,,Active,For Profit,http://www.aperiomics.com,https://twitter.com/aperiomics,http://www.facebook.com/aperiomics,http://www.linkedin.com/company/nextgen-diagnostics,"Aperiomics is the only company of its kind and scope in the world. We are revolutionizing the way that medical professionals around the world identify infections. Supported by the National Science Foundation, Aperiomics identifies every known bacteria, virus, fungus, and parasite through Deep Shotgun Metagenomic Sequencing, using our world renown database containing over 37,000 microbes. We help doctors and their patients identify the causes of infections that other tests cannot identify, thus streamlining the path to a positive clinical outcome. Many patients that we have helped were sick for years with no understanding of why. Patients and their physicians often contact Aperiomics after hearing about our life-changing success stories. Aperiomics was named Life Science Innovator of the Year in 2016 and International Start Up of the Year in 2018."
Biometry,https://www.crunchbase.com/organization/biometry,"Analytics, Artificial Intelligence (AI), Biotechnology, Health Care, Medical Device, Software","Boston, Massachusetts, United States",2013-01-01,year,5676000,USD,5676000,Biometry is a predictive analytics and clinical oversight to manage asthma.,"44,022",,"40,301",7,2024-11-12,5000000,USD,5000000,5050000,USD,5050000,"MassChallenge, Elevate Ventures, CareSource, MedTech Innovator, Sidecar Angels",4,7,1,Bryan Nolan,1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.mybiometry.com/,https://twitter.com/mybiometry?lang=en,,https://www.linkedin.com/company/mybiometry/,"myBiometry is developing a platform to monitor/manage patients with chronic disease using biomarker data from proprietary sensors and ML to identify patients at risk of treatment failure. Our initial focus is asthma where treatment failure occurs over 46% of the time (11.5M US patients, $80 billion). We are developing a single use, disposable sensor and device to track a biomarker of inflammation in breath. The data determines changes in adherence, treatment response, and risk of attack."
"Specular Theory, Inc.",https://www.crunchbase.com/organization/specular-theory-inc,"Artificial Intelligence (AI), Augmented Reality, Enterprise, Enterprise Applications, Gaming, Media and Entertainment, Military, Software, Virtual Reality","Venice, California, United States",2013-01-01,day,5700000,USD,5700000,"Award-Winning VR/AR/AI training applications for Defense and Commercial Enterprise. A SBIR Phase III company. Based in Los Angeles, CA","44,461",,"40,703",2,2021-06-03,4500000,USD,4500000,1200000,USD,1200000,Toba Capital,,1,2,"Morris May, Ryan Pulliam",11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Gaming, Government and Military, Hardware, Information Technology, Media and Entertainment, Other, Science and Engineering, Software",,,Active,For Profit,http://www.speculartheory.com,https://www.twitter.com/speculartheory,https://www.facebook.com/speculartheory,https://www.linkedin.com/company/specular-theory,"Specular Theory is an award-winning immersive technology and content company based in Venice Beach, CA.,  that creates and distributes industry-leading immersive VR/AR/MR technologies and tools for the U.S. military and commercial enterprises."
DataFox,https://www.crunchbase.com/organization/datafox,"Advertising, Artificial Intelligence (AI), Business Intelligence, Consulting, Enterprise Software, Information Technology, Machine Learning, Sales Automation","San Francisco, California, United States",2013-02-01,day,13600000,USD,13600000,DataFox is a company intelligence platform that helps you find and prioritize your target companies to source more opportunities.,"45,487",,"41,658",6,2017-11-07,5000000,USD,5000000,13600000,USD,13600000,"Goldman Sachs, Cota Capital, Google Ventures, Green Visor Capital, InnoSpring Seed Fund",4,19,4,"Alden Timme, Bastiaan Janmaat, Ben Trombley, Mike Dorsey",11-50,"Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Closed,For Profit,http://www.datafox.com,http://twitter.com/datafoxco,http://www.facebook.com/datafoxco,https://www.linkedin.com/company/datafox/,"DataFox is a company intelligence platform that helps sales, marketing, and investing teams find and prioritize target companies to source more opportunities. DataFox's team of 100+ human analysts verify AI-sourced insights on millions of businesses to provide robust Company Data, Growth Signals, and Account Scoring. Headquartered in San Francisco, CA, DataFox is backed by Goldman Sachs, Green Visor, Google Ventures, and Slack, and used by high-growth startups and Fortune 500 companies alike; examples include UPS, Accel Partners, Bain & Company, Twilio, Zendesk, and Outreach."
"HyperVerge, Inc.",https://www.crunchbase.com/organization/hyperverge,"Artificial Intelligence (AI), B2B, Machine Learning, SaaS, Software","Los Altos, California, United States",2013-01-01,year,1000000,USD,1000000,"HyperVerge provides identity verification & fraud detection solutions for companies that are in industries like BFSI, crypto, telecom, etc.","46,399",,"42,525",1,2015-08-17,1000000,USD,1000000,1000000,USD,1000000,,,,5,"Kedar Kulkarni, Kishore Natarajan, Praveen Kumar, Sai Venkatesh Ashokkumar, Vignesh Krishnakumar",101-250,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,Active,For Profit,https://www.hyperverge.co/,https://twitter.com/HyperVerge?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/HyperVerge/,https://www.linkedin.com/company/hyperverge-inc-/mycompany/?viewAsMember=true,"HyperVerge provides identity verification and fraud detection solutions for companies that are in industries like BFSI, crypto, telecom, e-commerce etc. We have verified more than 700 million identities till date across 190 countries Our proprietary AI models are engineered to work in real time even in low bandwidth environments, on low-end devices and enable us to innovate fast & add custom AI checks as new needs are identified.  Our customer onboarding stack reduces customer drop-offs and prevents millions of dollars of 1st/3rd party Identity fraud while ensuring KYC & AML compliance. Companies use our Identity Verification Platform for onboarding customers seamlessly, fraud check, face authentication, age verification, database checks, document verification, eKYC and other services."
Playlist Media,https://www.crunchbase.com/organization/playlist-ea04,"Analytics, Internet, Machine Learning, Messaging, Mobile, Music, Music Streaming, Social Media, Social Network, Software","San Francisco, California, United States",2013-01-01,year,5515032,USD,5515032,"Playlist is a fully licensed, ad-supported music streaming service that generates 10 times the user engagement of Pandora and Spotify.","46,923",,"43,010",3,2019-03-16,5000000,USD,5000000,5000000,USD,5000000,"Amino Capital, Tech Coast Angels, Primitive Ventures, GW Ventures, DTC Capital",,5,2,"Karen Katz, Steve Petersen",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Music and Audio, Software",,,Closed,For Profit,https://www.playlist.com/,,,https://www.linkedin.com/company/playlistmedia/,"Playlist, already a top iOS app, is uniting people, music, and messaging. Their fully licensed, ad-supported music streaming platform generates 10 times the user engagement of Pandora. On mobile, people spend more time listening to music than any other application and the message most frequently. Playlist combines music and messaging for unprecedented engagement. On Playlist, people listen together at the exact same time and chat while they listen, follow one other, collaborate on playlists, and share their favorite songs. Playlist pioneered social music. Playlist is a proven platform for artists and influencers to connect live with fans, hold virtual concerts, and release new music to millions of listeners at the same time. Our community describes Playlist as Spotify plus Instagram and now Tinder, given our introduction of Music Match which connects people with similar music tastes. Three years in the making, Playlist’s patent-pending technology includes synchronized streaming, machine learning-based social recommendations, collaborative playlists, large-scale group chat, behavior-based music programming, and Music Match algorithms. The company is now working on blockchain. Founders, Karen Katz, and Steve Petersen are Stanford engineers and serial entrepreneurs with 2 IPOs, a $300M exit, 36 patents, and over 10 years’ experience each in digital music. They’ve raised over $60M in VC funding across multiple start-ups and built ad-supported, consumer-facing platforms with tens of millions of users, including one of the fastest-growing streaming music services in U.S. history. Their experience also includes developing the software and chip inside the iPod, which revolutionized digital music and mobile listening. As operators, they’ve recruited and managed tech teams of over 75 engineers and generated nearly $100M in digital ad revenues. As innovators, they’ve worked at Bell Labs, architected platforms for social networking, location-based services, cloud-based media; and applied advanced analytics, machine learning, and big data for recommendations."
Plink,https://www.crunchbase.com/organization/fanbank,"Assistive Technology, Big Data, CRM, Financial Services, Information Technology, Machine Learning, Mobile Apps, Payments, Software","Santa Monica, California, United States",2013-01-01,year,12882661,USD,12882661,Plink is a commerce automation platform for the in-person small business economy through a SaaS solution.,"47,210",,"43,271",7,2020-12-15,2999999,USD,2999999,12882661,USD,12882661,"TTV Capital, Reciprocal Ventures, Crosscut Ventures, Bullpen Capital, IrishAngels",,8,2,"Mitch Jacobs, Scott Geye",11-50,"Apps, Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Information Technology, Mobile, Payments, Sales and Marketing, Software",,,Active,For Profit,https://www.plink.ai,https://twitter.com/myFanBank,https://www.facebook.com/Fanbank-296665257148471,https://www.linkedin.com/company/fanbank,"Plink develops commerce automation software designed for assistance in transactions and building customer relationships. They allow businesses to add various features to their existing point-of-sale systems or countertop terminals to facilitate transactions with target customers, enabling local enterprises to take advantage of an array of collateral programs that ensure they generate sales and loyalty."
Actasys,https://www.crunchbase.com/organization/actasys,"Automotive, Autonomous Vehicles, Computer Vision, Internet of Things, Sensor","New York, New York, United States",2013-12-01,day,6349300,USD,6349300,Actasys provides its customers the ability to trust their vision sensor data at all times.,"48,515",,"44,502",4,2020-12-02,5000000,USD,5000000,5750000,USD,5750000,"NYSERDA, Next Gear Ventures, Volvo Cars Tech Fund, Cleantech Open",2,4,3,"Daniele Gallardo, David Menicovich, Michael Amitay",11-50,"Hardware, Internet Services, Software, Transportation",,,Active,For Profit,http://www.actasysinc.com/,,,https://www.linkedin.com/company/actasys-inc,"Actasys is based in Brooklyn, NY with team members in Tel Aviv, Israel, and has a mission for all of its customers to trust their vision sensor data.  Vision sensors (camera, Lidar, infrared) are everywhere, yet they lose data when challenged by weather, heat and other impacts, which threatens safety and function.  Actasys solves this problem by detecting sensor impacts, correcting to restore perception and overheating, and reporting sensor diagnostic and health data.  By providing a suite of patent protected and proprietary technologies, Actasys empowers its customer to attain optimal sensor operation and achieve safety and functionality in the mobility, smart cities and smart manufacturing sectors.  Actasys has significant commercial traction, is a member of two leading mobility accelerators, and its seed investment round was co-led by Volvo Cars Tech Fund and Next Gear Ventures."
DecisionNext,https://www.crunchbase.com/organization/decisionnext,"Analytics, Enterprise Software, Information Technology, Machine Learning, Predictive Analytics, SaaS","San Francisco, California, United States",2013-01-01,year,9000000,USD,9000000,DecisionNext is a predictive analytics platform that helps customers across industries make decisions and improve end-to-end performance.,"48,834",,"44,802",5,2022-12-02,,,,9000000,USD,9000000,"Rally Ventures, Dalus Capital, Keiretsu Capital, Azure Capital Partners, Band of Angels",1,8,5,"Bob Pierce, Graeme Stanway, Graeme Stanway, Michael Neal, Robert Pierce",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,http://www.decisionnext.com,https://www.twitter.com/decisionnexthq,https://www.facebook.com/decisionnext,https://www.linkedin.com/company/decisionnext,"DecisionNext develops a predictive analytics platform that helps customers across industries make high-value decisions and improve end-to-end performance. DecisionNext solutions include commodity price forecasting, purchasing optimization, product mix optimization, capacity optimization, and pricing and promotion optimization.  Importantly, it is connecting these optimizations into a single system that delivers the most value to our customers."
Solvvy,https://www.crunchbase.com/organization/solvvy-inc,"Artificial Intelligence (AI), Customer Service, Information Technology, Internet, Machine Learning, SaaS","San Mateo, California, United States",2013-01-01,year,16500000,USD,16500000,Solvvy is a machine learning startup that reinvents the customer experience by delivering a  better self-service platform.,"49,070",,"45,028",2,2017-10-23,12000000,USD,12000000,16500000,USD,16500000,"Pear VC, Carnegie Mellon University, True Ventures, Scale Venture Partners, Investment Group of Santa Barbara",2,7,3,"Justin Betteridge, Mahesh Ram, Mehdi Samadi",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Professional Services, Science and Engineering, Software",,,Closed,For Profit,http://solvvy.com,https://twitter.com/solvvyinc,https://www.facebook.com/Solvvy/,https://www.linkedin.com/company/solvvy,"Solvvy is a machine learning startup reinventing the customer experience. Its first product, Solvvy for Support, delivers a better self-service platform that improves customer satisfaction and decreases costs for businesses. This intelligent NLP solution is the first customer support SaaS application based on Solvvy’s powerful answer graph technology.  Solvvy deploys in days and delivers immediate financial  returns for business.  Solvvy is already trusted by leading brands including UpWork, TaskRabbit, Rover.com, DoubleDutch, Automattic and others. The company was founded by esteemed technologists Mehdi Samadi and Justin Betteridge and serial entrepreneur/CEO, Mahesh Ram.  Solvvy is fortunate to be backed by leading Silicon Valley investors"
Zeacon,https://www.crunchbase.com/organization/zeacon,"Artificial Intelligence (AI), Broadcasting, Content, Real Time, Software, Video Advertising, Video on Demand, Video Streaming","Bellevue, Washington, United States",2013-01-01,year,1700000,USD,1700000,Empowering Companies to give their customers what they want. Redefining the web surfing experience through Video,"49,841",,"45,766",2,2022-03-03,1700000,USD,1700000,1700000,USD,1700000,,,,2,"Jay Gounder, Kris Naidu",1-10,"Advertising, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Other, Sales and Marketing, Science and Engineering, Software, Video",,,Active,For Profit,https://zeacon.com/,https://twitter.com/zeaconhq,https://www.facebook.com/zeaconhq/,https://www.linkedin.com/company/zeaconhq/,"Zeacon hosts, organizes and analyzes the videos on your website. Continuously learning to attract, engage and convert more visitors so you don't have to."
Diameter Health,https://www.crunchbase.com/organization/diameter-health,"Analytics, Health Care, Information Technology, mHealth, Predictive Analytics","Farmington, Connecticut, United States",2013-01-01,year,29674630,USD,29674630,"Diameter Health is a software company that offers processing, predictive analytics, patient risk assessment, and data use.","49,934",,"45,854",4,2020-12-17,18000000,USD,18000000,29447904,USD,29447904,"LRVHealth, Connecticut Innovations, Optum Ventures, Activate Venture Partners, Excelerate Health Ventures",4,6,2,"Eric Rosow, John D'Amore",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Mobile, Software",,,Closed,For Profit,http://www.diameterhealth.com,https://twitter.com/DiameterHealth,,https://www.linkedin.com/company/diameter-health,"Diameter Health transforms patient information into the quantity and quality of interoperable data for healthcare organizations.  The core of the Diameter Health platform is Fusion, which enables intelligent data exchange ingestion and cleansing through sophisticated normalization and cleansing processes. Data originating from any certified Electronic Health Record (EHR) is transformed into clinical information optimized for use at the point of care or to be consumed as a rich substrate for analytics."
