Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Lilac Labs,https://www.crunchbase.com/organization/lilac-labs,"Enterprise Software, Generative AI, SaaS","San Francisco, California, United States",2024-03-01,month,500000,USD,500000,Lilac Labs is a Conversational AI Agent for Drive-Thru Order Taking.,"40,785",,"37,281",1,2024-04-17,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"David Hao, Shelden Shi, Tony Kam",1-10,"Artificial Intelligence (AI), Software",,,Active,For Profit,https://lilaclabs.ai,https://twitter.com/LilacLabs,https://www.facebook.com/profile.php?id=61562722752254,https://www.linkedin.com/company/ai-lilac-labs/,
Optifye.ai,https://www.crunchbase.com/organization/optifye-ai,"Artificial Intelligence (AI), Data Visualization, Software","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Optifye.ai is an AI-based optimization platform that monitors assembly lines and automated reporting services.,"40,839",,"37,331",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Kushal Mohta, Vivaan Baid",1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.optifye.ai,,,https://www.linkedin.com/company/optifye-ai/,
Kastle,https://www.crunchbase.com/organization/kastle,"Artificial Intelligence (AI), Financial Services, Mortgage, Real Estate, SaaS","San Francisco, California, United States",2024-05-31,day,500000,USD,500000,Kastle helps mortgage lenders by automating labor-intensive procedures.,"40,842",,"37,333",1,2024-06-01,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Nitish Poddar, Rishi Choudhary",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://www.kastle.ai,,,https://www.linkedin.com/company/kastleai/,"Kastle is a workflow automation tool for mortgage lenders. We help mortgage lenders collect payments, answer customer questions 24/7, qualify new loan inquiries, and follow-up with existing customers over text and call."
Polymet,https://www.crunchbase.com/organization/polymet-31be,"Artificial Intelligence (AI), Information Technology, Internet","San Francisco, California, United States",2024-01-01,year,2000000,USD,2000000,Polymet helps early-stage teams create high volumes of design work as they grow providing fast and high-quality output.,"40,983",,"37,464",1,2024-09-25,2000000,USD,2000000,2000000,USD,2000000,"Y Combinator, Pioneer Fund, e2vc",2,3,2,"Furkan Köseoğlu, Yusuf Hilmi",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://polymet.asia/,,,https://www.linkedin.com/company/polymet-ai/,"Polymet is an AI Product Designer, helps teams create well-designed user interfaces and prototypes without any design experience. You explain what you want or provide an image, and Polymet will design it for you and provide production-ready front-end code for those designs."
Pallie AI,https://www.crunchbase.com/organization/pallie-ai,"Artificial Intelligence (AI), Information Services, Wellness","San Francisco, California, United States",2024-01-01,year,2000000,USD,2000000,Pallie AI develops AI-powered companion that supports health and wellbeing.,"41,279",,"37,740",1,2025-04-30,2000000,USD,2000000,2000000,USD,2000000,"True Ventures, Palta",1,2,1,Ivan Zolotukhin,1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://pallie.ai/,,,https://www.linkedin.com/company/pallieai/about/,Pallie AI develops AI-powered companion that supports health and wellbeing.
PhilosopherKing,https://www.crunchbase.com/organization/philosopherking,"Artificial Intelligence (AI), Gaming, Online Games","Las Vegas, Nevada, United States",2024-01-01,year,3000000,USD,3000000,PhilosopherKing is a AI-powered games platform.,"41,287",,"37,748",1,2025-03-19,3000000,USD,3000000,3000000,USD,3000000,"468 Capital, 212, StartupFon",2,3,2,"Alp Guler, Sadok Kohen",1-10,"Artificial Intelligence (AI), Data and Analytics, Gaming, Science and Engineering, Software",,,Active,For Profit,https://www.philosopherking.ai,,,https://www.linkedin.com/company/philosopherking,
UVIONIX,https://www.crunchbase.com/organization/uvionix,"Artificial Intelligence (AI), Autonomous Vehicles, Drones, Industrial Automation, Machine Learning, Supply Chain Management, Warehouse Automation","Los Angeles, California, United States",2024-01-01,year,3500000,USD,3500000,Reshaping Supply Chain Logistics with AI and Robotics,"41,561",,"38,001",1,2025-02-10,3500000,USD,3500000,3500000,USD,3500000,"LAUNCHub Ventures, Robin Capital, Underline Ventures, PortfoLion Capital Partners",2,4,1,Boris Iskrev,11-50,"Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software, Transportation",,,Active,For Profit,http://www.uvionix.com,https://www.twitter.com/uvionix,https://www.facebook.com/uvionix,https://www.linkedin.com/company/uvionix,"We are technology company working at the intersection of AI, robotics and supply chain logistics, aiming to revolutionize traditional inventory monitoring with real-time autonomously collected and independently verified data."
Accelevate Solutions,https://www.crunchbase.com/organization/accelevate-solutions,"Automotive, Business Intelligence, Fleet Management, Predictive Analytics, Software","Henderson, Nevada, United States",2024-02-01,day,2250000,USD,2250000,"Accelevate Solutions provides fleet management services, enhancing operations with tracking and maintenance solutions.","41,587",,"38,027",1,2024-10-01,2250000,USD,2250000,2250000,USD,2250000,Charles Maury,1,1,3,"Charles Maury, Darren Elliott, James Maury",11-50,"Artificial Intelligence (AI), Data and Analytics, Software, Transportation",,,Active,For Profit,https://www.accelevatesolutions.com,,,https://www.linkedin.com/company/accelevate-solutions/?viewAsMember=true,"Accelevate Solutions provides fleet management services, enhancing operations with tracking and maintenance solutions."
Brainbase,https://www.crunchbase.com/organization/brainbase-2ae6,"Artificial Intelligence (AI), B2B, Information Technology, Internet","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Brainbase is the first enterprise-grade AI technology designed for business automation.,"41,672",,"38,109",1,2024-02-27,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund, e2vc",1,3,1,Gokhan Egri,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://usebrainbase.com,https://twitter.com/BrainbaseHQ,,https://www.linkedin.com/company/usebrainbase,Brainbase is the first enterprise-grade AI technology designed for business automation.
PiLogic,https://www.crunchbase.com/organization/pilogic,"Aerospace, Analytics, Artificial Intelligence (AI)","Los Angeles, California, United States",2024-01-01,year,4099995,USD,4099995,PiLogic AI platform offers rapid analysis of radar data for real-time applications.,"41,889",,"38,312",1,2025-04-30,4099995,USD,4099995,4099995,USD,4099995,"Scout Ventures, Seraphim Space, Sovereign’s Capital, Flex Capital, Gokul Rajaram",1,6,1,Johannes Waldstein,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.pilogic.ai/,,,https://www.linkedin.com/company/pilogic-inc/,
FutureClinic,https://www.crunchbase.com/organization/openclinic,"Artificial Intelligence (AI), Health Care, Information Technology","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,FutureClinic is an AI platform that helps doctors or hospitals to open their own digital health clinics.,"41,905",,"38,328",1,2024-12-04,500000,USD,500000,500000,USD,500000,"Y Combinator, Pioneer Fund",1,2,4,"Hassan Mirza, Nabil Belahouane, Riyan Moussaoui, Usama Syed",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.futureclinic.com/,https://x.com/TryOpenClinic,,https://www.linkedin.com/company/openclinic/,
Kura,https://www.crunchbase.com/organization/kura-6777,"Artificial Intelligence (AI), Cloud Computing, Developer Tools","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Kura serves as a DevOps copilot, aiding software teams in the management of their cloud infrastructure.","41,916",,"38,338",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Mark Dawson, Trevor Reed",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.usekura.com/,https://x.com/kura_labs,,https://www.linkedin.com/company/kura-labs-inc/,
careCycle,https://www.crunchbase.com/organization/carecycle,"Artificial Intelligence (AI), Health Insurance, Telecommunications","San Francisco, California, United States",2024-01-01,year,2000000,USD,2000000,"careCycle is an AI workforce for Medicare agencies and FMOs, supporting top agencies in their operations.","41,957",,"38,376",1,2025-04-04,2000000,USD,2000000,2000000,USD,2000000,"Y Combinator, Pioneer Fund, Strike Capital",1,3,2,"Alex Doonanco, Evan Roubekas",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Science and Engineering, Software",,,Active,For Profit,https://carecycle.ai/,,,https://www.linkedin.com/company/carecycle-yc-w25/,
Hestus,https://www.crunchbase.com/organization/hestus,"Artificial Intelligence (AI), Information Technology, Software","San Francisco, California, United States",2024-01-01,year,2000000,USD,2000000,Hestus is a Software Development firm offering AI powered software to speeds up the development of hardware.,"42,012",,"38,430",2,2025-01-29,1500000,USD,1500000,2000000,USD,2000000,"Y Combinator, Liquid 2 Ventures, Unpopular Ventures, Kyle Vogt, Rock Yard Ventures",3,6,2,"Kevin Chu, Sohrab Haghighat",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.hestus.co/,,,https://www.linkedin.com/company/hestus-inc/,
Rapidflare,https://www.crunchbase.com/organization/rapidflare-inc,"Artificial Intelligence (AI), Electronics, Information Technology, SaaS, Sales Enablement, Software, Technical Support","Los Gatos, California, United States",2024-01-01,day,2525000,USD,2525000,Rapidflare is an AI company that accelerates Technical Sales in the Electronics Industry.,"42,030",,"38,448",2,2025-01-07,2400000,USD,2400000,2525000,USD,2525000,"z21 Ventures, Struck Capital, Upekkha Vertical AI Accelerator, Rebright Partners",2,4,1,Navaneethan Sundaramoorthy,11-50,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Other, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.rapidflare.ai/,https://x.com/rapidflare_ai,,https://www.linkedin.com/company/rapidflare/,Rapidflare accelerates Technical Sales in the Electronics Industry including Semiconductor Industry and Physical Security verticals. Rapidflare's differentiation is Reliable AI that is based on Explainable framework and Trustable data. Explainability is based on a unique Structured Reasoning framework. Trustablility is based on accurate Knowledge Graphs. Rapidflare is in revenue and is trusted some of the leading Electronics Industry companies in the US and Europe.
Luster,https://www.crunchbase.com/organization/luster-d5b1,"Artificial Intelligence (AI), Sales, Software","Indianapolis, Indiana, United States",2024-01-01,year,3549900,USD,3549900,Luster focused on expanding its customer base and building a strong brand in the sales enablement market.,"42,136",,"38,547",2,2025-04-28,3549900,USD,3549900,3549900,USD,3549900,High Alpha,1,1,3,"Christina Brady, Jodi Mesa, Wes Craig",11-50,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.luster.ai/,,,https://www.linkedin.com/company/luster-ai/,"Luster is a company that uses AI to help sales teams improve their skills. It discusses the company’s background, products, and future goals. Luster focused on expanding its customer base and building a strong brand in the sales enablement market."
Emerald Battery Labs,https://www.crunchbase.com/organization/emerald-battery-labs,"Artificial Intelligence (AI), Automotive, Battery, Electric Vehicle, Energy Storage, GreenTech, Manufacturing, Renewable Energy, Software Engineering","Seattle, Washington, United States",2024-03-17,day,1000000,USD,1000000,"Battery, Battery Materials","42,252",,"38,657",1,2024-06-01,1000000,USD,1000000,1000000,USD,1000000,,,,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Energy, Manufacturing, Science and Engineering, Software, Sustainability, Transportation",,,Active,For Profit,,,,,Emerald Battery Labs is revolutionizing sodium-ion batteries. Emerald Battery Labs' mission is to enable a step-change evolution of sodium-ion batteries to meet our customers' performance requirements and reduce the cost of sodium-ion batteries to less than half of lithium-ion.
Sandra AI,https://www.crunchbase.com/organization/sandra-ai-c6e2,"Artificial Intelligence (AI), Automotive, Software","Miami, Florida, United States",2024-01-01,year,500000,USD,500000,Sandra AI is an Automotive Information AI receptionist that offers customer service in the industry.,"42,268",,"38,673",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Badr Mokdad, Ismail Majjad, Skandere Sahli",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.sandra-ai.com/,,,https://www.linkedin.com/company/sandra-ai/,
CO/AI,https://www.crunchbase.com/organization/co-ai,"Artificial Intelligence (AI), Automotive, Manufacturing, Retail","Venice, California, United States",2024-01-01,year,1800000,USD,1800000,CO/AI is a community focused on fostering expertise and skills in artificial intelligence (AI) among individuals and businesses.,"42,315",,"38,718",1,2025-02-19,1800000,USD,1800000,1800000,USD,1800000,"Sequoia Capital, Gaingels, MoVi Partners, The Critical Co",,4,2,"Anthony Batt, Shane Robinson",1-10,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Manufacturing, Science and Engineering, Software, Transportation",,,Active,For Profit,https://getcoai.com,https://x.com/getcoai?mx=2,https://www.facebook.com/getcoai,https://www.linkedin.com/company/getcoai,CO/AI is a community focused on fostering expertise and skills in artificial intelligence (AI) among individuals and businesses. This initiative aims to prepare participants for success in an increasingly AI-driven economy through various educational and collaborative efforts.
TIFIN AG,https://www.crunchbase.com/organization/tifin-ag,"Artificial Intelligence (AI), Asset Management, Wealth Management","Boulder, Colorado, United States",2024-01-01,year,8999879,USD,8999879,TIFIN AG is a consulting tech company that uses AI to to help wealth enterprises expand their assets.,"42,454",,"38,845",1,2024-03-13,8999879,USD,8999879,8999879,USD,8999879,,,,1,Vinay Nair,11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://tifinag.com/,https://twitter.com/tifin_ag,,https://www.linkedin.com/company/tifin-ag/,
Ruli,https://www.crunchbase.com/organization/ruli-00f3,Artificial Intelligence (AI),"Austin, Texas, United States",2024-01-01,year,2200000,USD,2200000,Ruli reimagined the in-house counsel with an AI Counsel teammate for unparalleled efficiency and collaboration.,"42,503",,"38,891",1,2024-06-24,2200000,USD,2200000,2200000,USD,2200000,"Foothill Ventures, SignalFire, Mana Ventures, PJC, Genius Ventures",1,6,2,"Bryan Lee, Xi Sun",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.ruli.ai,,,https://www.linkedin.com/company/ruliai/,"Ruli reimagined the in-house counsel experience through the development of an AI Counsel teammate, aiming for unmatched efficiency and collaboration"
AGI7,https://www.crunchbase.com/organization/agi7,"Artificial Intelligence (AI), Generative AI, Industrial Automation, Law Enforcement, Physical Security, Warehouse Automation","Sunnyvale, California, United States",2024-01-01,month,3000000,USD,3000000,We leverage the latest in AI technology to spearhead advancements in physical world automation.,"42,556",,"38,942",2,2025-01-27,,,,3000000,USD,3000000,Plug and Play,,1,,,11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Government and Military, Manufacturing, Privacy and Security, Science and Engineering, Software, Transportation",,,Active,For Profit,https://agi7.ai/,,,,
STYRK AI,https://www.crunchbase.com/organization/styrk-ai,"Artificial Intelligence (AI), Cyber Security, Generative AI, Machine Learning","Fremont, California, United States",2024-01-01,year,3500000,USD,3500000,"Security, Trust and Privacy for AI","42,577",,"38,962",2,2024-12-01,2500000,USD,2500000,3500000,USD,3500000,"PGV, SmartFin Ventures",,2,3,"Anhad Singh, Meenakshi Kumar, Sitaraman Vilayannur",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://styrk.ai/,,,https://www.linkedin.com/company/styrk-ai,"Styrk's mission is to enable enterprises to overcome security, trust and privacy issues in adopting and using AI. We are based in Silicon Valley. We develop cutting edge technology and proprietary solutions to measure, monitor and mitigate vulnerabilities in AI models. As AI adoption is increasing, the adversaries are maturing and regulations are catching up. Styrk's fully-automated solution helps address adversarial vulnerabilities, privacy concerns and bias in LLMs and traditional AI models. With Styrk you can focus on using AI to its full potential and let us deal with any headwinds that may slow you down."
Sightglass,https://www.crunchbase.com/organization/sightglass-d24c,"Artificial Intelligence (AI), Venture Capital","Portland, Oregon, United States",2024-03-01,month,3000000,USD,3000000,Sightglass is an AI-powered investor relations platform serving both investment managers and capital allocators.,"42,857",,"39,215",1,2024-12-05,3000000,USD,3000000,3000000,USD,3000000,Base10 Partners,1,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,,Active,For Profit,https://www.usesightglass.xyz,,,https://www.linkedin.com/company/sightglass-insights,
Prodhiiv,https://www.crunchbase.com/organization/prodhiiv,"Artificial Intelligence (AI), Collaboration, Internet, Productivity Tools, Software","San Francisco, California, United States",2024-01-01,day,812000,USD,812000,"Your all-in-one solution for Intelligent Note-Taking, Real-Time Collaboration, Visual Workspaces, and More!","42,920",,"39,274",1,2024-02-02,812000,USD,812000,812000,USD,812000,,,,1,Abhishek Tiwari,1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://prodhiiv.com,,,https://in.linkedin.com/company/prodhiiv,"Prodhiiv is your all in one solution for Intelligent Note-Taking, Real-Time Collaboration, Visual Workspaces, and More! A comprehensive tool that enhances your productivity and gives you complete control over your workflow!"
Ranger AI,https://www.crunchbase.com/organization/ranger-ai,"Artificial Intelligence (AI), Software, Web Development","New York, New York, United States",2024-09-07,day,2500000,USD,2500000,"Ranger AI helps manufacturers decrease response time to win new business, increase bid throughput.","43,148",,"39,486",1,2025-03-01,2500000,USD,2500000,2500000,USD,2500000,"25madison, Northside Ventures, Panache Ventures, Defined",,4,1,James Zhan,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.rangerrfx.com/,,,https://www.linkedin.com/company/rangerai/,
Magentic,https://www.crunchbase.com/organization/magentic-669f,"Artificial Intelligence (AI), Network Security, Software","New York, New York, United States",2024-01-01,year,5500000,USD,5500000,Magentic is an AI agent platform that identifies savings throughout global manufacturing supply chains.,"43,197",,"39,528",1,2025-07-22,5500000,USD,5500000,5500000,USD,5500000,"Sequoia Capital, First Momentum Ventures, The Westly Group",,3,2,"Odhran O'Donoghue, Robin Aeken",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,,https://www.magentic.com/,,,https://www.linkedin.com/company/magentic-inc/,Magentic is an AI agent platform that identifies savings throughout global manufacturing supply chains.
Paratus Health,https://www.crunchbase.com/organization/paratus-health,"Artificial Intelligence (AI), Health Care, Hospital","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Paratus Health is an application that allows doctors to automate pre-appointment, patient interviews saving time and improving accuracy.","43,285",,"39,608",1,2025-03-12,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Pablo Bermudez-Canete, Tannen Hall",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://paratushealth.com/,,,https://www.linkedin.com/company/paratushealth/,
Dodo,https://www.crunchbase.com/organization/dodo-48c4,"Artificial Intelligence (AI), Software, Veterinary","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Dodo is a software development firm offering AI medical practices Employee services to vet clinics.,"43,669",,"39,973",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Dominik Moehrle, Julius Hillebrand, Tim Reinhart",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.dodo.health ,https://x.com/get_dodo,,https://www.linkedin.com/company/dodoinc/,
Decisional AI,https://www.crunchbase.com/organization/decisional-ai,"Artificial Intelligence (AI), FinTech, SaaS","San Francisco, California, United States",2024-03-01,month,500000,USD,500000,Decisional AI is an AI Agent for the private markets that accelerates deep financial work for challenger financial services firms.,"43,758",,"40,052",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Adit Sanghvi, Dhruv Tandon, Sai Neeraj Kanuri",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,Active,For Profit,https://www.getdecisional.ai/,https://twitter.com/getdecisional,,https://www.linkedin.com/company/decisional-ai/,
Alchemi Bio,https://www.crunchbase.com/organization/alchemi-bio,"Artificial Intelligence (AI), Information Technology, Pharmaceutical, Software","New York, New York, United States",2024-01-01,year,3300000,USD,3300000,Alchemi creates AI software to speed up drug development.,"43,781",,"40,075",1,2024-07-22,3300000,USD,3300000,3300000,USD,3300000,"Flybridge, Nebular, Maple VC",,3,2,"Anuj Chadha, Tom Mulvey",1-10,"Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.alchemi.bio,,,http://www.linkedin.com/company/alchemibio,
RiskFront,https://www.crunchbase.com/organization/riskfront,"Artificial Intelligence (AI), Information Technology, Software","Los Angeles, California, United States",2024-01-01,year,3325000,USD,3325000,Agentic AI systems for financial crime operational tasks and workflows.,"43,978",,"40,263",1,2024-07-01,3325000,USD,3325000,3325000,USD,3325000,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://riskfront.ai/,https://x.com/RiskfrontAI,,https://www.linkedin.com/company/riskfront/,RegTech
Darwin AI,https://www.crunchbase.com/organization/darwin-ai-e3e5,"Generative AI, Government, Information Technology, Software","Las Vegas, Nevada, United States",2024-05-20,day,5000000,USD,5000000,GenAI Adoption and GRC platform for state and local government agencies.,"43,991",,"40,274",1,2025-03-12,5000000,USD,5000000,5000000,USD,5000000,"UpWest, Resolute Ventures",2,2,2,"Asaf Fadida, Noam Maital",1-10,"Artificial Intelligence (AI), Government and Military, Information Technology, Software",,,Active,For Profit,https://darwingov.com,,,https://www.linkedin.com/company/darwin-gov-ai/,
Sytrex,https://www.crunchbase.com/organization/sytrex,"B2B, Finance, Generative AI, Machine Learning, SaaS","San Francisco, California, United States",2024-12-01,day,1100000,USD,1100000,Streamline Financial Institutions workflows using AI Native capabilities.,"44,144",,"40,411",1,2024-12-31,1100000,USD,1100000,1100000,USD,1100000,"Broom Ventures, Kuiper, AAC Capital Partners, Aito Capital",1,4,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Software",,,Active,For Profit,https://www.sytrex.io/,,,https://www.linkedin.com/company/sytrex/,"We automate, optimize, and enhance various operational processes. This includes tasks such as document processing, fraud detection, customer support, risk assessment, compliance monitoring, and transaction management. By integrating AI into these workflows, institutions can reduce manual effort, increase processing speed, and improve accuracy, resulting in more efficient operations and better customer experiences."
AskTuring,https://www.crunchbase.com/organization/askturing,"Artificial Intelligence (AI), SaaS, Software","La Jolla, California, United States",2024-01-01,year,1000000,USD,1000000,"AskTuring specializes in adaptive automation, seamless collaboration, and document discovery services to mortgage and law verticals.","44,299",,"40,554",1,2025-01-16,1000000,USD,1000000,1000000,USD,1000000,,,,4,"Cheryl Goodman, David Veillon, Eyal Leeder, Neil Senturia",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://askturing.ai/,https://x.com/askturingai?mx=2,https://www.facebook.com/people/AskTuringai/61572183148500,https://www.linkedin.com/company/askturing-ai/about/,AskTuring is a cutting-edge AI technology business that actively provides patent-pending AI solutions to vertical SaaS.
Zeit AI,https://www.crunchbase.com/organization/zeit-ai,"Analytics, Artificial Intelligence (AI), Database","San Francisco, California, United States",2024-06-01,month,500000,USD,500000,Zeit AI changes Excel files into a structured database that user can query using everyday language.,"44,737",,"40,964",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Leopold von Waldthausen, Marvin Christopher Bornstein",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.zeit-ai.com,,,https://www.linkedin.com/company/zeit-ai/,"Zeit AI, founded by former Palantir engineers, generates a structured data base atop your tabular data files which you can query using natural language. For example, you suspect an efficiency in your organisation and you have a bunch of data files, instead of reading through all of them one by one in excel, you explore them in Zeit AI. They currently offer a two-week pilot program where their engineers develop tailored solutions for data challenges involving CSV, Excel, or PDF files."
Sepal AI,https://www.crunchbase.com/organization/sepal-ai,"Artificial Intelligence (AI), Data Management, Training","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,"Sepal AI provides data development, fine-tuning, and inference for optimized model output.","44,789",,"41,013",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Fedor Paretsky, Kat Hu",1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.sepalai.com/,https://x.com/sepal_ai,,https://www.linkedin.com/company/sepalai/,
MediaBook,https://www.crunchbase.com/organization/mediabook,"Artificial Intelligence (AI), Film Production, Marketplace, Media and Entertainment, SaaS, Social Media Advertising, TV Production, Video, Video Advertising, Video Streaming","Beverly Hills, California, United States",2024-02-22,day,750000,USD,750000,MediaBook® is an AI-enabled Video-Creator-as-a-Service empowering amateurs to shoot professional ads & music videos “on location” from home.,"44,968",,"41,179",2,2025-04-15,350000,USD,350000,750000,USD,750000,,,,1,Rock Scharer,1-10,"Advertising, Artificial Intelligence (AI), Commerce and Shopping, Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video",,,Active,For Profit,https://mediabook.us,https://x.com/mediabookinc,https://instagram.com/beanywhere.me,https://www.linkedin.com/company/20302954/,"This short teaser video explains the business model: https://youtu.be/CxZSWazGepc.   MediaBook® is a next-generation AI-enabled Video-Creator-as-a-Service company that empowers everyone  to shoot “on location” from home or office in broadcast quality without leaving the house, no crew, big budget, experience or post-production required. The revolutionary Edison Award-winning “Be Anywhere’ camera app enables users to do 'location shooting' at home or on the road, to “be anywhere” on mobile devices with portable studios with lighting builtin. We provide the industry's only turnkey solution that includes a full suite of software applications that automates post-production. Our platform includes a patented camera app, a patented portable line of Pop-up Studios, and an endless stream of revenue from SaaS and the Be Anywhere Pop-up Studios and camera app. In addition to the suite of applications, we developed a curated marketplace library of searchable location-based video loops in portrait and landscape for sale at MediaBook.tv where anyone can search using our AI engine to access location-based loops for creators to purchase as locations."
Hazel,https://www.crunchbase.com/organization/hazel-22bb,"Artificial Intelligence (AI), Consulting, Sales","New York, New York, United States",2024-01-01,year,500000,USD,500000,Hazel AI-enabled fair marketplace for government contracts.,"45,026",,"41,233",1,2024-02-27,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"August Chen, Elton Lossner",1-10,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.hazeltech.ai,,,https://www.linkedin.com/company/hazel-ai/about,Hazel AI-enabled fair marketplace for government contracts.
Parley,https://www.crunchbase.com/organization/parley-89ea,"Artificial Intelligence (AI), Information Technology, Legal Tech, SaaS","San Francisco, California, United States",2024-01-01,year,500000,USD,500000,Parley automates flat-fee legal work for immigration lawyers by using LLMs to handle the writing-intensive tasks of visa applications.,"45,078",,"41,284",1,2024-09-25,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Ian Edwards, Jackson Perry, Philip Smart",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.parley.so/,,,https://www.linkedin.com/company/parley-immigration/,
