Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Spring Discovery,https://www.crunchbase.com/organization/spring-discovery,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Pharmaceutical","Palo Alto, California, United States",2017-01-01,year,22250000,USD,22250000,Spring Discovery accelerates the discovery of therapies for aging by targeting the biological processes of aging itself.,"34,082",,"31,010",5,2021-01-01,,,,22250000,USD,22250000,"General Catalyst, Quiet Capital, Felicis, Caffeinated Capital, Village Global",2,16,1,Ben Kamens,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.springdiscovery.com,https://twitter.com/SpringDiscovery,,https://www.linkedin.com/company/spring-discovery,"Spring Discovery is accelerating the discovery of therapies for aging. By targeting the biological processes of aging itself, the company aims to uncover new therapies for the diseases of old age,  from cardiovascular to neurodegenerative disease and increase its healthy lifespans. They built a machine learning platform to accelerate experimentation for discovering such therapies."
"Crowdbotics, Inc.",https://www.crunchbase.com/organization/crowdbotics-inc,"Artificial Intelligence (AI), Augmented Reality, Blockchain, Chatbot, Consumer Applications, Internet of Things, Mobile Apps, Virtual Reality, Wearables, Web Development","Berkeley, California, United States",2017-01-01,year,62000000,USD,62000000,Crowdbotics helps you build better apps faster and more securely with AI and systematic code reuse.,"34,255",,"31,172",2,2023-01-25,40000000,USD,40000000,62000000,USD,62000000,"New Enterprise Associates, The House Fund, Homebrew, Jackson Square Ventures, Bee Partners",2,7,,,11-50,"Apps, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Mobile, Other, Science and Engineering, Software",,,Active,For Profit,https://crowdbotics.asia/,,,,
Molecula,https://www.crunchbase.com/organization/molecula-6577,"Artificial Intelligence (AI), Cloud Data Services, Information Technology, Real Time, Software","Austin, Texas, United States",2017-01-01,year,23600000,USD,23600000,"Molecula is an IT company that provides automated data, and real time data for AI-powered knowledge services.","34,409",,"31,316",2,2021-01-13,17600000,USD,17600000,23600000,USD,23600000,"Capital Factory, SAV (Scale Asia Ventures), Drive Capital, Seraph Group, Lontra Ventures",1,8,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://molecula.com,,https://www.facebook.com/MoleculaCorp,,"Molecula is an IT company that provides AI-ready computations and modern developments. It also provides AI-powered automated data and real-time data services. Additionally, the company offers machine learning applications that handle massive-scale datasets and help in decision-making. It helps organizations to operate fresh data."
Blattner Technologies,https://www.crunchbase.com/organization/blattnertech,"Analytics, Artificial Intelligence (AI), Computer Vision, Consulting, Enterprise Software, Information Technology, Internet of Things, Machine Learning","Nashville, Tennessee, United States",2017-10-01,month,21700000,USD,21700000,Blattner Tech drives Predictive Transformation of global enterprise through implementation of Applied AI solutions.,"35,028",,"31,895",3,2022-09-14,14500000,USD,14500000,21700000,USD,21700000,,,,2,"John Leschorn, Russ Blattner",101-250,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://blattnertech.com/,https://twitter.com/blattnertech,https://www.facebook.com/blattnertechusa,https://www.linkedin.com/company/blattnertech,Blattner Tech is a Predictive Transformation product and services provider.
Mesmer,https://www.crunchbase.com/organization/mesmer,"Artificial Intelligence (AI), Automotive, Robotics, Software","Palo Alto, California, United States",2017-01-01,year,19000000,USD,19000000,Mesmer is a Robotics Process Automation for Software Development (RPAD) company.,"35,141",,"32,003",3,2019-07-10,15000000,USD,15000000,19000000,USD,19000000,"True Ventures, WestWave Capital, Kli Capital, Intel Capital, Transform VC",2,6,2,"Ahmed Datoo, Waheed Qureshi",51-100,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,https://mesmerhq.com/,https://twitter.com/mesmerhq,https://www.facebook.com/Mesmer-103289851177137/,https://www.linkedin.com/company/mesmerhq/,"Mesmer is a Robotics Process Automation for Software Development (RPAD) company. The AI-powered bots will help them to create beautiful apps at a speed not possible today and they believe the way software gets created will change radically over the next decade. It also handles all of it with a full-stack customer experience testing solution. Mesmer provides products including bug reporter, infrastructure builder, autonomous crawler, UAT creator, test generator, and test runner. The company is based in Palo Alto, California, USA."
Uncharted Labs,https://www.crunchbase.com/organization/uncharted-labs,Artificial Intelligence (AI),"New York, New York, United States",2017-01-01,year,8500000,USD,8500000,"Uncharted Labs, a firm focused on AI-generated pictures and music","35,207",,"32,069",1,2024-01-24,8500000,USD,8500000,8500000,USD,8500000,Andreessen Horowitz,1,1,2,"Andrew Sanchez, David Ding",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://unchartedlab.co,,,,"Uncharted Labs, a firm focused on AI-generated pictures and music"
Plutoshift,https://www.crunchbase.com/organization/plutoshift,Artificial Intelligence (AI),"Palo Alto, California, United States",2017-01-01,year,14830910,USD,14830910,Plutoshift is the Operational Data Platform for Modern Industry,"35,470",,"32,307",4,2022-06-29,3330910,USD,3330910,14830910,USD,14830910,"500 Global, Unshackled Ventures, Refactor, Nex Cubed, Comet Labs",2,11,1,Prateek Joshi,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://plutoshift.com,https://twitter.com/plutoshift,,https://www.linkedin.com/company/plutoshift/,"Plutoshift is an operational data platform to monitor physical infrastructure. It leverages existing data collection systems to automate data workflows and provide a unified view of performance.  It was founded in 2017 and headquartered in Palo Alto, California."
eatOS - Restaurants Made Simple,https://www.crunchbase.com/organization/eatos,"Artificial Intelligence (AI), Hospitality, Information Technology, Machine Learning, Mobile Apps, Payments, Predictive Analytics, Retail Technology, SaaS, Software","Miami, Florida, United States",2017-05-09,day,4170000,USD,4170000,"SaaS, Restaurant Technology, AI Enabled Point of Sale, Payments, Online Ordering, Restaurant Technology Cloud","35,779",,"32,592",7,2020-10-07,,,,4170000,USD,4170000,"ideaTree Inc., Akash OP Aurora, SuperNova",2,3,2,"Akash OP Aurora, Nicholas Brunner",51-100,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Information Technology, Mobile, Payments, Science and Engineering, Software, Travel and Tourism",,,Active,For Profit,https://www.eatOS.com,https://www.twitter.com/myeatOS,https://www.facebook.com/myeatOS,https://www.linkedin.com/company/myeatOS,"Built for restaurants. Technology made simple. All-in-one AI-enabled restaurant technology ecosystem built exclusively for restaurants to help manage and serve customers better, simplify restaurant operations, improve guest experiences, save costs, and engage with the community in new and innovative ways."
Ashling Partners,https://www.crunchbase.com/organization/ashling-partners,"Artificial Intelligence (AI), Industrial Automation, Robotics","Chicago, Illinois, United States",2017-01-01,year,5250000,USD,5250000,Ashling Partners specializes in providing intelligent process automation and RPA.,"35,926",,"32,732",2,2023-05-11,5250000,USD,5250000,5250000,USD,5250000,THL,1,1,1,Marshall Sied,101-250,"Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://www.ashlingpartners.com/,https://twitter.com/AshlingPartners,https://www.facebook.com/ashlingpartners/,https://www.linkedin.com/company/ashlingpartners,Ashling Partners specializes in providing intelligent process automation and RPA. It empowers organizations’ employees to drive efficiency and perform more meaningful work by leveraging automation and targeted AI.
Beyond Imagination,https://www.crunchbase.com/organization/beyond-imagination,"Artificial Intelligence (AI), Machine Learning, Robotics","Los Angeles, California, United States",2017-12-01,day,4200000,USD,4200000,"Robotics, Artificial Intelligence","36,038",,"32,838",2,2019-08-04,3000000,USD,3000000,4200000,USD,4200000,Happiness Ventures,1,1,2,"Harry Kloor, Raymond Kurzweil",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://www.beomni.ai,,,https://www.linkedin.com/company/beyond-imagination-inc,"Beomni AI, developed by Beyond Imagination, is a next-generation AI brain designed to power humanoid robots and other advanced robotic systems. Modeled after the way the human brain learns, Beomni AI acquires skills progressively—starting with individual tasks and advancing toward full professional capabilities across multiple domains. Our technology is built around specialized, lightweight AI models (“Expert Minds”) that operate locally and offline, enabling robots to perform complex tasks without relying on constant cloud connectivity. Through our Hive Mind architecture, every Beomni-powered robot contributes to a shared learning network—accelerating collective intelligence across the fleet. At the core of our ecosystem is the Beomni Synthetic Brain, a proprietary AI platform that functions as a universal operating system for humanoid robotics. It enables seamless task learning, real-world adaptation, and secure, scalable deployment. We’re redefining the future of physical labor—enabling intelligent machines to learn, adapt, and work alongside humans across industries."
Steppingblocks,https://www.crunchbase.com/organization/steppingblocks,"Analytics, Artificial Intelligence (AI), Big Data, Higher Education, Predictive Analytics","Atlanta, Georgia, United States",2017-04-15,day,2224999,USD,2224999,Steppingblocks is a data analytics platform that uses big data to help users make intelligent decisions.,"36,374",,"33,156",3,2019-04-17,749999,USD,749999,1250000,USD,1250000,National Science Foundation,1,1,2,"Carlo Martinez, Rob Gannaway",11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,http://www.steppingblocks.com,https://www.twitter.com/steppingblocks,https://www.facebook.com/steppingblocks/,https://www.linkedin.com/company/steppingblocks,Steppingblocks is a data and analytics engine that provides workforce and education outcome insights on over 100 million individuals in North America.  Steppingblocks' Student Platform provides digital career counseling based on real-world data and resources for data-driven career development.
AllVoices,https://www.crunchbase.com/organization/allvoices-6415,"Analytics, Artificial Intelligence (AI), B2B, Compliance, Enterprise Software, Human Resources, Productivity Tools, Risk Management","Santa Monica, California, United States",2017-11-01,month,16233500,USD,16233500,AllVoices is an employee relations platform that enables companies to efficiently and effectively resolve workplace issues.,"36,406",,"33,188",4,2021-08-24,9600000,USD,9600000,16233500,USD,16233500,"Greycroft, M13, Watertower Ventures, Halogen Ventures, Flybridge",1,13,1,Claire Schmidt,11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,http://www.allvoices.co,https://www.twitter.com/allvoicesco,https://www.facebook.com/allvoicesco,https://www.linkedin.com/company/allvoicesco,"AllVoices helps People Teams surface, investigate and respond to workplace incidents more consistently and efficiently. We offer audit-ready documentation, early trend detection, and AI-powered features to save People Teams time on manual tasks. With AllVoices, companies have access to real-time, proactive data that helps them identify issues before they become systemic problems, helping them improve culture holistically while providing a safe place for employees to feel heard. For more information, please email info@allvoices.co."
Virasoft,https://www.crunchbase.com/organization/virasoft,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Data Collection and Labeling, Data Management, Enterprise Software, Health Care, Health Diagnostics","New York, New York, United States",2017-01-01,year,4964645,USD,4964645,Virasoft is an IT firm that specializes in digital pathology and artificial intelligence for cancer diagnosis and research.,"36,470",,"33,247",6,2025-05-21,,,,4964645,USD,4964645,"Turkey Development Fund, Diffusion Capital Partners, Eczacıbaşı Momentum, Ak Portfoy, TT Ventures",5,13,2,"Gökhan Hatipoğlu, Samet Ayalti",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.virasoft.com,https://x.com/VirasoftTR,,https://www.linkedin.com/company/virasoft/,"Virasoft has been making significant strides in both the US and global markets, establishing a solid presence by serving tens of institutions and catering to hundreds of thousands of patients annually. Their relentless dedication to advancing the field is evident in our commitment to facilitating the workflow and decision-making processes of pathologists and researchers through cutting-edge digital transformation and AI-powered decision-support algorithms. Notably, we leverage a vast dataset of millions of glass slides annually to fuel the development of our AI models."
eino,https://www.crunchbase.com/organization/eino,"Big Data, Enterprise Software, Information Technology, Machine Learning, Telecommunications","New York, New York, United States",2017-01-01,year,6328999,USD,6328999,Predicting future for optimal planning and distribution of our resources,"36,664",,"33,431",6,2025-02-06,4953999,USD,4953999,5103999,USD,5103999,"National Science Foundation, Techstars, 500 Global, Comcast NBCUniversal LIFT Labs, Cornell Tech",3,5,1,Payman Samadi,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Software",,,Active,For Profit,http://www.eino.ai/,,,https://www.linkedin.com/company/eino,"eino forecasts future in urban areas for optimal planning and distribution of our resources. The proprietary technology augments historical data in time and space with large amounts of contextual data and feeds them to an artificial intelligence engine to determine key business actions. It helps companies plan and operate efficiently, providing better service to their customers and generate more revenue. eino is currently working with three major global operators on proof of concept projects."
Facenote,https://www.crunchbase.com/organization/facenote,"Artificial Intelligence (AI), Biometrics, Blockchain, Facial Recognition, Logistics, Payments","Middletown, Delaware, United States",2017-03-20,day,965000,USD,965000,"We are building the decentralized face recognition experience of the future, today.","36,875",,"33,626",6,2021-03-30,100000,USD,100000,100000,USD,100000,"Techstars, XRC Ventures, NXTP Ventures, Start-Up Chile, Candou Ventures",,5,3,"Eduardo Rivara, Kostya Kostyushko, Mariano Costanzo",1-10,"Artificial Intelligence (AI), Biotechnology, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Other, Payments, Science and Engineering, Software, Transportation",,,Active,For Profit,https://facenote.me,https://www.twitter.com/facenoteme,https://www.facebook.com/Facenoteme-166182484006366/,https://www.linkedin.com/company/facenote,Face Token is the first NFT that stores your customer’s biometric identity in the blockchain.Enhance your in-store customers experiences by providing an exclusive access to a world of digital opportunities.
Esports One,https://www.crunchbase.com/organization/esports-one,"Analytics, Artificial Intelligence (AI), Computer Vision, Data Visualization, Fantasy Sports, Gaming, Machine Learning, Software, Video Games, Video Streaming","Santa Monica, California, United States",2017-11-01,month,7250000,USD,7250000,Esports One is the first real-time fantasy platform that makes watching esports competitive.,"37,511",,"34,222",3,2020-12-03,4000000,USD,4000000,7000000,USD,7000000,"Alumni Ventures, Eniac Ventures, Quake Capital Partners, Vulcan Capital, XSeed Capital",3,9,3,"Gene Keselman, Matthew Gunnin, Sharon Winter",11-50,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Design, Gaming, Hardware, Information Technology, Media and Entertainment, Science and Engineering, Software, Sports, Video",,,Active,For Profit,http://esportsone.com,https://www.twitter.com/esportsoneinc,https://www.facebook.com/esportsone,https://www.linkedin.com/company/esportsone/,"Esports One is an esports data and analytics company that wants to change the way fans watch and engage with esports.  We built a computer vision and machine learning-powered platform capable of capturing and analyzing thousands of data points in real-time.  This enabled us to generate one of the most comprehensive databases of League of Legends esports stats on the planet, going all the way back to the first professional game played in 2011 and being updated with new match data in real-time.  In 2020, we are bringing our database of stats to the masses with Esports One Fantasy. Users will research teams and players, set their lineup, and compete with friends in the first all-in-one fantasy platform built specifically for esports. It’s like a Bloomberg Terminal for esports."
Tignis,https://www.crunchbase.com/organization/tignis,"Information Services, Information Technology, Machine Learning, Software","Seattle, Washington, United States",2017-01-01,year,15655922,USD,15655922,Tignis combines physics and AI for semiconductor process control and automation.,"37,585",,"34,288",4,2022-05-12,7200000,USD,7200000,15655922,USD,15655922,"Clear Ventures, DN Capital, BMNT, Ashmeet Sidana, Paul Maritz",3,7,3,"Jon Herlocker, Mark Huang, Matt McLaughlin",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,https://tignis.com,https://twitter.com/TignisInc,https://www.facebook.com/TignisInc,https://www.linkedin.com/company/tignis,Tignis specializes in semiconductor process control by integrating physics with advanced AI and machine learning. The company provides tools that enable equipment manufacturers and wafer fabs to optimize operations and automate processes effectively.
Peritus.ai,https://www.crunchbase.com/organization/peritus-ai,"Artificial Intelligence (AI), Generative AI, Information Technology","Palo Alto, California, United States",2017-04-19,day,7700000,USD,7700000,Peritus.ai leverages machine learning to empower developers with a recommendation engine.,"37,802",,"34,491",4,2021-09-14,1500000,USD,1500000,7700000,USD,7700000,"Benhamou Global Ventures, The Hive, Ideaspring Capital, First Rays Venture Partners, Robin Purohit",4,6,4,"Kamesh Raghavendra, Mohan Reddy, Robin Purohit, Santhosh Srinivasan",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://peritus.ai,https://twitter.com/Peritus_AI,https://www.facebook.com/peritusai,https://www.linkedin.com/company/peritus.ai,Peritus.ai leverages machine learning to empower developers with a recommendation engine. It provides GPT-powered analysis and automation for cybersecurity. It also delivers AI-generated actionable insights for DevRel and communities.
Theia Analytics Group,https://www.crunchbase.com/organization/theia-analytics-group,"Analytics, Artificial Intelligence (AI), Compliance, Information Technology","Washington, District of Columbia, United States",2017-01-01,year,1500000,USD,1500000,An AI company quantifying the world's governance risk data,"37,814",,"34,503",2,2022-03-23,1000000,USD,1000000,1500000,USD,1500000,,,,1,Jeffrey Hood,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://www.theiarisk.com/,https://mobile.twitter.com/theiaanalytics,https://www.facebook.com/theiarisk/,https://www.linkedin.com/company/theiarisk,An AI company quantifying the world’s governance data. The world's first governance-focused intelligence engine.
Okapi,https://www.crunchbase.com/organization/okapi-f5af,"Artificial Intelligence (AI), Asset Management, Commercial Real Estate, Property Management, Real Estate","New York, New York, United States",2017-05-01,month,8300000,USD,8300000,Okapi provides a real estate AI platform that uses machine learning to analyze disparate streams of property data.,"38,150",,"34,810",2,2019-09-26,5500000,USD,5500000,8300000,USD,8300000,Marius Nacht,1,1,2,"Iris Cedon, Maya Gal",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Real Estate, Science and Engineering, Software",,,Closed,For Profit,http://www.okapi.ai,https://twitter.com/Okapi_AI,https://www.facebook.com/OkapiAI/,https://www.linkedin.com/company/okapi-ai,"Okapi provides a real estate AI platform that uses machine learning to analyze disparate streams of property data. The platform provides property owners and operators with predictive, actionable, real-time insights that help bolster leasing activity, reduce expenses, and increase NOI. The company was founded in 2017 and is headquartered in New York."
SIERA.AI,https://www.crunchbase.com/organization/stocked-robotics,"Artificial Intelligence (AI), Computer Vision, Industrial Automation, Internet of Things, Machine Learning, Manufacturing, Predictive Analytics, SaaS, Sensor, Software","Austin, Texas, United States",2017-10-17,day,6800000,USD,6800000,SIERA.AI helps industrial operations increase productivity and safety by harnessing data from IoT sensors.,"38,189",,"34,846",2,2021-11-03,6800000,USD,6800000,6800000,USD,6800000,"Ubiquity Ventures, Texas HALO Fund, Parkway Venture Capital",2,3,2,"Saurav Agarwal, Suhas Ahuja",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://www.siera.ai,https://twitter.com/siera_ai,https://facebook.com/sieraai,https://www.linkedin.com/company/sieraai,"SIERA.AI helps industrial operations increase the productivity and safety of their industrial vehicles (e.g., forklifts, tow tractors, cranes etc.) with a SaaS dashboard to digitize compliance paperwork, monitor equipment health, and track safety violations by harnessing data from AI-enabled sensors. SIERA.AI operates in North America and and serves customers across a wide range of industries including manufacturing, transportation, wholesale and retail trade, logistics, utilities and energy, government, and food and beverage."
Ubiquity6,https://www.crunchbase.com/organization/ubiquity6,"Augmented Reality, Computer Vision, Gaming, Software, Virtual Reality","San Francisco, California, United States",2017-07-01,month,37500000,USD,37500000,"Ubiquity6 uses computer vision to enable massively multiplayer, persistent AR experiences on top of the physical world.","38,453",,"35,097",5,2021-02-01,,,,37500000,USD,37500000,"Index Ventures, First Round Capital, Quiet Capital, Kleiner Perkins, Benchmark",2,13,2,"Anjney Midha, Ankit Kumar",11-50,"Gaming, Hardware, Software",,,Active,For Profit,http://ubiquity6.com/,https://twitter.com/ubiquity_6,https://www.facebook.com/ubiquity6/,https://www.linkedin.com/company/ubiquity6/,"Ubiquity6 uses computer vision to enable massively multiplayer, persistent AR experiences on top of the physical world. Founded in 2017, the company is headquartered in San Francisco, California, United States."
Trilliant Health,https://www.crunchbase.com/organization/trilliant-health,"Health Care, Market Research, Predictive Analytics","Brentwood, Tennessee, United States",2017-01-01,year,12000000,USD,12000000,"Trilliant Health combines industry expertise, market research, and predictive analytics to form Evidence-Based Strategy for Healthcare™.","38,535",,"35,175",2,2021-07-22,,,,12000000,USD,12000000,"Noro-Moseley Partners, Nashville Capital Network, Martin Ventures, Bon Secours Mercy Health, NueCura Partners, LLC",3,6,1,Devin Carty,101-250,"Artificial Intelligence (AI), Data and Analytics, Design, Health Care, Software",,,Active,For Profit,https://www.trillianthealth.com/,https://twitter.com/TrilliantHealth ,,https://www.linkedin.com/company/trillianthealth/,"Trilliant Health combines healthcare industry expertise, market research, and predictive analytics to form Evidence-Based Strategy for Healthcare™. Trilliant Health's proprietary analytics platform produces a comprehensive understanding of local market dynamics, providing exponentially better data insights to maximize returns from growth strategies."
Jetson,https://www.crunchbase.com/organization/jetsonai,"Artificial Intelligence (AI), Information Technology, Internet, Life Science","New York, New York, United States",2017-06-13,day,2900000,USD,2900000,"We are an intelligent ""voice-first"" commerce platform that delivers a best-in-class buying experience for your brand.","39,044",,"35,649",5,2021-02-01,50000,USD,50000,2500000,USD,2500000,Branded Hospitality,,1,2,"Fong Wa Mui, Peter Peng",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.jetson.ai/,https://twitter.com/jetsonai,https://www.facebook.com/jetsonai,https://www.linkedin.com/company/jetsonai/,"Jetson exists to solve the inherent design problems that plague voice applications today. With its patent-pending voice commerce platform and voice-first assistant Jetson, end-users will be able to hold a multi-step conversation with any IoT device or app powered by next level AI technology. From an end-user perspective, the buying experience is very human-like. During each conversation with Jetson, the user’s input facilitates automated searching, seamless transactions and hyper-personalized recommendations; making Jetson a true digital assistant for the next generation. "
Phenomic AI,https://www.crunchbase.com/organization/phenomic-ai,"Artificial Intelligence (AI), Biotechnology, Genetics, Information Technology, Life Science, Machine Learning, Therapeutics","Waltham, Massachusetts, United States",2017-01-01,year,11391214,USD,11391214,Phenomic AI is a developer of a drug discovery platform designed to discovery and optimize therapeutics directly against phenotypic assays.,"39,220",,"35,813",6,2020-10-07,6000000,USD,6000000,11391214,USD,11391214,"Radical Ventures, Inovia Capital, Acequia Capital (AceCap), AV8 Ventures, Cantos",3,14,2,"Oren Kraus, Sam Cooper",11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://phenomic.ai/,https://twitter.com/PhenomicAI,,https://www.linkedin.com/company/phenomic-ai/,"Phenomic AI is a developer of a drug discovery platform designed to discovery and optimize therapeutics directly against phenotypic assays.The company's platform uses artificial intelligence to analyze phenotypes in complex disease models including high-content co-culture and 3D assays, enabling pharmaceutical companies to discover drugs in an easier way."
"Thrio, Inc.",https://www.crunchbase.com/organization/thrio-inc,"Artificial Intelligence (AI), Call Center, Robotic Process Automation (RPA), Telecommunications","Calabasas, California, United States",2017-08-30,day,10000000,USD,10000000,"CCaaS, Omnichannel, Journey Orchestration, Native Process Automation","39,312",,"35,900",3,2022-10-03,1000000,USD,1000000,10000000,USD,10000000,,,,6,"Edwin Margulies, Gerald Holly, Lance Fried, Pierre St-Cyr, Ran Ezerzer, Rose M. Sinicrope",11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Closed,For Profit,http://www.thrio.com,,,https://www.linkedin.com/company/thrio-inc/,"THRIO has created a ground-breaking Contact-Center-as-a-Service (CCaaS) platform that’s both enterprise and telco-grade. The THRIO platform touts powerful NPA (Native Process Automation), Artificial Intelligence (AI), and Omnichannel capabilities. Together, these core competencies distinguish THRIO as the company able to provide end-to-end journey orchestration in one, unified platform. The three top things customers love about THRIO is we are smart, secure, and flexible."
Databook,https://www.crunchbase.com/organization/databook,"Enterprise Software, Generative AI, SaaS, Sales","Palo Alto, California, United States",2017-02-01,month,71000000,USD,71000000,Databook’s Strategic Relationship Management (SRM) platform uses advanced AI to empower the world’s largest B2B sales teams,"39,363",,"35,947",3,2022-02-14,50000000,USD,50000000,71000000,USD,71000000,"Bessemer Venture Partners, Salesforce Ventures, Bossa Invest, DFJ Growth, Haystack",2,10,3,"Alex Barrett, Anand Shah, Iñigo Beitia",101-250,"Artificial Intelligence (AI), Sales and Marketing, Software",,,Active,For Profit,https://www.databook.com/,https://twitter.com/trydatabook,,https://www.linkedin.com/company/databook-labs-inc./,"Databook is a pioneer and leader in agentic workflows for enterprise go-to-market teams. The company’s award-winning platform integrates licensed datasets, patented algorithms, and deep domain expertise to help top sales teams align solutions with buyer pain points and close larger deals at scale. Elite sales teams such as Salesforce, Microsoft and Databricks use Databook to achieve superior results like 2.5x larger deals and 1.5x faster deal cycles. Learn more at databook.com."
AssemblyAI,https://www.crunchbase.com/organization/assemblyai,"Artificial Intelligence (AI), Developer APIs, Generative AI, Information Technology, Speech Recognition","San Francisco, California, United States",2017-01-01,year,158120000,USD,158120000,AssemblyAI is an artificial intelligence company that engages in building a platform of APIs to transcribe and understand audio data.,"39,529",,"36,105",6,2023-12-03,50000000,USD,50000000,158120000,USD,158120000,"Y Combinator, Accel, Insight Partners, Smith Point Capital, Daniel Gross",5,10,1,Dylan Fox,101-250,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.assemblyai.com,https://x.com/assemblyai,https://www.facebook.com/AssemblyAI/,https://www.linkedin.com/company/assemblyai,"Speech AI technology development and advancement are the main goals of the AssemblyAI company. Building and scaling extremely accurate, user-friendly, and secure speech recognition models is the main focus of their work. These models are made to interpret and comprehend human speech, and thousands of users, top businesses, and developers around the world are already making extensive use of their technology. The company aims to expand speech artificial intelligence by developing sophisticated models that will open up whole new kinds of voice data-based applications and goods. In essence, they are trying to democratize and innovate the potential of speech artificial intelligence for a variety of use cases and sectors."
deckrobot,https://www.crunchbase.com/organization/deckrobot,"Artificial Intelligence (AI), Enterprise Software, Generative AI, Machine Learning, SaaS","San Francisco, California, United States",2017-01-01,year,5850000,USD,5850000,deckrobot is a Generative AI platform for communicating business ideas through corporate documents,"39,558",,"36,133",6,2022-08-21,,,,5150000,USD,5150000,"NZVC, Charlie Songhurst, Flyer One Ventures, Pragmatech Ventures, Alex Turbanov",,6,1,Tony Urban,51-100,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,http://www.deckrobot.com,,https://www.facebook.com/DeckRobot,https://www.linkedin.com/company/deckrobot/,"deckrobot is an AI-powered software for MS PowerPoint (Windows and Mac) that transforms raw slides into polished, enterprise-ready presentations. With one-click, users create on-brand slides, speeding up the process and winning 3x more deals. Scalable for teams of all sizes, it’s trusted by global companies like PwC, Highberg, and Colt. Over 30,000 employees from Fortune 500 companies and Big Four firms use our platform, saving 100+ hours a year while delivering impactful presentations. Developed by PhDs and published in scientific journals, deckrobot's technology elevates your presentations. With a presence in 20+ countries, deckrobot is headquartered in Delaware, US, and works with clients in over 50 countries."
