Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Radium,https://www.crunchbase.com/organization/radium-d11f,"Artificial Intelligence (AI), Cloud Computing, Cloud Infrastructure, Generative AI, Information Technology, Machine Learning, Software","San Francisco, California, United States",2020-01-01,day,22300000,USD,22300000,Enterprise Cloud for Generative Ai development & deployment,"19,782",,"17,784",4,2024-10-03,20000000,USD,20000000,2300000,USD,2300000,"Canaccord Genuity Group, 5G Open Innovation Lab, Data Sales Co., Terrella Capital LTD",3,4,3,"Adam Hendin, Aron Jackson, Vijay Gadepally",11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://radium.cloud,,,https://www.linkedin.com/company/radium-cloud,"Radium's AI Cloud Studio is an enterprise ready platform automating the complete Generative AI journey. Through our automation and intuitive UI users upload, structure, and fine-tune their data to create their own private LLM. With a single ""token"" based price and within the same platform these private models have auto generated API endpoints for integration within websites, apps and platforms - all consumption based with no contracts. Automation of complex tasks and resource configuration happen behind the scenes, from multi-node orchestration, instance parallelization to automated inference deployment with serverless API endpoints. Ai Cloud studio runs on Radium's own cloud and proprietary cloud architecture - validated by leading research partners MIT, Stanford, UofT and Carnegie Mellon to significantly reduce costs and improve data security. This architectural advantage also translates into lower per token inference rates when compared to Open Ai and AWS."
Fountain9,https://www.crunchbase.com/organization/fountain9,"Analytics, Artificial Intelligence (AI), Enterprise Software, Machine Learning, Predictive Analytics, Retail Technology, SaaS, Software, Supply Chain Management","San Francisco, California, United States",2020-01-01,year,1900000,USD,1900000,Fountain9 is an AI based demand sensing and dynamic replenishment service.,"19,883",,"17,876",3,2022-02-03,,,,1900000,USD,1900000,"Y Combinator, Titan Capital, 021 Capital, Globevestor, Fuel",3,8,2,"Niki Khokale, Rajas Lonkar",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software, Transportation",,,Active,For Profit,https://www.fountain9.com/,https://twitter.com/fountain9tech,https://www.facebook.com/fountain9tech,https://www.linkedin.com/company/fountain9/about/,"Fountain9 offers predictive inventory planning and optimization solution for CPG and retail. Our flagship product, Kronoscope uses AI to accurately predict future inventory imbalances which lead to out of stock situations or wastage, and also recommends best ways of minimizing their impact."
EmPath,https://www.crunchbase.com/organization/empath-52dc,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, SaaS","Austin, Texas, United States",2020-01-01,year,1000000,USD,1000000,EmPath provides the workforce of the future with a greater understanding of employee skills and talent development.,"19,919",,"17,910",2,2020-09-15,1000000,USD,1000000,1000000,USD,1000000,"B Capital, City Light Capital, TechNexus Venture Collaborative, Subversive Capital",,4,4,"Adam Blum, Carlos Gutierrez, Deniz Ercelebi, Felix O III",1-10,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,http://www.empath.net,https://twitter.com/EmPathCo,https://www.facebook.com/EmPathCompany/,https://www.linkedin.com/company/empathco/,"The Empath Skills Intelligence platform enables you to empower your people and improve business outcomes by quickly and cost-efficiently inferring your company's skills. The Empath solution is flexible, lightweight, integration/content agnostic, and leverages employee data that already exists within your company. Our proprietary  AI/ML technology makes it easy for your company to improve up-skilling/re-skilling initiatives. Empath enables talent management initiatives including internal mobility, career-pathing (linear & zig-zag), succession planning and personalized development/learning as well as new world of work endeavors like remote team building, gigs/opportunities, and DE&I."
Black Crow AI,https://www.crunchbase.com/organization/black-crow-ai,"Analytics, Artificial Intelligence (AI), Machine Learning, Marketing, Predictive Analytics, Software","New York, New York, United States",2020-01-01,year,25000000,USD,25000000,Black Crow AI develops a business analytics platform that delivers machine learning predictions.,"19,975",,"17,961",1,2022-03-31,25000000,USD,25000000,25000000,USD,25000000,"Primary Venture Partners, Left Lane Capital, Bloomberg Beta, Tapestry VC, Imaginary Ventures",1,11,2,"Damon Tassone, Richard Harris",101-250,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.blackcrow.ai/,https://twitter.com/blackcrowai,https://www.facebook.com/Black-Crow-AI-111748304058029,https://www.linkedin.com/company/blackcrowai,"Black Crow AI develops a business analytics platform that delivers machine learning predictions. Its platform provides real-time insights to the business users at companies of any size, for less than the cost of 1 data scientist. Black Crow’s ML predictions improve new customer acquisition scale and efficiency by 25-50%."
Beulr,https://www.crunchbase.com/organization/beulr,"Artificial Intelligence (AI), Video, Video Conferencing, Virtual Assistant","San Francisco, California, United States",2020-03-16,day,675000,USD,675000,"Beulr generates video recordings, transcriptions, and summaries from Zoom, Google Meet, and Microsoft Teams meetings.","20,077",,"18,054",1,2021-08-21,675000,USD,675000,675000,USD,675000,Inspiration Ventures,,1,1,Peter Solimine,1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Science and Engineering, Software, Video",,,Active,For Profit,https://beulr.com,https://x.com/BeulrAI,https://www.facebook.com/BeulrAI,https://www.linkedin.com/company/67674749/admin,"Beulr generates video recordings, transcriptions, and summaries from meetings on Zoom, Google Meet, and Microsoft Teams. It captures key information and provides users with accessible content for review. It also processes the documenting and referencing of meeting discussions."
Known Medicine,https://www.crunchbase.com/organization/known-medicine,"Artificial Intelligence (AI), Biotechnology, Health Care, Life Science, Medical","Salt Lake City, Utah, United States",2020-05-19,day,9625000,USD,9625000,Known Medicine combines patient-specific 3D cell culture and AI to translate drugs to clinical success,"20,708",,"18,633",4,2022-03-29,,,,9625000,USD,9625000,"Y Combinator, Khosla Ventures, Caffeinated Capital, Kickstart, Cota Capital",2,9,2,"Andrea Mazzocchi, Katie-Rose Skelly",1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.knownmed.com/,https://twitter.com/known_med,,https://www.linkedin.com/company/known-medicine/,"Known Medicine is looking to take the experimentation of how tumors respond to cancer drugs out of the patient’s body and into the lab. The startup breaks down tumor samples into micro tumors, which they treat separately inside specialized micro-environments with different methods and see what works best."
Evozyne,https://www.crunchbase.com/organization/evozyne,"Artificial Intelligence (AI), Biotechnology, Life Science, Medical, Therapeutics","Chicago, Illinois, United States",2020-01-01,year,144367382,USD,144367382,Evozyne is a generative AI company that focuses on therapeutic discovery and drug development.,"20,875",,"18,788",3,2023-09-27,81000000,USD,81000000,144367382,USD,144367382,"Valor Equity Partners, OrbiMed, Fidelity, Paragon Biosciences, NVentures",2,5,3,"Andrew Ferguson, Jeff Aronin, Rama Ranganathan",51-100,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://evozyne.com,https://twitter.com/evozyne,,https://www.linkedin.com/company/evozyne,"Evozyne is a generative AI company that focuses on therapeutic discovery and drug development. It is a biotechnology company that specializes in protein design and molecular scale. Its mission is to unlock the potential of novel proteins to solve complex human and societal challenges by revolutionizing protein design.  It was founded in 2020 and is headquartered in Chicago, Illinois."
Sortera Technologies,https://www.crunchbase.com/organization/sortera-alloys,"Artificial Intelligence (AI), Information Technology, Manufacturing","Fort Wayne, Indiana, United States",2020-01-01,year,66412421,USD,66412421,"Sortera Alloys manufactures low-cost, high-quality metal alloys for domestic manufacturing using its artificial intelligence technology.","20,910",,"18,819",4,2023-08-30,44412421,USD,44412421,66412421,USD,66412421,"RA Capital Management, Breakthrough Energy Ventures, Assembly Ventures, Macquarie Group, T. Rowe Price",4,9,,,51-100,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Science and Engineering, Software",,,Active,For Profit,https://sorteraalloys.com/,https://twitter.com/sorteraalloys,,https://www.linkedin.com/company/sortera/,"Sortera Alloys manufactures low-cost, high-quality metal alloys for domestic manufacturing using its artificial intelligence technology. Sortera Alloys is a company based in Fort Wayne, Indiana, and was established in 2020."
Protopia AI,https://www.crunchbase.com/organization/protopia-ai,"Artificial Intelligence (AI), Privacy","Austin, Texas, United States",2020-02-04,day,8750000,USD,8750000,Protopia AI addresses the structural gap in data security and privacy that exists while data is in-use during ML inference.,"20,916",,"18,826",4,2022-12-06,6000000,USD,6000000,8750000,USD,8750000,"ATX Venture Partners, Galaxy Interactive, DNX Ventures, Silverton Partners",1,4,1,Eiman Ebrahimi,11-50,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.protopia.ai,https://twitter.com/protopia_ai,https://www.facebook.com/protopia.austin,https://www.linkedin.com/company/protopia-ai,"In the face of the impending need for Responsible AI service and devices, we founded Protopia AI to uniquely and exclusively address privacy concerns in the broader context of AI while preserving and expanding its practical use. Our Confidential Inference solutions represent the cutting edge technology in AI privacy that is offered exclusively by Protopia."
Elephas,https://www.crunchbase.com/organization/elephas-biosciences,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics, Medical","Madison, Wisconsin, United States",2020-05-01,month,123500000,USD,123500000,"Elephas harnesses latest advances in cancer biology, multimodal microscopy, and artificial intelligence to empower clinical decision-making.","20,983",,"18,885",5,2024-01-23,55000000,USD,55000000,123500000,USD,123500000,"Sands Capital Ventures, ARCH Venture Partners, Northpond Ventures, Venture Investors, Tao Capital Partners",4,9,2,"Jonathan Oliner, Maneesh Arora",101-250,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://elephas.com/,,,https://www.linkedin.com/company/elephasbiosciences,"Disruption in healthcare is accelerated by the need for improved diagnostics, novel pharmaceutical therapies, and the shift to patient-centric solutions. With the mission to tackle the massive oncology dilemma, Elephas is leading the way to change how clinicians treat cancer patients. By harnessing the latest advances in cancer biology, multimodal microscopy, and artificial intelligence, the Elephas platform has the ability to empower clinical decision-making and accelerate drug development."
UpBrainery Technologies,https://www.crunchbase.com/organization/upbrainery-technologies,"Artificial Intelligence (AI), Children, E-Learning, Education, Information Technology, Knowledge Management, Machine Learning, Skill Assessment, Software","Houston, Texas, United States",2020-03-01,day,150000,USD,150000,"UpBrainery Technologies aims to revolutionize and disrupt the concept of teaching and learning virtually at home, school, and the office.","21,140",,"19,033",5,2023-07-05,,,,150000,USD,150000,"Google for Startups, LearnLaunch Fund + Accelerator, gbeta",3,3,2,"Ghazal Qureshi, Vernee Hines",51-100,"Administrative Services, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Education, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.UpBrainery.com,https://twitter.com/upbrainery,https://www.facebook.com/UpBrainery/,https://linkedin.com/company/upbrainery,"UpBrainery Technologies aims to revolutionize and disrupt the concept of teaching and learning virtually at home, school, and the office. Their objective is to use artificial intelligence and machine learning to build better brains. The company's data analytics and machine learning, together with its platform, present each learner with an experiential trip."
BioMap,https://www.crunchbase.com/organization/biomap,"Artificial Intelligence (AI), Generative AI, Life Science, Precision Medicine","Palo Alto, California, United States",2020-11-16,day,100000000,USD,100000000,BioMap is a pioneer in life science AI Foundation Models,"21,338",,"19,206",2,2024-06-19,,,,100000000,USD,100000000,"BlueRun Ventures, Legend Capital, Baidu, GGV Capital, Xianghe Capital",2,8,2,"Robin Li, Wei Liu",101-250,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,http://www.biomap.com/,https://twitter.com/BiomapI,,https://www.linkedin.com/company/biomap2023/,"Founded in 2020 by Robin Li and Wei Liu, BioMap is a disruptive life science AI company responsible for building xTrimo, the first and largest protein-centric large language model platform. Their technology allows scientists to model life more accurately, from proteins to a system level, and extract novel insights and predictions from limited data. Supported by an international, cross-functional team of over 300 experts, BioMap is solving critical, protein-related drug development problems and charting a course to radically improve patients’ lives."
Modicus Prime,https://www.crunchbase.com/organization/modicus-prime,"Artificial Intelligence (AI), Biopharma, Computer Vision","La Porte, Indiana, United States",2020-04-20,day,4700000,USD,4700000,Modicus Prime's AI software automates biologics image analysis to accelerate process development and reduce commercial production costs.,"21,345",,"19,211",6,2024-07-15,3500000,USD,3500000,4700000,USD,4700000,"Plug and Play, Alumni Ventures, Techstars, Silverton Partners, SmartGateVC",3,9,1,Taylor Chartier,11-50,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",,,Active,For Profit,https://modicusprime.com/,,,https://www.linkedin.com/company/modicus-prime/,"Modicus Prime's computer vision software automates biologics image analysis and is designed to solve for the cost, legal, and waste liabilities from product quality failures across R&D and manufacturing."
SEE ID,https://www.crunchbase.com/organization/see-id,"Artificial Intelligence (AI), Business Intelligence, Cloud Data Services, Internet of Things, SaaS, Software","Las Vegas, Nevada, United States",2020-12-08,day,5207965,USD,5207965,"We are an Industrial IoT team providing systems to identify, locate, authenticate and status assets in real time.","21,605",,"19,446",3,2024-04-23,610000,USD,610000,5207965,USD,5207965,"FundNV, Piotr Tomasik",1,2,3,"Charlie Maddox, Ed Nabrotzky, William Reny",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://seeidinc.com,,,https://www.linkedin.com/company/seeid/,"We are an Industrial IoT team providing systems to identify, locate, authenticate and status assets in real time.​ We have 20+ years of Localization Technology Development, multiple patents and have managed 4 startups to exit (+$400mm capital raised)​. We're developing the first U.S. made industrial long-range, passive beacon which enables our zero infrastructure material flow and asset tracking system for use in both the DoD and Private Sector."
AI FOR PET,https://www.crunchbase.com/organization/ai-for-pet,"Apps, Artificial Intelligence (AI), Computer Vision, Pet, Veterinary","San Jose, California, United States",2020-04-01,month,3711830,USD,3711830,AI FOR PET provides AI pet solution to identify a pet's abnormal clinical sign with 95% accuracy by photo analysis.,"21,630",,"19,468",4,2022-08-31,2990000000,KRW,2227022,3711830,USD,3711830,"Pohang University of Science and Technology, POSTECH Holdings, ID ventures, Gentium Partners, Seoil & M",,5,,,11-50,"Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.aiforpet.com/,,,https://www.linkedin.com/company/aiforpet/,"AI FOR PET delivers advanced AI health screening solutions for veterinary professionals and pet care providers. Our proprietary technology, TTcare Vet and TTcare Pro, enable early detection of clinical signs in a pet’s eyes, skin, teeth, and gait using only a smartphone —with up to 95% accuracy. Built in collaboration with leading veterinary universities and clinics across the U.S. and South Korea, AI For Pet supports data-driven decision-making and streamlines preventative care at scale. Whether in clinics, grooming salons, or boarding facilities, TTcare Pro empowers professionals with real-time insights to improve pet wellness, reduce costly treatments, and enhance client trust."
TruLiv,https://www.crunchbase.com/organization/truliv,"Machine Learning, Real Estate, Software","Santa Monica, California, United States",2020-01-01,year,2300000,USD,2300000,TruLiv Investment Solutions is an end-to-end technology platform for SFR and Multifamily investors,"21,746",,"19,577",2,2021-12-10,1650000,USD,1650000,2300000,USD,2300000,,,,3,"Jeff Eigenbrood, Nick Marino, Peter Kutrumbos",11-50,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Software",,,Active,For Profit,https://www.trulivco.com/,,,https://www.linkedin.com/company/truliv-co/,"TruLiv is an end-to-end technology investment platform for the residential income investment space. The company allows investors to source, underwrite, close and asset manage rental portfolios at scale. With a focus on the traditionally fragmented market of 1-50 units rental properties, TruLiv is bringing big data, machine learning, and sophistication to this space."
Schoolytics,https://www.crunchbase.com/organization/schoolytics,"Analytics, Artificial Intelligence (AI), Data Integration, Education, Information Technology, Machine Learning, Software","Washington, District of Columbia, United States",2020-03-23,day,4164996,USD,4164996,The all-in-one platform for tracking student data.,"21,868",,"19,689",3,2021-12-01,3514996,USD,3514996,4164996,USD,4164996,"Haystack, Audacious Ventures, IrishAngels",1,3,2,"Aaron Wertman, Courtney Monk",1-10,"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.schoolytics.com,,,https://www.linkedin.com/company/schoolytics/,"Schoolytics is a k12 analytics and AI platform to measure, monitor, and manage student data."
Cardiosense,https://www.crunchbase.com/organization/cardiosense,"Artificial Intelligence (AI), Health Care, Machine Learning, Predictive Analytics, Wearables","Chicago, Illinois, United States",2020-05-01,month,15100000,USD,15100000,Cardiosense is a digital biomarker platform that provides multi-sensor devices and proprietary algorithms to detect early signs of diseases.,"22,246",,"20,040",1,2022-12-08,15100000,USD,15100000,15100000,USD,15100000,"Hatteras Venture Partners, OSF Ventures, Laerdal Million Lives Fund, UnityPoint Health Ventures, Broadview Ventures",2,6,2,"Amit Gupta, Andrew Carek",11-50,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.cardiosense.com,https://twitter.com/cardiosenseinc,,https://www.linkedin.com/company/cardiosense,Cardiosense offers a physiological waveform AI platform to develop predictive biomarkers for the detection and treatment of disease. They mine raw biosignals for unprecedented visibility into cardiac functions. They also develop an advanced signal processing pipeline to identify pre-symptomatic markers of cardiac disease.
AI.Fashion,https://www.crunchbase.com/organization/ai-fashion,"Artificial Intelligence (AI), Content Creators, Fashion","Los Angeles, California, United States",2020-01-01,year,3600000,USD,3600000,AI.Fashion is the premiere AI tool for fashion content creation.,"22,302",,"20,094",1,2024-02-07,3600000,USD,3600000,3600000,USD,3600000,Neo,1,1,2,"Daniel Citron, John Chirikjian",11-50,"Artificial Intelligence (AI), Clothing and Apparel, Data and Analytics, Design, Media and Entertainment, Science and Engineering, Software",,,Active,For Profit,https://www.ai.fashion/,,,https://www.linkedin.com/company/ai-fashion-inc/,"AI.Fashion is the venture-backed leader in AI technology for the fashion industry.AI.Fashion enables virtual photoshoots, advanced design and image customization and real-time interactions, all enhanced by AI.Fashion’s proprietary technology."
Levity,https://www.crunchbase.com/organization/levity,"Artificial Intelligence (AI), B2B, Logistics, Software, Transportation","Chicago, Illinois, United States",2020-01-01,year,10000000,USD,10000000,Levity is a software company that offers automation OS for operations-heavy enterprises.,"22,394",,"20,175",2,2022-10-12,8300000,USD,8300000,10000000,USD,10000000,"Balderton Capital, Angular Ventures, System.One, Scott Belsky, Discovery Ventures",3,14,2,"Gero Keil, Thilo Hüllmann",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software, Transportation",,,Active,For Profit,https://levity.ai,https://twitter.com/levityai,https://www.facebook.com/LevityAI,https://www.linkedin.com/company/levityai,"Levity is a software company that provides a no-code AI workflow automation platform. It enables non-technical people to build AI-powered workflow automation without code. The platform provides its users with AI blocks, which provide a modular set of capabilities that can be used to build out an application workflow.  Levity combines natural language processing (NLP) and computer vision in a single platform to automate many processes, including signing up, creating an AI Block, and receiving the first predictions in as little as five minutes. It was founded in 2020 and is based in Berlin, Germany."
XGEN AI,https://www.crunchbase.com/organization/xgen,"Artificial Intelligence (AI), B2B, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, E-Commerce, Generative AI, Machine Learning, SaaS","New York, New York, United States",2020-06-03,day,16500000,USD,16500000,A Composable AI Cloud for eCommerce teams; fueling the future of full-stack AI verticalization in eCommerce.,"22,414",,"20,193",2,2022-09-28,9000000,USD,9000000,16500000,USD,16500000,Florida Funders,1,1,2,"Frank Faricy, Jason Clements",51-100,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://www.xgen.ai/,https://twitter.com/XGenAi,,https://www.linkedin.com/company/xgenai/,"We built a new kind of AI that’s quick, with no mystery, no skills required, and can change as needed. It enables digital teams to rapidly and easily create, configure & deploy their own AI-powered solutions all from one place."
Clovers,https://www.crunchbase.com/organization/clovers,"Artificial Intelligence (AI), Human Resources, Recruiting, Software, Video","Nashville, Tennessee, United States",2020-12-01,day,15000000,USD,15000000,Clovers intelligent interview solution uses AI to accelerate hiring and reduce bias,"22,500",,"20,271",2,2021-12-09,,,,15000000,USD,15000000,"Greycroft, Fika Ventures, Crosslink Capital, Zoom, Acadian Ventures",3,7,3,"Adam Miller, Cihan Ucar, Jason Nazar",11-50,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Professional Services, Science and Engineering, Software, Video",,,Active,For Profit,https://clovers.ai,https://twitter.com/Clovers_AI,https://www.facebook.com/findyourclovers,https://www.linkedin.com/company/clovers-ai,"Clovers’ intelligent interview solution enables recruiters and hiring teams to collaborate on hiring decisions, reduce unconscious bias, and benefit from real-time interview feedback and coaching—all while delivering an exceptional interview experience."
InfinStor,https://www.crunchbase.com/organization/infinstor,"Artificial Intelligence (AI), Internet, Machine Learning, Software","San Jose, California, United States",2020-02-01,month,33333333,USD,33333333,Infinstor is the MLOps Operating System. We offer an enterprise grade MLflow service.,"22,564",,"20,332",2,2022-07-06,,,,33333333,USD,33333333,"HPE Digital Catalyst Program, Ari Goldstein",2,2,4,"Jagane Sundar, Jitendra Pandey, Melo Rajakumar, Paddy Sreenivasan",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://infinstor.com,https://twitter.com/InfinStor,,https://www.linkedin.com/company/infinstor/,"Spend less and produce better models with InfinStor. The MLOps Operating System helps data scientists build next generation machine learning workflows with the click of a button. InfinStor offers an enterprise grade MLflow service, a multicloud compute engine, and unique storage capabilities found nowhere else. Visit us at www.infinstor.com to learn more."
Storepath,https://www.crunchbase.com/organization/storepath,"Artificial Intelligence (AI), E-Commerce, E-Commerce Platforms, Machine Learning, Marketplace, SaaS, Software","Menlo Park, California, United States",2020-11-01,month,6400000,USD,6400000,Storepath is an AI-driven platform that enables e-commerce businesses growths.,"22,595",,"20,359",2,2021-01-27,3200000,USD,3200000,6400000,USD,6400000,"Neo, Fika Ventures, Act One Ventures",1,3,2,"Himanshu Gahlot, Namrata Ganatra",11-50,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.storepath.ai/,https://twitter.com/storepathAI,https://www.facebook.com/Storepath-102203835389998/,https://www.linkedin.com/company/storepath/,Storepath provides data-driven tools that automate business operations and help to make informed decisions that maximize sales. They optimize product listings so that they appear prominently in search results for the most relevant keywords.
AI Clearing,https://www.crunchbase.com/organization/ai-clearing,"Artificial Intelligence (AI), Construction","Austin, Texas, United States",2020-04-01,day,17500000,USD,17500000,Full digital field construction progress tracking. To decrease re-work cost. To mitigate litigation risk. 100% databased.,"22,720",,"20,473",5,2023-10-02,14000000,USD,14000000,16500000,USD,16500000,"FJ Labs, Inovo.vc, Tera Ventures, Prudence, Roman Smolevskiy",2,8,2,"Adam Wisniewski, Michael Mazur",51-100,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://aiclearing.com/,,,https://www.linkedin.com/company/ai-clearing/,"By putting Artificial Intelligence into practice, AI Clearing enables the construction industry to produce more and profit more. Its AI Surveyor enables fully automated construction progress tracking as well as real-time quality control. It has been used by industry leaders in the United States, Canada, Europe, and the Middle East. The company was established in 2020 and is headquartered in Austin, Texas."
Metaphor,https://www.crunchbase.com/organization/metaphor-60b1,"Analytics, Artificial Intelligence (AI), Big Data, Cloud Data Services, Internet, Machine Learning, Software","San Francisco, California, United States",2020-10-01,month,10300000,USD,10300000,"Metaphor is a search and discovery tool built for data scientists, data engineers, and AI practitioners.","22,760",,"20,508",2,2023-05-01,5000000,USD,5000000,10300000,USD,10300000,"Andreessen Horowitz, Amplify Partners, SV Angel, Point72 Ventures, DJ Patil",3,9,3,"Mars Lan, Pardhu Gunnam, Seyi Adebajo",11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Closed,For Profit,https://metaphor.io,https://twitter.com/metaphordata,,https://www.linkedin.com/company/metaphor-data,"Metaphor is a search and discovery tool built for data scientists, data engineers, and AI practitioners. It aims to help all organizations better understand and manage their data through the power of the metadata knowledge graph."
Moveo.AI,https://www.crunchbase.com/organization/moveo-0629,"Artificial Intelligence (AI), Customer Service, Natural Language Processing, Software","New Milford, New Jersey, United States",2020-01-01,year,2970631,USD,2970631,Moveo.AI provides a conversational AI platform that automates customer interactions.,"22,816",,"20,560",2,2024-08-27,2300000,EUR,2570631,2970631,USD,2970631,"Eleven Ventures, Charge Ventures, Uni.Fund",1,3,2,"Panos Karagiannis, Thanos Papadimitriou",11-50,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",,,Active,For Profit,https://moveo.ai,https://twitter.com/moveoai,,https://www.linkedin.com/company/moveo-ai,Moveo.AI is a conversational AI platform that enhances customer support through automation and self-learning capabilities. It serves sales teams by streamlining routine tasks and optimizing communication across various industries.
Athenic AI,https://www.crunchbase.com/organization/askedith,"Analytics, Artificial Intelligence (AI), Database, SaaS","San Francisco, California, United States",2020-01-01,year,8579997,USD,8579997,Athenic AI is a data analytics platform that helps resolve analytical business problems.,"22,820",,"20,564",2,2025-01-30,4300000,USD,4300000,8579997,USD,8579997,"Stage 2 Capital, Scrum Ventures, Spacecadet Ventures, Boost VC, BMW i Ventures",1,8,1,Jared Zhao,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://Athenic.com,https://twitter.com/AskEdithHQ,,https://www.linkedin.com/company/Athenicai,"Athenic AI is a data analytics platform that gets you mission critical insights in seconds, not days. Its platform also offers intuitive data infrastructure, data unification, creating pipelines that measure business, use machine learning for accurate predictions, and sharing dashboards to visualize results."
Slingshot,https://www.crunchbase.com/organization/slingshot-70b8,"Artificial Intelligence (AI), Machine Learning, Marketing, Music, Social Media, Software","Los Angeles, California, United States",2020-01-22,day,2200000,USD,2200000,Comprehensive business and financial management for creatives,"23,006",,"20,736",1,2024-05-29,2200000,USD,2200000,2200000,USD,2200000,"Dorm Room Fund, 1916 Enterprises, Key Partners Group, Vincent Francoeur",,4,2,"Jesse Walk, Sanil Chawla",1-10,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://slingshot.fm,https://twitter.com/slingshot_fm,https://facebook.com/slingshotla,https://linkedin.com/company/slingshotfm,"Slingshot creates software that automates business management for large artists, creators, and talent agencies."
CLIPr,https://www.crunchbase.com/organization/clipr-7238,"Artificial Intelligence (AI), Law Enforcement, Machine Learning, Public Safety, Software","Kirkland, Washington, United States",2020-07-13,day,7525000,USD,7525000,CLIPr automatically generates police report drafts from body-worn camera audio to cut in half the time required to document,"23,013",,"20,743",4,2023-08-08,,,,6325000,USD,6325000,"Sand Hill Angels, MIT Alumni Angels, Fuel, Polycom, Roy Oron",1,11,3,"Aaron Sloman, Cindy Chin, Humphrey Chen",11-50,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.clipr.ai,https://twitter.com/cliprai,https://www.facebook.com/goCLIPrai,https://www.linkedin.com/company/cliprai,"CLIPr is a premier Video Intelligence Platform (VIP) that leverages AI and machine learning to transform the way users interact with video content. By extracting and organizing key moments from both short- and long-form videos, CLIPr saves users countless hours and enhances productivity."
