Organization Name,Organization Name URL,Industries,Headquarters Location,Founded Date,Founded Date Precision,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Description,CB Rank (Organization),Stage,CB Rank (Company),Number of Funding Rounds,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Founders,Founders,Number of Employees,Industry Groups,School Type,School Program,Operating Status,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description
Decipher AI,https://www.crunchbase.com/organization/decipher-ai,"Artificial Intelligence (AI), Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,"Decipher AI is a software platform that monitors, identify, prioritize, and resolve errors by analyzing data using artificial intelligence.","49,412",,"45,348",1,2024-04-03,500000,USD,500000,500000,USD,500000,Y Combinator,,1,2,"Michael Rosenfield, Rohan Das",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://getdecipher.com/,https://twitter.com/decipher_ai,,https://www.linkedin.com/company/decipher-ai/,
Handraise,https://www.crunchbase.com/organization/handraise,"Artificial Intelligence (AI), Market Research, News, Public Relations, Social News, Software","Austin, Texas, United States",2023-01-01,year,6400000,USD,6400000,Handraise is unlocking the power of news with AI.,"49,521",,"45,456",1,2023-11-12,6400000,USD,6400000,6400000,USD,6400000,"Capital Factory, Silverton Partners, Floodgate, Active Capital, AperiamVentures",1,8,1,Matt Allison,1-10,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.handraise.com,https://twitter.com/gethandraise,https://www.facebook.com/Handraise,https://www.linkedin.com/company/handraise,"Handraise is unlocking the power of news with AI. Founded by Matt Allison, previous Founder/CEO at TrendKite (acquired by Cision in 2019 for $225M)."
Querri,https://www.crunchbase.com/organization/querri,"Analytics, Artificial Intelligence (AI), Business Intelligence, Data Integration, Data Management, Data Visualization, Enterprise Software, SaaS","Mount Pleasant, South Carolina, United States",2023-03-06,day,460000,USD,460000,Querri is the AI-based data platform that makes data ridiculously easy to use for anyone in business.,"49,776",,"45,703",2,2025-03-10,275000,USD,275000,460000,USD,460000,,,,1,Dave Ingram,11-50,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://querri.ai,https://x.com/querri_inc,,https://www.linkedin.com/company/querri,"Think bigger and move faster with data usability that unlocks new possibilities for your business. Just ask Querri in plain language, and it cleans, transforms, analyzes and delivers repeatable data insights—no complex build, no code, no waiting. So, whether you need to explore for ad hoc answers in the moment or automate dashboards and uncover trends over time, Querri delivers the ease, speed, and control you need that is leveling the playing field of opportunity with data agility. Think of Querri as your data science tool, anyone can use."
HumanLayer,https://www.crunchbase.com/organization/humanlayer,"Artificial Intelligence (AI), Developer Tools, Information Technology, Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,HumanLayer is a Software Development firm offering safe access for AI to keep Human in loop for the workflow.,"49,940",,"45,859",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,1,Dexter Horthy,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.humanlayer.dev/,https://twitter.com/humanlayer_dev,,https://www.linkedin.com/company/humanlayer-dev/,
Tectonic Technologies Inc,https://www.crunchbase.com/organization/tectonic-technologies-inc,"Apps, Artificial Intelligence (AI), E-Commerce, SaaS","Oakland, California, United States",2023-01-01,year,725000,USD,725000,Ecommerce Growth Acceleration Platform,"50,057",,"45,972",2,2024-01-01,,,,725000,USD,725000,"Grayscale Ventures, Transpose Platform Management, Golden Sparrow Ventures",1,3,2,"Neelesh Soni, Nishant Khurana",11-50,"Apps, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.tectonic.so,https://x.com/TectonicHQ,,https://www.linkedin.com/company/tectonicai,
Decoda Health,https://www.crunchbase.com/organization/decoda-health,"Artificial Intelligence (AI), FinTech, Health Care, Medical, Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Decoda Health reimagines how practices manage conversations with patients about payments in a respectful and explainable way.,"50,464",,"46,349",1,2023-09-06,500000,USD,500000,500000,USD,500000,"Y Combinator, Bossa Invest, Z Nation Lab",1,3,2,"Daniyal Afzal, Kevin Cheng",1-10,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",,,Active,For Profit,https://decodahealth.com,,,https://www.linkedin.com/company/decoda-health/about/,
VetRec,https://www.crunchbase.com/organization/vetrec,"Artificial Intelligence (AI), Software, Veterinary","Seattle, Washington, United States",2023-01-01,year,500000,USD,500000,VetRec is an AI based clinical notes taking software for for veterinarians.,"50,577",,"46,456",1,2023-09-06,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"David Matheu, Pinhas Cohen",11-50,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.vetrec.io/,,,https://www.linkedin.com/company/vetrecio,
Eave Technologies,https://www.crunchbase.com/organization/eave-technologies,"Analytics, Artificial Intelligence (AI), Data Collection and Labeling, Data Visualization, Machine Learning, Product Management","Los Angeles, California, United States",2023-02-13,day,145000,USD,145000,AI-Powered Product Intelligence,"50,640",,"46,511",1,2024-03-03,145000,USD,145000,145000,USD,145000,"Right Side Capital Management, Forum Ventures",,2,3,"Bryan Ricker, Lana Nguyen, Leilenah Mamea",1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.eave.fyi/,,,https://www.linkedin.com/company/eave-technologies/,"Product insights are only as reliable as their underlying data. In today’s competitive digital landscape, companies rely heavily on these metrics to make growth decisions and build great user experiences.  Despite companies spending $10B+ on product analytics software today, they are still left with insufficient product data obtained through manual, error-prone, and expensive pre-existing solutions.  Eave addresses the root of this problem by establishing a reliable data infrastructure through automation, enabling teams to get better insights faster. Founded by a team of product and engineering from Honey, PayPal, Disney, and Amazon - Eave empowers emerging native-AI and AI-powered technologies to unlock the full power of product intelligence."
MEXT,https://www.crunchbase.com/organization/mext-ai,"Artificial Intelligence (AI), SaaS, Software","Santa Clara, California, United States",2023-01-01,year,8179963,USD,8179963,MEXT is radically lowering the cost of computing with AI-powered predictive memory technology.,"50,669",,"46,538",1,2024-05-15,8179963,USD,8179963,8179963,USD,8179963,"Clear Ventures, Uncorrelated Ventures, Page One Ventures",,3,1,Gary J. Smerdon,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.mext.ai/,,,https://www.linkedin.com/company/mext-ai/,
Nectar AI,https://www.crunchbase.com/organization/nectar-ai-fcbb,"Artificial Intelligence (AI), Generative AI, Virtual Reality","Sacramento, California, United States",2023-01-01,year,3900000,USD,3900000,Nectar AI is a virtual AI companion platform that offers users the ability to create the digital customized personalities and companions.,"50,685",,"46,554",1,2024-08-26,3900000,USD,3900000,3900000,USD,3900000,"Maelstrom, Synergis Capital, Karatage, Mechanism Capital, Builder Capital",2,13,2,"Keccak Wong, Zi Feng",1-10,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",,,Active,For Profit,https://nectar.ai,https://x.com/TryNectarAI,,,Nectar AI is a virtual AI companion platform that offers users the ability to create and interact with the digital customized personalities and companions.
Pull Systems,https://www.crunchbase.com/organization/pull-systems,"Information Technology, Machine Learning","Redwood City, California, United States",2023-01-01,year,5000000,USD,5000000,Pull Systems develops a machine-learning-as-a-service solution for capturing and analyzing vehicle data.,"51,242",,"47,074",2,2024-06-13,,,,5000000,USD,5000000,"UP Partners, Proeza Ventures",1,2,1,Henry Furman,11-50,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,Active,For Profit,https://pull.systems,,,https://www.linkedin.com/company/pull-systems,Pull Systems develops a machine-learning-as-a-service solution for capturing and analyzing vehicle data.
HoundDog.ai,https://www.crunchbase.com/organization/hounddog-ai,"Artificial Intelligence (AI), Cyber Security","San Francisco, California, United States",2023-03-01,month,3100000,USD,3100000,Building an AI-powered code scanner to stop PII data leaks at the source and automate data mapping for compliance.,"51,519",,"47,337",1,2024-05-22,3100000,USD,3100000,3100000,USD,3100000,"E14 Fund, Page One Ventures, Ex/Ante, Mozilla Ventures, Amjad Masad",3,5,1,Amjad Afanah,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://hounddog.ai/,,,https://www.linkedin.com/company/hounddog-ai,"HoundDog.ai provides a much-needed lens into PII data handling and third-party data flows early in development, minimizing costly and disruptive remediation efforts if violations are discovered in production. Our static code scanner prevents PII leaks during development (before code is pushed to production) and fully automates compliance tasks for teams struggling to keep pace with development speed. HoundDog.ai focuses on preventing unintentional developer errors, such as oversharing or overlogging PII, before code reaches production. Our mission is to support the ""Assume Breach"" security mindset by creating a world where, even if attackers breach the wall, they find nothing valuable to steal. The platform is trusted by leading Fortune 500 companies in healthcare and finance. Key Features: PII Leak Vulnerability Detection: Proactively identify and address vulnerabilities where sensitive data (e.g., PII, PHI, and CHD) is exposed in plaintext through logs, files, tokens, cookies, or third-party systems (overlooked by SAST scanners). Compliance Automation: Automated Data Mapping: Know exactly where PII is handled within your codebases. Reporting & Data Flow Visualization: Continuously track and visualize sensitive data flows across storage mediums and third-party integrations, effortlessly generating Records of Processing Activities (RoPA) reports. Stay Ahead of Compliance Violations: Detect data processing agreement (DPA) breaches caused by overshared PII with third-party integrations before production."
Sagehood AI,https://www.crunchbase.com/organization/sagehood,"Artificial Intelligence (AI), Asset Management, Financial Services, FinTech, Generative AI, Hedge Funds, Machine Learning","San Francisco, California, United States",2023-03-01,month,250000,USD,250000,Maximize your investment returns with our intelligent investment assistant.,"51,672",,"47,485",2,2025-01-15,,,,250000,USD,250000,,,,4,"Ali Jafari, Alireza Mahmoudi, Amir Seyedi, Masoud Khosravi Dehnavi",11-50,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Science and Engineering, Software",,,Active,For Profit,https://www.Sagehood.ai,https://x.com/sagehoodai,,https://www.linkedin.com/company/sagehood/,
Autonoma,https://www.crunchbase.com/organization/autonoma,"Artificial Intelligence (AI), Information Technology, Internet","San Francisco, California, United States",2023-01-01,year,125000,USD,125000,"No code, self-healing UI testing.","51,740",,"47,550",2,2025-04-01,,,,125000,USD,125000,"Bessemer Venture Partners, Guillermo Rauch, George Shultz Innovation Fund, Transform, Moataz Soliman",1,6,3,"Eugenio Scafati, Nicolas Marcantonio, Simon Faillace Mullen",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://www.getautonoma.com,,,https://www.linkedin.com/company/autonoma-ai,The easiest way to test your apps. Web & Mobile. Made for everyone.
Grw AI,https://www.crunchbase.com/organization/grw-ai,"Artificial Intelligence (AI), B2B, Information Technology, Software","San Francisco, California, United States",2023-01-01,year,2400000,NZD,1405632,Grw AI offers scalable 1:1 coaching solutions that leverage AI to assist B2B sales teams in completing deals.,"51,813",,"47,622",1,2024-12-04,2400000,NZD,1405632,2400000,NZD,1405632,"Investible, Incisive Ventures, Precursor Ventures",1,3,1,Alistair McLeay,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Science and Engineering, Software",,,Active,For Profit,https://www.grw.ai/,https://x.com/grw_ai,,https://www.linkedin.com/company/grwai/,Grw AI offers scalable 1:1 coaching solutions that leverage AI to assist B2B sales teams complete deals.
Diffusion Studio,https://www.crunchbase.com/organization/diffusion-studio,"Artificial Intelligence (AI), Media and Entertainment, Video","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,"Diffusion Studio makes video editing simple with AI, turning raw footage into professional videos using tools for faster processing.","51,859",,"47,667",1,2024-12-04,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,2,"Konstantin Paulus, Matthias Ruiz Hamacher",1-10,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",,,Active,For Profit,https://diffusion.studio,https://x.com/diffusionhq,,https://www.linkedin.com/company/diffusionstudio/,
Twine,https://www.crunchbase.com/organization/twine-e85f,"Artificial Intelligence (AI), Customer Service, Local Business, Small and Medium Businesses, Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Turning missed calls into bookings for small businesses,"52,220",,"47,999",1,2023-08-15,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Anand Valavalkar, Divyesh Khatri, Omar Imtiaz",1-10,"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",,,Active,For Profit,https://www.usetwine.com,https://www.twitter.com/useTwine,https://www.facebook.com/profile.php?id=100095014730522&sk=friends_likes,https://www.linkedin.com/company/twinelabs/,"Twine makes sure your small business never misses a potential customer because of a missed call. We use conversational AI to engage customers over text, finding out what they need and booking them for a service."
Deasie,https://www.crunchbase.com/organization/deasie,"Artificial Intelligence (AI), Security, Software","San Francisco, California, United States",2023-01-01,year,3400000,USD,3400000,Deasie is a startup that creates tools to give businesses more control over text-generating AI models.,"52,274",,"48,045",2,2023-10-12,2900000,USD,2900000,3400000,USD,3400000,"General Catalyst, Y Combinator, RTP Global, Rebel Fund, J12",1,6,3,"Leonard Platzer, Mikko Peiponen, Reece Griffiths",1-10,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://deasie.com/,,,https://www.linkedin.com/company/deasie/,Deasie is a startup that creates tools to give businesses more control over text-generating AI models.
Responsiv,https://www.crunchbase.com/organization/responsiv,Artificial Intelligence (AI),"Chicago, Illinois, United States",2023-01-01,year,3000000,USD,3000000,Responsiv is an AI assistant for in house legal teams.,"52,464",,"48,223",1,2023-11-02,3000000,USD,3000000,3000000,USD,3000000,"Greylock, OnDean, Permanent Capital, Julius Genachowski",1,4,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://responsiv.ai/,,,,Responsiv is an AI assistant for in house legal teams.
Lumi Story,https://www.crunchbase.com/organization/lumi-story,"Artificial Intelligence (AI), Software","Laguna Niguel, California, United States",2023-01-01,year,4000000,USD,4000000,Lumi Story operates as an artificial intelligence company.,"52,504",,"48,260",1,2024-07-25,4000000,USD,4000000,4000000,USD,4000000,"Kapor Capital, Seven Seven Six, Impellent Ventures, Mariam Naficy, David Sze",1,6,1,Colin Kaepernick,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.lumistory.ai/,,,https://www.linkedin.com/company/lumi-story/about/,Lumi Story operates as an artificial intelligence company that helps people clear there barriers.
Buster,https://www.crunchbase.com/organization/buster-3f14,"Analytics, Artificial Intelligence (AI), Data Visualization, Developer Tools, Generative AI","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Buster provides the infrastructure platform that helps developers to connect the database to their LLM applications.,"52,634",,"48,386",2,2024-04-03,500000,USD,500000,500000,USD,500000,"Y Combinator, Kickstart, Eight Capital",1,3,2,"Blake Rouse, Dallin Bentley",1-10,"Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.buster.so,https://twitter.com/usebuster,,https://www.linkedin.com/company/usebuster,"Buster developers can include an NLP reporting function in their web application, optimize an LLM on their schema, and link their database to Buster. After integration, clients can create their own dashboards and text-based inquiries about their data, quickly receiving responses."
Spiral,https://www.crunchbase.com/organization/f-ulcrum-technologies,"Analytics, Artificial Intelligence (AI), Cloud Data Services, Computer Vision, Data Governance, Data Integration, Data Management, Data Storage, Database, Machine Learning","New York, New York, United States",2023-01-01,month,20526998,USD,20526998,Spiral is building multimodal warehousing that works with the tools you love.,"52,925",,"48,661",2,2024-06-12,16052000,USD,16052000,20526998,USD,20526998,,,,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",,,Active,For Profit,https://spiraldb.com,https://x.com/SpiralDB,,https://www.linkedin.com/company/spiraldb,Spiral is building multimodal warehousing that works with the tools you love.
TOBY,https://www.crunchbase.com/organization/toby-449f,"Artificial Intelligence (AI), Biotechnology, Health Care","New City, New York, United States",2023-01-01,year,1414990,USD,1414990,"TOBY is a healthtech company that offers early cancer detection with noninvasive, AI-powered tests.","53,113",,"48,837",1,2025-02-03,1414990,USD,1414990,1414990,USD,1414990,,,,2,"Dragan Sebišanović, Matthew Laskowski",1-10,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,Active,For Profit,https://www.toby.health/,,,https://www.linkedin.com/company/toby-health/,"TOBY is a health tech company that offers early cancer detection with noninvasive, AI-powered tests."
Autonomous Cyber,https://www.crunchbase.com/organization/autonomous-cyber,"Artificial Intelligence (AI), Cyber Security, Information Technology","Sacramento, California, United States",2023-01-01,year,2510000,USD,2510000,Autonomous Cyber is an artificial intelligence platform for cybersecurity solutions.,"53,175",,"48,895",2,2025-04-15,2510000,USD,2510000,2510000,USD,2510000,SBXi,,1,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,Active,For Profit,https://www.autonomouscyberco.com/,,,,
Titan AI,https://www.crunchbase.com/organization/titan-ai,"Gaming, Generative AI, Mobile Apps, Online Games","Berkeley, California, United States",2023-01-01,year,500000,USD,500000,Titan AI uses generative AI to create mobile games for underserved audiences.,"53,416",,"49,118",1,2023-12-06,500000,USD,500000,500000,USD,500000,"Y Combinator, Antler, SkyDeck Berkeley, Yury Mazanik, Bob Meese",1,8,3,"Fabien-Pierre Nicolas, TJ Murphy, Victor Ceitelis",1-10,"Apps, Artificial Intelligence (AI), Gaming, Mobile, Software",,,Active,For Profit,https://titangen.app,,,https://www.linkedin.com/company/titanai,Titan AI uses generative AI to create mobile games for underserved audiences.
Linc AI,https://www.crunchbase.com/organization/linc-ai,"Artificial Intelligence (AI), Data Integration, SaaS, Software","San Francisco, California, United States",2023-01-01,year,500000,USD,500000,Linc AI is a data integration tool capable of instantly parsing documents and texts from emails and syncs the data with systems of record.,"53,488",,"49,185",1,2023-07-17,500000,USD,500000,500000,USD,500000,"Y Combinator, Warrick Shanly",1,2,3,"Harsha Srijay, Rahul Prakash, Shrey Sambhwani",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://www.linc-ai.com/,,,https://www.linkedin.com/company/linc-ai/,"Linc AI is a data integration tool that instantly parses documents and text from emails, synchronizing the extracted data with systems of record. The company's first product includes an email platform for logistics vendors that parses inbound documents, emails, and spreadsheets; and syncs this data with systems of record such as ERPS and spreadsheets."
PodcastAI,https://www.crunchbase.com/organization/podcastai,"Artificial Intelligence (AI), Content Creators, Generative AI, Internet Radio, Podcast","Wilmington, Delaware, United States",2023-04-04,day,1734483,USD,1734483,"PodcastAI builds AI tools to automate podcast creation, turning text into audio and streamlining production for creators & media companies.","53,521",,"49,215",3,2024-06-01,1584483,USD,1584483,1734483,USD,1734483,"AngelList, LAUNCH, Precursor Ventures, Proof Group, Founder University",2,5,2,"Edward Brawer, Sean Duncombe",1-10,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,Active,For Profit,https://podcastai.com,https://x.com/getpodcastai,https://www.facebook.com/getpodcastai,https://www.linkedin.com/company/getpodcastai/about/,"PodcastAI develops and deploys AI tools to transform podcast production, automating text-to-audio conversion to simplify content creation. The company's mission is to make podcasting efficient and accessible for creators and media companies globally."
Evercopy,https://www.crunchbase.com/organization/evercopy,"Advertising, B2B, Generative AI, Marketing Automation, Social Media Advertising","Philadelphia, Pennsylvania, United States",2023-04-10,day,850000,USD,850000,AI Marketing Cloud,"53,808",,"49,487",2,2023-09-01,100000,USD,100000,850000,USD,850000,"Alchemist Accelerator, 212, Simya VC, Neo Portfolio, 100th Year Technology Ventures",1,5,3,"Deniz Özgür, Erdal Çokol, Osman Selçuk Aktepe",1-10,"Advertising, Artificial Intelligence (AI), Other, Sales and Marketing, Software",,,Active,For Profit,https://www.evercopy.ai,https://x.com/evercopyai,,https://www.linkedin.com/company/evercopy,"We help global brands engage consumers with AI-driven speed, personalization, and efficiency—meeting them where they are, in the moments that matter. What We Do: We help marketers to seamlessly integrate AI into their workflows, leveraging AI to: 1. Create: Multimedia ad creatives tailored to brand needs. 2. Automate (AI Agent): Automates campaign planning and management. 3. Collaborate (AdShare): Bridges brands and creators to co-advertise together. Keywords: AI marketing, content automation, small businesses, SMEs, subscription model, brand visibility, engagement, marketing tools, creator economy, social marketing, AI hub, content marketing, marketing automation, content generation, innovation."
GoodGoblin.ai,https://www.crunchbase.com/organization/goodgoblin-ai,"Artificial Intelligence (AI), EdTech, Education, Software","San Jose, California, United States",2023-04-24,day,550000,USD,550000,GoodGoblin.ai is an innovative AI platform for students who aspire to attend US colleges. College Admissions Copilot (EdTech),"54,069",,"49,731",2,2024-08-05,500000,USD,500000,550000,USD,550000,,,,1,Ashish Bhargava,11-50,"Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,Active,For Profit,https://www.goodgoblin.ai,https://twitter.com/@goodgoblin_ai,https://www.facebook.com/GoodGoblinAI/,https://www.linkedin.com/company/GoodGoblinAi,"GoodGoblin.ai offers a transformative, all-in-one experience that redefines how students approach college admissions. Whether you’re just starting or refining your final draft, our integrated and AI-native platform—powered by five regularly updated, premium large language models extensively trained on admissions data—streamlines the process at every step. From college matching and career exploration to major selection, essay drafting, and comprehensive application reviews, GoodGoblin.ai makes each phase feel intuitive and efficient. Our holistic application review goes beyond merely checking individual responses; we evaluate the overall coherence of your narrative across all prompts, treating your work as a unified whole. Do you seek personalized insights for each essay? Our comprehensive coaching provides detailed feedback on six key criteria, helping you unlock your writing potential. Looking for inspiration? Our extensive library of reference essays offers real-world examples to spark fresh ideas—while our AI-powered editor refines and perfects your drafts. GoodGoblin.ai goes beyond essays; it’s about uncovering your perfect college experience. Our personalized matching system employs comprehensive data analysis to pinpoint institutions where you can excel, and our career explorer highlights diverse pathways for personal and professional development. Collaboration is also key to our platform: through our Counselor Collaboration Hub, students, parents, and advisors can effortlessly share resources and stay in sync on progress. Finally, maintaining academic integrity is crucial: our advanced checks safeguard the authenticity of your work, ensuring your unique voice stands out. Ready to streamline your college admissions journey? Join GoodGoblin.ai today and see the difference for yourself!"
Heurist,https://www.crunchbase.com/organization/heurist,"Artificial Intelligence (AI), Blockchain, Cloud Computing","New York, New York, United States",2023-01-01,year,2000000,USD,2000000,Heurist is a Layer 2 network for AI model hosting and inference based on ZK Stack.,"54,167",,"49,823",1,2024-11-15,2000000,USD,2000000,2000000,USD,2000000,"Amber Group, Manifold, Selini Capital, Contango Digital Assets, DCF GOD",,12,2,"Jiewen Wang, Tao He",1-10,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Other, Science and Engineering, Software",,,Active,For Profit,https://www.heurist.ai/,https://x.com/heurist_ai,,https://www.linkedin.com/company/heurist-ai/,Heurist is a Layer 2 network for AI model hosting and inference based on ZK Stack. It offers serverless access to open-source AI models stored on a decentralized network of computer resources.
Constructable,https://www.crunchbase.com/organization/constructable,"Artificial Intelligence (AI), Construction, Data Management","Santa Barbara, California, United States",2023-01-01,year,500000,USD,500000,"Constructable is an AI knowledge-base for construction teams, enabling easy access to project information and documents.","54,496",,"50,124",1,2023-09-06,500000,USD,500000,500000,USD,500000,Y Combinator,1,1,3,"Emma Nazim, John Yoder, Molly Abbott",1-10,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,,Active,For Profit,https://constructable.ai,,,https://www.linkedin.com/company/constructableapp,"Constructable is an AI knowledge base for construction teams, enabling easy access to project information and documents. It consolidates documents and communication across various work platforms, ensuring swift and accurate responses to project-related inquiries. By interfacing with existing software systems, it eliminates the need for time-consuming and error-prone migrations. Constructable enhances data traceability, allowing users to track information back to its source, thereby avoiding uncertainties. This facilitates efficient review processes, minimizing the risk of costly mistakes."
Jamix,https://www.crunchbase.com/organization/jamix-a934,Artificial Intelligence (AI),"San Francisco, California, United States",2023-04-10,day,3000000,USD,3000000,Your AI assistant for work,"54,507",,"50,134",1,2024-02-21,3000000,USD,3000000,3000000,USD,3000000,"Audacious Ventures, C² Ventures, Oleg Rogynskyy, Chris Prucha, Keith Peiris",1,10,2,"Conglei Shi, Matt Zitzmann",1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.jamix.ai,https://twitter.com/jamix_ai,,https://www.linkedin.com/company/jamix-ai/,"Jamix is your AI assistant for work. We connect with your company's apps, data, and APIs. This enables you to search across your apps, chat with your data, and automate daily tasks. We take your data security and privacy seriously, and never train models using your data."
ScaleVoice,https://www.crunchbase.com/organization/scalevoice,"Artificial Intelligence (AI), Software","San Francisco, California, United States",2023-01-01,year,3000000,EUR,3294509,ScaleVoice is an AI agent for automotive that drives business growth through advanced AI-powered communication solutions.,"54,508",,"50,136",2,2024-07-10,,,,3000000,EUR,3294509,NexWave Capital,,1,,,11-50,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.scalevoice.com,,,https://www.linkedin.com/company/scalevoice/mycompany,"ScaleVoice is an AI agent for automotive that drives business growth through advanced AI-powered communication solutions. The company's success-fee model means we only earn when you earn, aligning our goals with yours.  It was founded in 2023 and is located in San Francisco, California."
Multiplayer,https://www.crunchbase.com/organization/multiplayer-f712,"Artificial Intelligence (AI), Software","New York, New York, United States",2023-01-01,year,3000000,USD,3000000,Multiplayer is a collaborative tool that enables distributed development team cooperation.,"54,653",,"50,271",1,2023-08-07,3000000,USD,3000000,3000000,USD,3000000,"Alumni Ventures, Bowery Capital, Okapi Venture Capital, Edith Harbaugh, Mitch Wainer",2,5,,,1-10,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,Active,For Profit,https://www.multiplayer.app,,,https://www.linkedin.com/company/multiplayer-app,"Multiplayer is a collaborative tool that enables distributed development team cooperation. It integrates dissimilar SaaS services and displays dependencies by connecting to your services and code, allowing users to modify backend applications without deleting anything. It also offers platform version control, visualization, and deep integrations with third-party providers, providing teams with a complete picture of their SaaS sprawl and a better way to collaborate on distributed systems."
Intellectible,https://www.crunchbase.com/organization/intellectible,"Artificial Intelligence (AI), Generative AI, Information Technology","Austin, Texas, United States",2023-01-01,year,1697775,USD,1697775,Intellectible is an a leading provider of AI-powered proposal writing solutions.,"54,728",,"50,342",1,2024-10-03,1697775,USD,1697775,1697775,USD,1697775,"Plug and Play, Techstars, Anorak Ventures, Circadian Ventures",1,4,3,"Jesse Lozano, Reuben Carter, Rosanna Higgins",1-10,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,Active,For Profit,https://intellectible.com,,,https://www.linkedin.com/company/intellectible,"Intellectible  is a leading provider of AI-powered proposal writing solutions, and it supports advanced AI workflows that complete complex proposal actions."
